t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
2.5635592937469482 0.75 0.01680791394899246 -0.0815665049449379 5.1751455806222495 0.0 0.0 2.002498817155192 6681 6544 6507 12 12 12 -0.05637379735708237 -0.06481069326400757 1.7661871910095215 
2.5690159797668457 0.75 0.016807913948993038 -0.08156650494493824 5.184587362545135 -0.08561401141488259 -0.04942927253678616 2.0266001740082293 6693 6556 6519 14 13 14 -0.05733253434300423 -0.06404370069503784 1.7849783897399902 
2.5744104385375977 0.75 0.016353646004425113 -0.08182877666501807 5.195340503068423 0.0 -0.09298766888147025 1.9992348809516114 6707 6569 6533 15 14 14 -0.05752428248524666 -0.06385195255279541 1.794757604598999 
2.5797955989837646 0.75 0.016353646004425113 -0.0823533201051791 5.2066181870318715 0.0 -0.11132076404082648 2.059434134755288 6722 6583 6547 13 12 12 -0.05790777504444122 -0.06346845626831055 1.8045367002487183 
2.5852012634277344 0.75 0.01635364600442569 -0.08287786354533912 5.216322240674839 -0.09092632997745517 -0.05249634108890849 1.9948609613785238 6735 6595 6559 13 12 13 -0.058291271328926086 -0.06270146369934082 1.8143157958984375 
2.590682029724121 0.75 0.015899378059857767 -0.08314013526541962 5.226288566037884 -0.09513464807693528 0.0549260146764789 2.032262543029721 6748 6607 6572 12 12 13 -0.05867476761341095 -0.062126222997903824 1.823903203010559 
2.596292734146118 0.75 0.015445110115290994 -0.08287786354533912 5.235992619680852 0.0 0.0 2.091798754912239 6760 6619 6585 14 14 14 -0.059058260172605515 -0.061167486011981964 1.8334906101226807 
2.6018269062042236 0.75 0.015445110115290418 -0.08287786354533945 5.247008031924221 0.0 -0.1098980599539858 2.033114109148736 6774 6633 6599 13 12 12 -0.05944175645709038 -0.06059224158525467 1.842886209487915 
2.607847213745117 0.75 0.015445110115290418 -0.0839269504256595 5.266416139210154 0.0 0.0 2.0678453619988457 6800 6657 6623 14 14 14 -0.060208749026060104 -0.06001700088381767 1.8614857196807861 
2.613229513168335 0.75 0.015445110115290418 -0.0839269504256595 5.266416139210154 0.0 0.0 2.0678453619988457 6800 6657 6623 14 14 14 -0.060208749026060104 -0.06001700088381767 1.8614857196807861 
2.618680953979492 0.75 0.014990842170723068 -0.08418922214574033 5.289758322297291 0.09663219412196691 0.05579062328870178 2.064253061681965 6830 6686 6653 12 13 12 -0.0607839897274971 -0.05867476761341095 1.8800852298736572 
2.6240651607513428 0.75 0.015445110115290418 -0.08392695042566016 5.299462375940258 -0.09557499359717372 -0.05518024828112493 2.096849434682749 6842 6699 6665 13 12 13 -0.06097573786973953 -0.05790777504444122 1.8890974521636963 
2.6294636726379395 0.75 0.014990842170723068 -0.08418922214573966 5.309428701303304 0.0 0.0 2.1412177272613127 6855 6711 6678 13 13 13 -0.06155098229646683 -0.05752428248524666 1.8983012437820435 
2.634845733642578 0.75 0.014990842170723068 -0.08418922214573966 5.319657298386431 0.0 0.0 2.0906077516355768 6868 6724 6691 14 14 14 -0.06193447485566139 -0.05694903805851936 1.9073134660720825 
2.640273094177246 0.75 0.014990842170723068 -0.08418922214573966 5.3306727106298 0.0 -0.10978305570539416 2.0309865305497943 6882 6738 6705 13 12 12 -0.062126222997903824 -0.0565655417740345 1.916325569152832 
2.64570689201355 0.75 0.014990842170723644 -0.08471376558590035 5.340376764272767 0.0 0.0 2.1753715617029545 6895 6750 6717 13 13 13 -0.062126222997903824 -0.0565655417740345 1.916325569152832 
2.651115655899048 0.75 0.014990842170722494 -0.08471376558590035 5.350605361355894 0.0 0.0 2.072904072895719 6908 6763 6730 14 14 14 -0.06270146369934082 -0.05541505664587021 1.9345415830612183 
2.6565330028533936 0.75 0.014990842170723068 -0.08471376558590002 5.361620773599262 0.0 0.0 2.101536218591242 6922 6777 6744 15 15 15 -0.06270146369934082 -0.05464806780219078 1.9435536861419678 
2.6619396209716797 0.75 0.014990842170722494 -0.08471376558589969 5.37342300100287 -0.0966733229553876 -0.05581436903174866 2.120946023206449 6937 6792 6759 13 12 13 -0.06289321184158325 -0.05426457151770592 1.9527575969696045 
