i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
4301 46.38972496986389 -0.08455904159606742 0.014053885137601975 0.0 -0.013250129977086921 0.07566723333825785 -0.062417103361170935 -0.08789044735290096 0.5712891884543255 -41.407461767690364 -13.046024492719758 44.352556284430186 -27.29959866166309 0.0 0.2609781764705222 -0.5219563529410444 0.08789044735290096 -0.5712891884543255 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4302 46.40031337738037 -0.08503524293697623 0.017296971702776498 0.0 -0.016307741313366778 0.07758485577308304 -0.06127711445971626 -0.10986316591283198 0.5712891884543255 -41.429441316439465 -13.046024492719758 44.35676377459124 -27.305208648544504 0.0 0.25938537457972743 -0.5187707491594549 0.10986316591283198 -0.5712891884543255 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4303 46.41091275215149 -0.08532096374152152 0.018767889037740227 0.0 -0.017694535476190376 0.07851154291450599 -0.06081700743831561 -0.12084952519279749 0.5712891884543255 -41.440424260624845 -13.046024492719758 44.35956876803195 -27.309416138705558 0.0 0.29795978762536357 -0.5959195752507271 0.12084952519279749 -0.5712891884543255 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4304 46.421547412872314 -0.09445853844104322 0.022102942253163952 0.0 -0.020838853801849196 0.08754450057746654 -0.06670564677561736 -0.1428222437527285 0.62622055796733 -41.473386753559325 -13.046024492719758 44.363776258193006 -27.313623628866615 0.0 0.2561170051776089 -0.5122340103552178 0.1428222437527285 -0.62622055796733 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4305 46.43217992782593 -0.10144634110303921 0.02542339546423512 0.0 -0.023969407111397285 0.09481529421395797 -0.07084588710256069 -0.16479496231265953 0.670165995087192 -41.484369697744704 -13.046024492719758 44.36658125163371 -27.317831119027673 0.0 0.260300059456679 -0.520600118913358 0.16479496231265953 -0.670165995087192 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4306 46.44281768798828 -0.10469031364710826 0.030527437343715866 0.0 -0.028781543943985244 0.09987005512110775 -0.07108851117712252 -0.19775361326573293 0.6921387136471231 -41.506349246493805 -13.046024492719758 44.370788741794776 -27.320636112468378 0.0 0.2595774052105472 -0.2595774052105472 0.19775361326573293 -0.6921387136471231 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4307 46.45344424247742 -0.10975077039583615 0.03557049626966544 0.0 -0.03353618549660163 0.10637922153068491 -0.07284303603408329 -0.23071269110562945 0.7250977914870196 -41.506349246493805 -13.046024492719758 44.37639872867618 -27.323441105909087 0.0 0.27275315448319454 -0.27275315448319454 0.23071269110562945 -0.7250977914870196 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4308 46.46403503417969 -0.11297227216573551 0.036987880670660445 0.0 -0.034872508325257096 0.10967772812558808 -0.07480521980033099 -0.24169905038559497 0.7470700831601275 -41.506349246493805 -13.046024492719758 44.37920372211689 -27.326246099349788 0.0 0.29770679693325963 -0.29770679693325963 0.24169905038559497 -0.7470700831601275 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4309 46.47468042373657 -0.11981004660138417 0.03849745125570352 0.0 -0.03629574512174204 0.1159723659716927 -0.07967662084995067 -0.25268540966556047 0.7910155202799896 -41.506349246493805 -13.046024492719758 44.38200871555759 -27.329051092790497 0.0 0.5971882990643331 -0.5971882990643331 0.25268540966556047 -0.7910155202799896 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4310 46.485267877578735 -0.12655350336926074 0.04365110988475604 0.0 -0.04115466107444017 0.12390783334264693 -0.08275317226820675 -0.285644487505457 0.8349609573998515 -41.506349246493805 -13.046024492719758 44.387618702439 -27.333258582951554 0.0 0.2934093557222984 -0.2934093557222984 0.285644487505457 -0.8349609573998515 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4311 46.495869636535645 -0.12965005305702437 0.050515414200938885 0.0 -0.04762638924790814 0.12967201966211273 -0.08204563041420458 -0.32958949773849594 0.8569336759597825 -41.484369697744704 -13.046024492719758 44.39182619260006 -27.336063576392256 0.0 0.2723294602626381 -0.2723294602626381 0.32958949773849594 -0.8569336759597825 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4312 46.5064799785614 -0.129239752395719 0.055478210717800916 0.0 -0.05230535867553763 0.13167649528881925 -0.07937113661328163 -0.36254857557839243 0.8569336759597825 -41.473386753559325 -13.046024492719758 44.396033682761114 -27.338868569832965 0.0 0.2982766312957436 0.0 0.36254857557839243 -0.8569336759597825 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4313 46.517107009887695 -0.12899357199893577 0.060433719148450894 0.0 -0.05697745682959057 0.13381153891358077 -0.0768340820839902 -0.395507653418289 0.8569336759597825 -41.440424260624845 -13.046024492719758 44.401643669642525 -27.340271066553314 0.0 0.5947823241529204 -0.2973911620764602 0.395507653418289 -0.8569336759597825 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4314 46.52772855758667 -0.13422660170419287 0.06359340316326621 0.0 -0.059956435487300765 0.1395737791046715 -0.07961734361737077 -0.41748037197822 0.8898927537996791 -41.407461767690364 -13.046024492719758 44.40725365652394 -27.343076059994022 0.0 0.5817074742233871 -0.29085373711169354 0.41748037197822 -0.8898927537996791 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4315 46.538365840911865 -0.13755091163678834 0.0650145116132427 0.0 -0.06129626938300728 0.14295798374643306 -0.08166171436342579 -0.4284667312581855 0.911865045472787 -41.37451293513422 -13.046024492719758 44.412863643405345 -27.345881053434727 0.0 0.5357130329841812 -0.5357130329841812 0.4284667312581855 -0.911865045472787 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4316 46.549020290374756 -0.13727830996014992 0.07011237841094141 0.0 -0.06610258429265861 0.14513856286432827 -0.07903597857166969 -0.46142580909808206 0.911865045472787 -41.33056749801436 -13.046024492719758 44.419876127007115 -27.350088543595785 0.0 0.5961728885664553 -0.29808644428322767 0.46142580909808206 -0.911865045472787 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4317 46.559717416763306 -0.13173677213367457 0.07873446288631092 0.0 -0.07423156349332133 0.14467840577626087 -0.07044684228293954 -0.5163571786110864 0.8789063945197136 -41.253659567960014 -13.04742698944011 44.42829110732922 -27.35289353703649 0.0 0.7839556849371639 -0.2613185616457213 0.5163571786110864 -0.8789063945197136 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4318 46.57031226158142 -0.13001720407453918 0.08003622183535174 0.0 -0.07545887360043738 0.1438880393888623 -0.06842916578842495 -0.5273435378910519 0.8679200352397481 -41.23168001921091 -13.04742698944011 44.43670608765134 -27.35429603375684 0.0 0.5952872327472777 -0.29764361637363884 0.5273435378910519 -0.8679200352397481 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4319 46.58089518547058 -0.1301196566155418 0.08506509194113747 0.0 -0.08020013780511391 0.1463423236406366 -0.0661421858355227 -0.5603026157309485 0.8679200352397481 -41.13280620078581 -13.04742698944011 44.44371857125311 -27.357101027197547 0.0 1.0209257291010636 -0.5104628645505318 0.5603026157309485 -0.8679200352397481 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4320 46.59150695800781 -0.1301811281401434 0.08826610042124981 0.0 -0.08321807754234468 0.14790148479891357 -0.06468340725656892 -0.5822753342908795 0.8679200352397481 -41.06689487529518 -13.04742698944011 44.45353604829557 -27.361308517358605 0.0 0.7784440631004179 -0.25948135436680597 0.5822753342908795 -0.8679200352397481 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4321 46.60221767425537 -0.12663321647699474 0.09150387360431066 0.0 -0.08627067937392638 0.14653092797230993 -0.06026024859838358 -0.6042480528508105 0.845947316679817 -41.00096988942622 -13.04742698944011 44.46195102861768 -27.36411351079931 0.0 1.0375414983189097 -0.25938537457972743 0.6042480528508105 -0.845947316679817 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4322 46.61281681060791 -0.12318283273968844 0.09476817425356424 0.0 -0.08934829154048486 0.14525250753118996 -0.055904215990705115 -0.6262207714107416 0.823974598119886 -40.957024452306364 -13.04742698944011 44.47176850566016 -27.366918504240015 0.0 0.8923627064809669 -0.2974542354936556 0.6262207714107416 -0.823974598119886 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4323 46.62345886230469 -0.10903496854122047 0.10163154834256882 0.0 -0.09581914268735844 0.13693625035914786 -0.04111710767178944 -0.6701657816437805 0.7360841507669851 -40.836184745510494 -13.048829486160463 44.48158598270262 -27.368321000960368 0.0 1.0179616914190428 -0.2544904228547607 0.6701657816437805 -0.7360841507669851 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4324 46.63416838645935 -0.0988613789949969 0.10300749746017077 0.0 -0.09711639995619042 0.12927817791331028 -0.032161777957119865 -0.681152140923746 0.670165995087192 -40.74829387127077 -13.048829486160463 44.492805956465446 -27.371125994401073 0.0 1.0379254174672239 -0.25948135436680597 0.681152140923746 -0.670165995087192 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4325 46.64498329162598 -0.09059802132698785 0.1044914382842169 0.0 -0.09851547278227385 0.12323071104343969 -0.024715238261165843 -0.6921385002037115 0.6152341986873645 -40.61645755991118 -13.050231982880813 44.50963591710968 -27.37533348456213 0.0 1.1898169419746225 -0.2974542354936556 0.6921385002037115 -0.6152341986873645 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4326 46.655577421188354 -0.08233061017745227 0.10783699984175815 0.0 -0.1016696984678931 0.11805751094952976 -0.016387812481636652 -0.7141112187636425 0.56030282917436 -40.51757008110774 -13.051634479601168 44.5208558908725 -27.378138478002835 0.0 1.0665374299259212 0.0 0.7141112187636425 -0.56030282917436 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4327 46.666237115859985 -0.07407122552955635 0.11116389433925107 0.0 -0.10480632468051905 0.11288206473026875 -0.008075740049749714 -0.7360839373235736 0.5053710327745325 -40.41869626268264 -13.051634479601168 44.53347836135567 -27.378138478002835 -0.2974542354936556 1.1898169419746225 0.0 0.7360839373235736 -0.5053710327745325 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4328 46.67681860923767 -0.06581502140221664 0.11627423042098152 0.0 -0.10962439574389757 0.10854993782054376 0.001074457923353799 -0.7690430151634701 0.45043923637470495 -40.30883950007215 -13.05303697632152 44.54469833511849 -27.378138478002835 -0.2978964996500821 1.1915859986003283 0.0 0.7690430151634701 -0.45043923637470495 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4329 46.68742632865906 -0.059358599651600674 0.11773100054466511 0.0 -0.11099785178801308 0.10396501955819618 0.007032832229816888 -0.7800293744434356 0.406494226141666 -40.198969077083326 -13.054439473041873 44.55591830888131 -27.378138478002835 -0.2973911620764602 1.1895646483058409 0.0 0.7800293744434356 -0.406494226141666 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4330 46.69810652732849 -0.05285023734774475 0.11926360926133749 0.0 -0.11244280914329927 0.09937344266730203 0.013069366475997247 -0.791015306836578 0.362548789021804 -40.08911231447284 -13.057244466482578 44.56713828264413 -27.378138478002835 -0.2604934473166022 1.0419737892664087 0.2604934473166022 0.791015306836578 -0.362548789021804 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4331 46.70871710777283 -0.044509593198989165 0.1226372853442346 0.0 -0.11562354145762384 0.09415370139427054 0.021469840063353302 -0.8129880253965089 0.30761699262197645 -39.979241891484016 -13.061451956643635 44.57835825640696 -27.376735981282483 -0.2978332385543823 1.1913329542175293 0.0 0.8129880253965089 -0.30761699262197645 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4332 46.7193489074707 -0.03441533313638609 0.12598016099851542 0.0 -0.11877523484936434 0.08748761926203008 0.03128761558733426 -0.83496074395644 0.24169926382900653 -39.86938512887353 -13.064256950084342 44.58957823016978 -27.376735981282483 -0.2973911620764602 0.8921734862293806 0.0 0.83496074395644 -0.24169926382900653 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4333 46.73000931739807 -0.0244036239535478 0.12571857712698706 0.0 -0.11852861121015537 0.07918978112539542 0.039338830084759954 -0.83496074395644 0.17578110814921347 -39.770497650070084 -13.067061943525045 44.59939570721224 -27.376735981282483 -0.2989760648801079 0.8969281946403238 0.2989760648801079 0.83496074395644 -0.17578110814921347 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4334 46.74079418182373 -0.012658006959616806 0.12556162680407004 0.0 -0.11838063702662999 0.06952553791720147 0.048855099109428514 -0.83496074395644 0.09887680663286647 -39.6606408874596 -13.06986693696575 44.607810687534354 -27.37533348456213 -0.5340810054655698 1.0681620109311396 0.0 0.83496074395644 -0.09887680663286647 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4335 46.751549243927 -0.0009891844642843416 0.13084266434256062 0.0 -0.12335964696685317 0.06248748921642158 0.060872157750431595 -0.8679198217963365 0.021972505116519457 -39.50683868772926 -13.076879420567513 44.621835654737886 -27.37533348456213 -0.524886497137944 0.7873297457069159 0.262443248568972 0.8679198217963365 -0.021972505116519457 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4336 46.76217460632324 0.0052620253220356725 0.13420231258747442 0.0 -0.12652715370869322 0.05896715117014936 0.06756000253854386 -0.8898925403562675 -0.02197271855993102 -39.40795120892581 -13.08108691072857 44.63025063506 -27.373930987841778 -0.5267593315878258 0.7901389973817388 0.0 0.8898925403562675 0.02197271855993102 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4337 46.772772550582886 0.008063270191830283 0.13574335001692275 0.0 -0.12798005773059348 0.05740639632257087 0.07057366140802263 -0.900878899636233 -0.04394543711986204 -39.36400577180595 -13.08529440088963 44.638665615382116 -27.372528491121425 -0.29770679693325963 0.5954135938665193 0.0 0.900878899636233 0.04394543711986204 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4338 46.783485412597656 0.02002238072656717 0.13911874333528848 0.0 -0.1311624090700444 0.04923299912974689 0.08192940994029749 -0.9228516181961641 -0.12084973863620904 -39.24316606501008 -13.089501891050688 44.64567809898388 -27.372528491121425 -0.5168589350847932 0.5168589350847932 0.2584294675423966 0.9228516181961641 0.12084973863620904 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4339 46.794166803359985 0.028233923011306818 0.14425744124917583 0.0 -0.13600721992521625 0.04495070835769947 0.09105651156751679 -0.9558102691492375 -0.17578132159262502 -39.17724107914112 -13.093709381211745 44.65128808586529 -27.371125994401073 -0.529843868663614 0.529843868663614 0.264921934331807 0.9558102691492375 0.17578132159262502 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4340 46.804768085479736 0.03466796110204238 0.14752759435968504 0.0 -0.13909034984516205 0.04123890321502803 0.09785144663013402 -0.9777829877091685 -0.2197265452690755 -39.12231269783587 -13.097916871372803 44.65689807274669 -27.36972349768072 -0.2634786249018573 0.5269572498037146 0.2634786249018573 0.9777829877091685 0.2197265452690755 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4341 46.81543040275574 0.03757889521975124 0.14901493084339434 0.0 -0.14049262412987806 0.03956327260297088 0.10092935152690716 -0.988769346989134 -0.24169926382900653 -39.08935020490139 -13.100721864813508 44.66110556290775 -27.365516007519663 -0.5957929993001642 0.2978964996500821 0.5957929993001642 0.988769346989134 0.24169926382900653 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4342 46.82638740539551 0.046003266076561695 0.15771850667394108 0.0 -0.14869843411701264 0.036787707595485254 0.11191072652152736 -1.0437011433889616 -0.2966308467854225 -39.02343887941077 -13.106331851694918 44.66391055634846 -27.359906020638252 -0.26283671670775605 0.26283671670775605 0.5256734334155121 1.0437011433889616 0.2966308467854225 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4343 46.837608337402344 0.05255581625041606 0.16979674380169393 0.0 -0.1600859052874302 0.03713130836738457 0.12295459692004564 -1.120605231461897 -0.34057628390528455 -38.99047638647629 -13.11334433529668 44.66952054322987 -27.350088543595785 -0.29249149538114416 0.29249149538114416 0.8774744861434325 1.120605231461897 0.34057628390528455 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4344 46.84852647781372 0.060928537689860174 0.17452669663656661 0.0 -0.16454534758640488 0.032524731088505524 0.13202061649789934 -1.1535643093017935 -0.39550786686170053 -38.95751389354181 -13.117551825457738 44.67232553667058 -27.34167356327367 -0.5723308387482499 0.28616541937412493 0.8584962581223747 1.1535643093017935 0.39550786686170053 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4345 46.85948443412781 0.06209227438245847 0.17576436782816102 0.0 -0.16571223517634573 0.032157987852869295 0.13355424732347643 -1.164550668581759 -0.406494226141666 -38.93554800517105 -13.12316181233915 44.67372803339093 -27.333258582951554 -0.5258705363151805 0.2629352681575903 0.7888058044727707 1.164550668581759 0.406494226141666 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4346 46.870211362838745 0.06345283185490608 0.17179380273258396 0.0 -0.16196875050404552 0.029175354992310058 0.13279339551173547 -1.142577950021828 -0.4174805854216316 -38.92455140060733 -13.128771799220559 44.676533026831635 -27.323441105909087 -0.5947823241529204 0.0 0.8921734862293806 1.142577950021828 0.4174805854216316 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4347 46.88118600845337 0.06671457266591913 0.16809823674077493 0.0 -0.1584845374732048 0.024770048256825106 0.13371448921637968 -1.120605231461897 -0.439453090538151 -38.891602568051184 -13.13438178610197 44.676533026831635 -27.31502612558697 -0.8643159739231222 0.2881053246410407 0.8643159739231222 1.120605231461897 0.439453090538151 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4348 46.89189434051514 0.06641321108211831 0.16813932515451133 0.0 -0.1585232760011797 0.025035478223608902 0.1334877977775708 -1.120605231461897 -0.439453090538151 -38.8586400751167 -13.14560175986479 44.68074051699269 -27.301001158383446 -0.8936894989502462 0.0 0.8936894989502462 1.120605231461897 0.439453090538151 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4349 46.90251636505127 0.07519980393215622 0.15740315613004438 0.0 -0.148401118772959 0.012800176589438586 0.1356009421835204 -1.054687502668927 -0.49438488693797855 -38.80371169381146 -13.154016740186906 44.6835455104334 -27.291183681340975 -0.7932673757650375 0.26442245858834584 0.7932673757650375 1.054687502668927 0.49438488693797855 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4350 46.91309857368469 0.0819779369203213 0.14520740146584227 0.0 -0.13690285100663263 0.0015167202963651898 0.13538613071026745 -0.9777829877091685 -0.538330110614429 -38.7597662566916 -13.162431720509021 44.6863505038741 -27.281366204298507 -1.0541125293893923 0.26352813234734807 1.0541125293893923 0.9777829877091685 0.538330110614429 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4351 46.923720836639404 0.09226875190968425 0.13327538702830424 0.0 -0.12565323991063407 -0.012510500505408743 0.13816374041604282 -0.900878899636233 -0.6042480528508105 -38.68285832663725 -13.172249197551489 44.687753000594455 -27.27154872725604 -0.7952164356563521 0.265072145218784 1.060288580875136 0.900878899636233 0.6042480528508105 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4352 46.934311389923096 0.09702172893767408 0.12687761866796485 0.0 -0.11962136605455843 -0.01940722692602827 0.13902859298058667 -0.856933462516371 -0.6372071306907071 -38.64989583370277 -13.180664177873604 44.68915549731481 -27.261731250213572 -0.8925520070126769 0.0 1.1900693426835693 0.856933462516371 0.6372071306907071 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4353 46.94488763809204 0.11082326925799416 0.10425308127105862 0.0 -0.09829074763514373 -0.041341446618813116 0.13963219425395684 -0.7141112187636425 -0.7250977914870196 -38.56200495946305 -13.189079158195721 44.68915549731481 -27.250511276450748 -1.0365829418718302 0.0 1.0365829418718302 0.7141112187636425 0.7250977914870196 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4354 46.95547008514404 0.10644041739800711 0.09645678762674806 0.0 -0.09094033149645894 -0.04143807112976335 0.1323784026262223 -0.659179422363815 -0.7031250729270886 -38.48511068978705 -13.198896635238189 44.68915549731481 -27.24069379940828 -0.7867408678118473 0.0 1.0489878237491297 0.659179422363815 0.7031250729270886 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4355 46.96610927581787 0.09532124538956427 0.09207173288238682 0.0 -0.08680606223564286 -0.03442643983253055 0.12123250206817339 -0.6262207714107416 -0.6372071306907071 -38.41918570391808 -13.207311615560304 44.68915549731481 -27.230876322365813 -0.7886579495890832 -0.2628859831963611 1.0515439327854443 0.6262207714107416 0.6372071306907071 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4356 46.9767906665802 0.09007237030676316 0.08925567044220818 0.0 -0.08415105310538279 -0.03146825583883675 0.11561930894421953 -0.6042480528508105 -0.6042480528508105 -38.3862232109836 -13.214324099162067 44.687753000594455 -27.221058845323345 -0.5951609252504079 -0.29758046262520393 0.8927413878756119 0.6042480528508105 0.6042480528508105 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4357 46.98742890357971 0.08314931444558744 0.07727966826176172 0.0 -0.07285996996765136 -0.03146114596748084 0.10432111593513219 -0.5273435378910519 -0.56030282917436 -38.2873493925585 -13.22133658276383 44.68494800715374 -27.211241368280877 -0.5442362127871891 0.0 0.8163543191807836 0.5273435378910519 0.56030282917436 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4358 46.99841809272766 0.08352979303737429 0.06192971799317154 0.0 -0.05838789806658952 -0.039007841387321905 0.09739573945391142 -0.4284667312581855 -0.56030282917436 -38.18847557413339 -13.228349066365592 44.6835455104334 -27.197216401077352 -0.586695971701563 0.0 0.8800439575523444 0.4284667312581855 0.56030282917436 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4359 47.00901913642883 0.08375808019244639 0.0539136008733055 0.0 -0.05083023036759905 -0.04297307091840323 0.09380330128600228 -0.373534934858358 -0.56030282917436 -38.133547192828146 -13.232556556526651 44.6835455104334 -27.18739892403488 -0.27954887788570587 0.0 0.8386466336571176 0.373534934858358 0.56030282917436 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4360 47.0195837020874 0.08210112160606566 0.04939315371239435 0.0 -0.046568311912298044 -0.043751129125535033 0.09031944103783307 -0.34057585701846144 -0.5493164698943945 -38.078605151144565 -13.236764046687709 44.6835455104334 -27.17898394371277 -0.29840355752182685 0.0 0.8952106725654805 0.34057585701846144 0.5493164698943945 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4361 47.03016114234924 0.08044696644810469 0.04649531239304593 0.0 -0.04383620091534626 -0.043766572593211824 0.08760277350855808 -0.31860356534535356 -0.538330110614429 -38.02367676983933 -13.239569040128414 44.6835455104334 -27.171971460111006 -0.2952003200068588 0.0 0.8856009600205764 0.31860356534535356 0.538330110614429 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4362 47.04075622558594 0.08238307484826149 0.04523201301793325 0.0 -0.042645150842265056 -0.04594292351878591 0.08858807436105096 -0.307617206065388 -0.5493164698943945 -37.97973133271946 -13.240971536848766 44.6835455104334 -27.163556479788888 0.0 0.0 0.5851050147486802 0.307617206065388 0.5493164698943945 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4363 47.05131220817566 0.0842046346223301 0.043814138658891104 0.0 -0.041308366076732744 -0.04809861322903457 0.08940697930576733 -0.2966308467854225 -0.56030282917436 -37.9577654443487 -13.240971536848766 44.6835455104334 -27.15794649290748 0.0 0.0 0.5949084709873113 0.2966308467854225 0.56030282917436 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4364 47.061960220336914 0.0895426580490579 0.04409799938681721 0.0 -0.04157599253757155 -0.052323277875450505 0.09389927041302205 -0.2966308467854225 -0.593261693570845 -37.89184045847974 -13.240971536848766 44.6835455104334 -27.15233650602607 0.0 0.0 0.5971882990643331 0.2966308467854225 0.593261693570845 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4365 47.072531938552856 0.09472571615157734 0.04606201213663204 0.0 -0.04342768151587942 -0.05562938260575344 0.09905706412163286 -0.307617206065388 -0.6262207714107416 -37.847895021359875 -13.240971536848766 44.6835455104334 -27.146726519144657 0.0 0.0 0.2978332385543823 0.307617206065388 0.6262207714107416 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4366 47.08327889442444 0.09801716138061795 0.04969012593419962 0.0 -0.046848300008114775 -0.05660652713545831 0.10345482714357307 -0.32958949773849594 -0.6481934899706726 -37.803949584240016 -13.240971536848766 44.6835455104334 -27.1425190289836 0.0 0.0 0.290552459157362 0.32958949773849594 0.6481934899706726 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4367 47.093950271606445 0.10310543777276993 0.051395098731063384 0.0 -0.04845576377664938 -0.05995735552819835 0.10841311930484773 -0.34057585701846144 -0.6811523543671576 -37.76000414712015 -13.240971536848766 44.6835455104334 -27.138311538822546 0.0 0.0 0.5143002274853635 0.34057585701846144 0.6811523543671576 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4368 47.1046416759491 0.11172165703741006 0.054869990609887155 0.0 -0.05173192325852452 -0.06535438935736307 0.11708631261588759 -0.36254857557839243 -0.7360841507669851 -37.71605871000029 -13.240971536848766 44.682143013713045 -27.134104048661488 0.0 0.0 0.5971882990643331 0.36254857557839243 0.7360841507669851 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4369 47.11544990539551 0.12018123177276603 0.05648002175411642 0.0 -0.05324987517853259 -0.07150262724487974 0.12475250242341232 -0.373534934858358 -0.7910157337234011 -37.661130328695045 -13.240971536848766 44.682143013713045 -27.128494061780074 0.0 0.0 0.5256734334155121 0.373534934858358 0.7910157337234011 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4370 47.126341342926025 0.12676106773599136 0.05810487681150679 0.0 -0.054781803217900576 -0.07610907679223453 0.13089088001013507 -0.3845212941383235 -0.8349609573998515 -37.617184891575185 -13.240971536848766 44.682143013713045 -27.124286571619017 0.0 0.0 0.5158134315382811 0.3845212941383235 0.8349609573998515 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4371 47.13714098930359 0.13805351199953106 0.05974042494838079 0.0 -0.05632381278928808 -0.08455831413803784 0.14088212692732593 -0.395507653418289 -0.8898927537996791 -37.573239454455326 -13.240971536848766 44.682143013713045 -27.118676584737607 0.0 0.0 0.470715462444231 0.395507653418289 0.9077476996491911 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4372 47.148200035095215 0.1444828508571479 0.05959026801433945 0.0 -0.05618224347421766 -0.08987863199044299 0.14606087546466065 -0.395507653418289 -0.9338379774761296 -37.52929401733546 -13.240971536848766 44.682143013713045 -27.11446909457655 0.0 -0.28983193229026377 0.5796638645805275 0.395507653418289 0.9516929233256416 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4373 47.159385442733765 0.15097319337343218 0.06128630276117816 0.0 -0.057781280368374544 -0.0943784560169605 0.15215973638533506 -0.40649401269825447 -0.9777832011525801 -37.49633152440098 -13.240971536848766 44.68074051699269 -27.10885910769514 0.0 0.0 0.5199246414652776 0.40649401269825447 0.995638147002092 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4374 47.17063903808594 0.1592880974904219 0.06117740831133183 0.0 -0.057678613696481314 -0.10121888013517108 0.15889749383165241 -0.40649401269825447 -1.0327149975524077 -37.44140314309574 -13.240971536848766 44.68074051699269 -27.10324912081373 0.0 0.0 0.5211804980871744 0.40649401269825447 1.0505699434019196 0.0 8.6 0.0 0.02 8.6 0.0 0.02
4375 47.18182420730591 0.16942221881239553 0.059325799445706213 0.0 -0.05593290011649597 -0.11036621233526202 0.166299112451758 -0.395507653418289 -1.076660221228858 -37.37547815722677 -13.240971536848766 44.67933802027234 -27.094834140491614 0.0 -0.2985305918162167 0.5970611836324334 0.395507653418289 1.11683384939026 0.0 8.6 0.0 0.02 8.6 0.0 0.02
