t_now Tz phi_x phi_y phi_z dphi_x dphi_y dphi_z enc_pos_1 enc_pos_2 enc_pos_3 enc_dtick_1 enc_dtick_2 enc_dtick_3 theta_x theta_y theta_z 
7.3236448764801025 2.25 0.019533521616395978 -0.5311002331623788 27.159285701183673 0.0 -0.11280504089470403 6.486289851445484 35193 34202 34159 39 38 38 0.0 0.0 0.0 
7.329105377197266 2.25 0.019533521616398278 -0.5316247766025378 27.189446948992902 0.0 -0.11253882003011624 6.470982151731708 35232 34240 34197 39 38 38 0.0 0.0 0.0 
7.334539175033569 2.25 0.019533521616395978 -0.5321493200426995 27.219608196802124 0.09760806716101544 -0.05635404385049135 6.537069086657001 35271 34278 34235 39 39 38 0.0 0.0 0.0 
7.339969158172607 2.25 0.019987789560963323 -0.5324115917627796 27.250031716331424 0.0 -0.112442323721409 6.46543361398103 35310 34317 34273 39 38 38 0.0 0.0 0.0 
7.345381021499634 2.25 0.019987789560963323 -0.53293613520294 27.280192964140646 0.19492295411601193 -0.22507764006023348 6.527251561746767 35349 34355 34311 40 39 37 0.0 0.0 0.0 
7.350862264633179 2.25 0.02089632545009802 -0.5345097655234211 27.340777731479168 0.19525808921872614 -0.11273231037188353 6.482107846383301 35428 34432 34386 39 39 37 0.0 0.0 0.0 
7.356279611587524 2.25 0.021804861339232717 -0.5350343089635815 27.37093897928839 0.0 -0.11285358006892723 6.489080853963317 35467 34471 34423 39 38 38 0.0 0.0 0.0 
7.361701726913452 2.25 0.021804861339232717 -0.5355588524037445 27.40110022709761 0.19509037773990412 -0.22527096420887885 6.532857962057482 35506 34509 34461 40 39 37 0.0 0.0 0.0 
7.367185115814209 2.25 0.022713397228369715 -0.5366079392840638 27.43152374662691 0.0 -0.11263548210443942 6.47654022100526 35546 34548 34498 39 38 38 0.0 0.0 0.0 
7.372608184814453 2.25 0.022713397228367415 -0.5371324827242229 27.461684994436137 0.0 -0.1126838754372449 6.4793228376415675 35585 34586 34536 39 38 38 0.0 0.0 0.0 
7.378024339675903 2.25 0.022713397228369715 -0.5376570261643819 27.491846242245355 0.09758709872553481 -0.2817096885931119 6.479322837641569 35624 34624 34574 40 38 37 0.0 0.0 0.0 
7.3835577964782715 2.25 0.023167665172937064 -0.5389683847647828 27.522007490054577 0.09735703912716842 -0.056209112747575625 6.52025707871875 35664 34662 34611 39 39 38 0.0 0.0 0.0 
7.389298439025879 2.25 0.02362193311750211 -0.5397551999250246 27.582592257393102 0.0 -0.1128293052614264 6.487685052532051 35742 34739 34687 39 38 38 0.0 0.0 0.0 
7.394764184951782 2.25 0.023621933117504414 -0.5402797433651837 27.61275350520232 0.0 -0.11263548210443942 6.47654022100526 35781 34777 34725 39 38 38 0.0 0.0 0.0 
7.400221109390259 2.25 0.02362193311750211 -0.5408042868053453 27.642914753011546 0.09746147705800567 -0.05626941001505812 6.527251561746768 35820 34815 34763 39 39 38 0.0 0.0 0.0 
7.405715703964233 2.25 0.02407620106206946 -0.5410665585254255 27.673338272540843 0.0 -0.11249055118172269 6.468206692949068 35859 34854 34801 39 38 38 0.0 0.0 0.0 
7.411161184310913 2.25 0.02407620106206716 -0.5415911019655872 27.703499520350068 0.0 -0.2253677508744898 6.535664775360191 35898 34892 34839 40 38 38 0.0 0.0 0.0 
7.416719198226929 2.25 0.02453046900663911 -0.5429024605659908 27.76434655940867 0.0 -0.1127807869620241 6.4848952503163835 35977 34969 34915 39 38 38 0.0 0.0 0.0 
7.422149181365967 2.25 0.02453046900663911 -0.5434270040061457 27.79450780721789 0.09773406724771218 -0.05642679003446362 6.545507643997781 36016 35007 34953 39 39 38 0.0 0.0 0.0 
7.427590847015381 2.25 0.024984736951206458 -0.5436892757262286 27.824931326747194 0.0 -0.1127080877009827 6.48071504280651 36055 35046 34991 39 38 38 0.0 0.0 0.0 
7.43314528465271 2.25 0.024984736951204158 -0.5442138191663877 27.855092574556412 0.0 -0.22527096420887885 6.53285796205748 36094 35084 35029 40 38 38 0.0 0.0 0.0 
7.4385669231414795 2.25 0.024984736951204158 -0.5452629060467084 27.885516094085716 0.0 -0.11237006001721817 6.461278450990039 36134 35122 35067 39 38 38 0.0 0.0 0.0 
