i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
4746 54.98050141334534 0.15764181068102773 0.28659359937629564 0.0 -0.006387518943444538 -0.26381551780807455 0.2702030367515191 -1.8896484600687786 -0.9667970553160261 68.92822687720685 5.123320519447997 -68.44885243680797 90.96313228862805 -0.5853492155060878 4.390119116295659 -3.219420685283483 1.8896484600687786 0.9667970553160261 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4747 54.99180555343628 0.1319455980729378 0.2828266638766833 0.0 -0.025592638256696432 -0.24105889764673175 0.26665153590342816 -1.8786621007888131 -0.7580566558835046 69.02710368383971 5.1163080358462345 -68.40257004503633 90.92806987061923 -0.29795978762536357 4.469396814380453 -3.277557663878999 1.8786621007888131 0.7580566558835046 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4748 55.00312900543213 0.10437205485338107 0.27483269661965476 0.0 -0.04433794971550864 -0.21477680157988202 0.25911475129539063 -1.8347168771123628 -0.549316256450983 69.1259809173594 5.112100545685177 -68.3590926467054 90.89440994933076 -0.2710662389548872 4.065993584323308 -3.252794867458646 1.8347168771123628 0.549316256450983 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4749 55.01502466201782 0.0684071807750962 0.25412549276574403 0.0 -0.06394167692424943 -0.17565013535179125 0.23959181227604068 -1.7028807791961882 -0.285644487505457 69.24683044255221 5.109295552244471 -68.29878528773024 90.84532256411842 -0.26283671670775605 3.942550750616341 -3.4168773172008287 1.7028807791961882 0.285644487505457 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4750 55.02651119232178 0.04826830046471074 0.24144879060543664 0.0 -0.07440914913430151 -0.15323095372755846 0.22764010286186 -1.6149903318432872 -0.1428222437527285 69.31274859823199 5.107893055524118 -68.25951537956037 90.8102601461096 0.0 3.784777791472657 -3.548229179505616 1.6149903318432872 0.1428222437527285 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4751 55.03793215751648 0.025974761362929834 0.22915765054769952 0.0 -0.08681764859879117 -0.12923425628528276 0.21605190488407394 -1.5161133117670091 0.01098635927996551 69.38965268630493 5.109295552244471 -68.2202454713905 90.77379523138045 0.0 3.4061851131817513 -3.690033872613564 1.5161133117670091 -0.01098635927996551 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4752 55.04931640625 0.0038841708672388113 0.21932478919300769 0.0 -0.10021928491428424 -0.10656210937996338 0.20678139429424763 -1.439209010250662 0.1428222437527285 69.44458448270476 5.112100545685177 -68.18798804682238 90.74013531009199 0.2640739447095813 3.1688873365149757 -3.4329612812245567 1.439209010250662 -0.1428222437527285 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4753 55.06077241897583 -0.008172879504642922 0.20893155570418 0.0 -0.10516440806672894 -0.09181815172297847 0.1969825597897074 -1.3623047087343152 0.20874039943252157 69.47754313365783 5.120515526007292 -68.14170565505076 90.68824293143894 0.5844954033559435 2.6302293151017455 -3.214724718457689 1.3623047087343152 -0.20874039943252157 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4754 55.07232046127319 -0.0035186987998362777 0.21083583258342278 0.0 -0.1022619701639474 -0.09651595908518579 0.19877792924913318 -1.3732910680142807 0.16479496231265953 69.47754313365783 5.128930506329408 -68.11646071408441 90.65598550687082 0.8955917754486502 2.3882447345297337 -3.283836509978384 1.3732910680142807 -0.16479496231265953 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4755 55.08361792564392 0.005007680858269938 0.21924916528485075 0.0 -0.09926629339578413 -0.10744380199409338 0.20671009538987753 -1.4282226509706966 0.07690408807293544 69.4885294929378 5.137345486651523 -68.09402076655876 90.62513057902306 1.0720402983776696 1.8760705221609217 -2.948110820538591 1.4282226509706966 -0.07690408807293544 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4756 55.09494924545288 0.026014263683863354 0.21985872583629093 0.0 -0.0824018399413568 -0.12488295464781027 0.20728479458916707 -1.461181728810593 -0.12084952519279749 69.4885294929378 5.147162963693991 -68.07719080591453 90.59708064461601 1.1741286901235548 1.7611930351853322 -2.935321725308887 1.461181728810593 0.12084952519279749 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4757 55.10641551017761 0.07730397188714494 0.21971522890983078 0.0 -0.0404563234567437 -0.16669318093271748 0.20714950438946117 -1.4831542339271127 -0.5163576054979095 69.46655720126469 5.16259042761787 -68.0519458649482 90.55640823972578 1.1974869538529596 1.4369843446235515 -2.6344712984765106 1.4831542339271127 0.5163576054979095 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4758 55.11811184883118 0.10260381374230546 0.2218581720324497 0.0 -0.020809282159793586 -0.1883606083812688 0.20916989054106241 -1.5161133117670091 -0.7580566558835046 69.46655720126469 5.1752128981010435 -68.03792089774466 90.52835830531873 1.1128718272982236 1.6693077409473356 -2.7821795682455592 1.5161133117670091 0.7580566558835046 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4759 55.12944269180298 0.1313209732005658 0.23809479639450523 0.0 -0.0050158377748264855 -0.2194620890195535 0.22447792679437997 -1.6369628369598066 -1.0107422789924767 69.46655720126469 5.186432871863864 -68.02389593054114 90.50311336435239 1.085523777362683 1.6282856660440244 -2.7138094434067073 1.6369628369598066 1.0107422789924767 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4760 55.140867710113525 0.1918884525924361 0.2714746697579565 0.0 0.028701878857083033 -0.28465065206538914 0.25594877320830606 -1.8676757415088476 -1.461181728810593 69.46655720126469 5.201860335787742 -68.00005348629514 90.46384345618252 0.8785738486234619 1.7571476972469238 -2.3428635963292317 1.8676757415088476 1.461181728810593 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4761 55.15213680267334 0.22828151444574704 0.2925377934856398 0.0 0.04848743768259193 -0.32429471438531954 0.2758072767027276 -2.0434570631014726 -1.7468262163160502 69.47754313365783 5.208872819389505 -67.98182102893055 90.43859851521617 0.5968071150436537 1.790421345130961 -2.3872284601746148 2.0434570631014726 1.7468262163160502 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4762 55.163429498672485 0.2636472700891014 0.30820077685613584 0.0 0.06997985507738957 -0.3605543341199704 0.29057447904258077 -2.1752929475742357 -1.9995118394250222 69.47754313365783 5.213080309550563 -67.96358857156598 90.41475607097018 0.2583342642019868 2.325008377817881 -2.583342642019868 2.1752929475742357 1.9995118394250222 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4763 55.1747772693634 0.29329184008390413 0.3203115795019319 0.0 0.08847545800358245 -0.3904681112814357 0.3019926532778533 -2.2741699676505136 -2.208252025414132 69.49951585221777 5.214482806270916 -67.93974612731998 90.38951113000384 0.0 2.3902798812996786 -2.689064866462138 2.2741699676505136 2.208252025414132 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4764 55.18612861633301 0.31692408811678774 0.3317036544338599 0.0 0.10240083209796683 -0.41513403662402215 0.31273320452605535 -2.362060628446826 -2.373046987726792 69.53247493005766 5.214482806270916 -67.91309868963329 90.36286369231713 -0.2925525073743401 2.9255250737434007 -2.6329725663690606 2.362060628446826 2.373046987726792 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4765 55.197935581207275 0.34986604593814036 0.3585625268712206 0.0 0.11663643413784511 -0.4546924264445434 0.33805599230669825 -2.5488280958760052 -2.5817872804376076 69.66431081453042 5.2074703226691526 -67.86401130442094 90.3193862939862 -0.5635912076964381 3.663342850026848 -3.0997516423304092 2.5488280958760052 2.5817872804376076 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4766 55.209272623062134 0.37445031861331135 0.37271678475324344 0.0 0.1300370275676895 -0.48143778218244304 0.3514007546147536 -2.636718970115729 -2.7355957767485957 69.75220168877014 5.203262832508095 -67.82894888641212 90.28993386285879 -0.5354062685064273 4.015547013798205 -3.2124376110385637 2.636718970115729 2.7355957767485957 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4767 55.22083806991577 0.37732767874486434 0.39811953673681266 0.0 0.12041141015161239 -0.4957621090175417 0.3753506988659294 -2.801513505541566 -2.7355957767485957 69.8840375732429 5.197652845626685 -67.7882764815219 90.25627394157034 -0.786888004686321 4.1967360249937125 -3.409848020307391 2.801513505541566 2.7355957767485957 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4768 55.23249411582947 0.32869594324200035 0.4662812949176248 0.0 0.048572003437442536 -0.4881862242063718 0.4396142207689292 -3.273925673919613 -2.395019706286723 70.0927775457886 5.187835368584216 -67.71815164550428 90.20017407275623 -0.8959732029509708 4.778523749071844 -3.5838928118038833 3.273925673919613 2.395019706286723 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4769 55.24411392211914 0.28877981139629144 0.5064399364770414 0.0 -0.002950346918374703 -0.4745258042104257 0.47747615112880043 -3.5595705883118933 -2.0654297816614036 70.1916547793083 5.179420388262101 -67.66906426029193 90.16230666130672 -0.8069601382926272 5.379734255284182 -3.7658139786989273 3.5595705883118933 2.0654297816614036 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4770 55.255982398986816 0.27076189118827876 0.528668354991976 0.0 -0.02814049414162085 -0.47029281094312997 0.4984333050847508 -3.7133787644577643 -1.823730517832397 70.2795452266612 5.171005407939985 -67.61576938491854 90.12303675313683 -0.5863280603480712 5.5701165733066755 -4.104296422436498 3.7133787644577643 1.823730517832397 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4771 55.267446994781494 0.25491141308214044 0.536370724510363 0.0 -0.04471328713312329 -0.460981881575169 0.5056951687082922 -3.768310560857592 -1.6369630504032182 70.345463382341 5.163992924338222 -67.55966951610442 90.07955935480591 -0.8381454504099121 5.587636336066081 -4.470109068852865 3.768310560857592 1.6369630504032182 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4772 55.279499530792236 0.20825847683558257 0.5367776281387306 0.0 -0.08299706627861571 -0.423081734849554 0.5060788011281698 -3.768310560857592 -1.2414551835415175 70.48828562609371 5.15698044073646 -67.47271471944256 90.00522702862722 -0.2775572373545589 5.551144747091178 -5.273587509736619 3.768310560857592 1.2414551835415175 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4773 55.29082751274109 0.16880629644154144 0.5418482664003285 0.0 -0.11759995848030735 -0.3932594862474888 0.5108594447277961 -3.768310560857592 -0.9228516181961641 70.60913515128652 5.155577944016106 -67.41661485062846 89.95333464997418 0.2712759613834789 5.696795189053058 -5.696795189053058 3.768310560857592 0.9228516181961641 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4774 55.30223536491394 0.12645227873753936 0.5414481383033739 0.0 -0.15199324693037752 -0.35848895340981884 0.5104822003401963 -3.7243651237377295 -0.6042480528508105 70.72998467647932 5.158382937456812 -67.35911248509402 89.89723478116008 0.5247882957352988 5.772671253088287 -6.035065400955937 3.7243651237377295 0.6042480528508105 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4775 55.313819885253906 0.07413830871263041 0.5027283473667248 0.0 -0.17645474009885123 -0.29752209125810514 0.4739768313569564 -3.4387206362322726 -0.2307131179924526 70.83984826927897 5.168200414499281 -67.26654770155073 89.80326750089645 0.8948298938872308 5.667255994619128 -5.9655326259148715 3.4387206362322726 0.2307131179924526 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4776 55.32569122314453 0.06014922114982941 0.4516925072502934 0.0 -0.16381825651092277 -0.26204152333952546 0.42585977985044826 -3.0651857013739146 -0.12084952519279749 70.91675235735191 5.178017891541748 -67.20904533601629 89.74155764520093 1.0765662792957869 5.651972966302881 -6.190256105950774 3.0651857013739146 0.12084952519279749 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4777 55.33704137802124 0.04851151912405564 0.412713785949034 0.0 -0.15494565498875537 -0.23416463398955817 0.38911028897831357 -2.7026366989086994 -0.03295907783989653 71.01562916398477 5.189237865304569 -67.15294546720217 89.67984778950542 1.4642897477057697 5.564301041281925 -6.4428748899053865 2.7026366989086994 0.03295907783989653 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4778 55.34842324256897 0.045297482567990564 0.3512035018845473 0.0 -0.12857367886461962 -0.20254415814741478 0.3311178370120344 -2.1972656661341667 -0.07690451495975857 71.1364791160644 5.2046653292284475 -67.09684559838807 89.6153329403692 1.4612385083898587 4.96821092852552 -6.137201735237406 2.1972656661341667 0.07690451495975857 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4779 55.36004686355591 0.05270175032679085 0.23234220975910178 0.0 -0.06649636910028733 -0.15255796700175012 0.21905433610203745 -1.340331990174384 -0.17578132159262502 71.30127365149023 5.2313127669151465 -67.01970827876868 89.51996316338523 1.7131474597140712 4.56839322590419 -5.99601610899925 1.340331990174384 0.17578132159262502 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4780 55.37130260467529 0.04108342831063815 0.15873227845366075 0.0 -0.04128263491009115 -0.10837159240694194 0.1496542273170331 -0.7580566558835046 -0.153808603032694 71.44409632212978 5.24954522427973 -66.97623088043775 89.46105830113042 1.828208015357189 3.9175886043368333 -5.745796619694021 0.7580566558835046 0.153808603032694 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4781 55.38263940811157 0.027291354587476224 0.1069070306208891 0.0 -0.028113159829471827 -0.07267975524859291 0.10079291507806473 -0.3515624297418385 -0.09887680663286647 71.63086357611554 5.267777681644314 -66.93555847554754 89.40355593559596 1.5734817356236945 3.671457383121954 -5.244939118745648 0.3515624297418385 0.09887680663286647 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4782 55.39405608177185 0.030107319550943343 0.061907713340372546 0.0 -0.00460105246624316 -0.053766099414730595 0.05836715188097375 -0.010986252558259729 -0.16479496231265953 71.79565853842821 5.284607642288545 -66.89909356081836 89.35026106022256 1.482032462507136 3.4580757458499836 -4.9401082083571195 0.010986252558259729 0.16479496231265953 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4783 55.40552377700806 0.029819677287746867 -0.06829911446363561 0.0 0.05654417587399544 0.007848846774368482 -0.06439302264836393 0.9118652989368382 -0.18676768087259055 72.03735801570062 5.305645093093834 -66.85000617560603 89.28013622420492 1.3005347926118196 2.601069585223639 -3.6414974193130947 -0.9118652989368382 0.18676768087259055 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4784 55.41678047180176 0.027464018965374065 -0.11819739816002661 0.0 0.07814306542213625 0.03329451025461196 -0.11143757567674822 1.219482491662013 -0.17578132159262502 72.16919390017338 5.316865066856654 -66.82335873791932 89.24367130947577 0.8841122422899261 2.062928565343161 -3.5364489691597045 -1.219482491662013 0.17578132159262502 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4785 55.42837715148926 0.0467525956293014 -0.15880493736107848 0.0 0.11303469987677013 0.036688030915127866 -0.149722730791898 1.450195396211054 -0.31860356534535356 72.34497522176602 5.32528004717877 -66.80232128711403 89.21141388490766 0.5880489393511892 1.7641468180535675 -2.3521957574047567 -1.450195396211054 0.31860356534535356 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4786 55.439738750457764 0.054622635358231725 -0.16923945004293373 0.0 0.12437943685768504 0.0351810468351688 -0.1595604836928538 1.4831543673292449 -0.3955080803051121 72.54272883503175 5.329487537339828 -66.78689382319016 89.19037643410236 0.2595774052105472 1.5574644312632828 -1.5574644312632828 -1.4831543673292449 0.3955080803051121 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4787 55.45118260383606 0.087885387185411 -0.14916529754441543 0.0 0.14207531375797428 -0.0014409225428206576 -0.1406343912151536 1.2963867931783601 -0.6372071306907071 72.76245516685741 5.329487537339828 -66.76866136582558 89.17214397673779 -0.5361225995231599 0.8041838992847399 -0.26806129976157994 -1.2963867931783601 0.6372071306907071 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4788 55.46247959136963 0.11728308568678888 -0.12808963784347155 0.0 0.15614327280981513 -0.03537920411801814 -0.12076406869179698 1.0546875643674132 -0.8679200352397481 72.92725055605689 5.323877550458417 -66.76164888222381 89.17074148001743 -0.7879195058160596 0.2626398352720199 0.5252796705440398 -1.0546875643674132 0.8679200352397481 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4789 55.4737823009491 0.14864742120959307 -0.0999314814893767 0.0 0.1684782633247937 -0.0742619590379188 -0.09421630428687494 0.7250977114457402 -1.1315918041852742 73.09204509148273 5.316865066856654 -66.76024638550346 89.17635146689884 -0.9821405604709987 0.24553514011774968 0.736605420353249 -0.7250977114457402 1.1315918041852742 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4790 55.48505210876465 0.16297291174294412 -0.08940632754076853 0.0 0.1752133722119919 -0.0909202782319079 -0.08429309398008401 0.5603027758135072 -1.2634279021014487 73.16894960644248 5.307047589814187 -66.7588438887831 89.18476644722095 -0.8852748747688725 0.2213187186922181 0.6639561560766544 -0.5603027758135072 1.2634279021014487 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4791 55.496503591537476 0.21999036773546937 0.002037719788293252 0.0 0.17866079277273705 -0.1805819734133506 0.0019211806406135659 -0.13183588447276298 -1.669921914799703 73.46558045322791 5.290217629169955 -66.75463639862204 89.19879141442448 -1.4572908565592129 0.5829163426236851 0.8743745139355277 0.13183588447276298 1.669921914799703 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4792 55.50804042816162 0.2391552938671539 0.042031824462368195 0.0 0.17545548768464125 -0.21508347182195212 0.039627984137310876 -0.4833984209363073 -1.8127441585524315 73.60840312386746 5.276192661966429 -66.74762391502028 89.20720639474659 -1.4569880743326267 0.5827952297330506 0.8741928445995759 0.4833984209363073 1.8127441585524315 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4793 55.51940321922302 0.25886050688903006 0.0813483687167233 0.0 0.17301073004007197 -0.2497067075841502 0.07669597754407818 -0.802001879559955 -1.9226075379086751 73.72925222217344 5.260765198042551 -66.73920893469817 89.21562137506871 -1.4879023131260196 1.1903218505008157 0.5951609252504079 0.802001879559955 1.9226075379086751 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4794 55.531211376190186 0.27956323871107125 0.12414009640444554 0.0 0.16974222590418123 -0.28678263121716147 0.11704040531298024 -1.1206054449053087 -2.0434570631014726 73.8391158149731 5.24393523739832 -66.726586464215 89.22123136195013 -1.4932886715849514 1.4932886715849514 0.0 1.1206054449053087 2.0434570631014726 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4795 55.54313683509827 0.3122262478901935 0.18704866270421594 0.0 0.16675607867155134 -0.34310724908491985 0.17635117041336845 -1.571044894723425 -2.252197462533994 73.97095127255903 5.220092793152326 -66.6999390265283 89.22123136195013 -1.8818242366241336 2.1506562704275813 -0.26883203380344767 1.571044894723425 2.252197462533994 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4796 55.554516315460205 0.332279053841848 0.22487737455138831 0.0 0.16529650038862612 -0.37731292236291125 0.21201642197428508 -1.8347168771123628 -2.373046987726792 74.09180122463866 5.201860335787742 -66.67749907900264 89.21702387178907 -1.7241793190144195 2.4631133128777423 -0.49262266257554843 1.8347168771123628 2.373046987726792 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4797 55.566062927246094 0.3321774069601739 0.23596553732304157 0.0 0.15998649599945303 -0.3824569380893864 0.2224704420899334 -1.9116211786287096 -2.362060628446826 74.15771938031844 5.183627878423159 -66.65085164131595 89.2100113881873 -1.4894824982504102 2.6810684968507386 -0.8936894989502462 1.9116211786287096 2.362060628446826 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4798 55.57754921913147 0.28869678219250045 0.28350679616320523 0.0 0.10207355019869657 -0.36936632097132943 0.2672927707726329 -2.2302245305306516 -2.0654297816614036 74.42139114926397 5.158382937456812 -66.60456924954431 89.19177893082272 -1.4627625368717003 3.5106300884920807 -1.7553150442460403 2.2302245305306516 2.0654297816614036 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4799 55.5888032913208 0.2744542778942851 0.3036254097794271 0.0 0.0809605887246203 -0.36722137031872315 0.28626078159410284 -2.3510742691668605 -1.9226075379086751 74.5092820235037 5.141552976812581 -66.56810433481516 89.17494897017849 -1.7509322351467995 3.7936865094847323 -2.0427542743379328 2.3510742691668605 1.9226075379086751 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4800 55.60024571418762 0.2689003289821371 0.31386958547343957 0.0 0.07159665769326909 -0.3675157407552421 0.295919083061973 -2.362060628446826 -1.823730517832397 74.59717204396978 5.123320519447997 -66.52602943320457 89.15250902265285 -1.4913831564787179 3.8775962068446668 -2.087936419070205 2.362060628446826 1.823730517832397 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4801 55.61152362823486 0.2510607847472245 0.3104366292426033 0.0 0.058649041907047984 -0.35133150279523306 0.2926824608881851 -2.2851563269304793 -1.6479494096831837 74.69604927748946 5.107893055524118 -66.48535702831434 89.1300690751272 -1.1936142300873074 4.177649805305576 -2.6856320176964417 2.2851563269304793 1.6479494096831837 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4802 55.62317204475403 0.18093959820855854 0.2894930697853406 0.0 0.01126822145724135 -0.2842049051262077 0.27293668366896634 -2.087402286777923 -1.1315918041852742 74.86084466668895 5.0896605981595355 -66.42504966933919 89.0922016636777 -1.0545088122951776 4.21803524918071 -2.899899233811738 2.087402286777923 1.1315918041852742 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4803 55.63485836982727 0.11989907995964755 0.27511914787585523 0.0 -0.03179522122142226 -0.22758959890828673 0.259384820129709 -1.9226075379086751 -0.6921389270905346 74.95972104643499 5.078440624396714 -66.38157227100825 89.06274923255029 -0.9890667985561257 4.450800593502565 -2.9672003956683772 1.9226075379086751 0.6921389270905346 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4804 55.64622378349304 0.09564094416236762 0.2693792964047806 0.0 -0.04889611422744815 -0.20507712203799355 0.2539732362654417 -1.8347168771123628 -0.505371246217944 75.01465284283482 5.068623147354247 -66.33528987923661 89.03049180798217 -0.8923627064809669 4.461813532404834 -2.677088119442901 1.8347168771123628 0.505371246217944 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4805 55.65775203704834 0.05684224811195132 0.22861125433939816 0.0 -0.06135687756364691 -0.1541798800349544 0.21553675759860128 -1.5051269524870436 -0.18676768087259055 75.12451643563448 5.0602081670321315 -66.29321497762605 89.00244187357512 -0.5194432297602172 3.895824223201629 -3.116659378561303 1.5051269524870436 0.18676768087259055 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4806 55.66961717605591 0.028223939990651987 0.186587399220105 0.0 -0.06491339301232185 -0.11100289401767517 0.175916287029997 -1.1755370278617245 0.04394543711986204 75.23437917466048 5.053195683430369 -66.23431011537124 88.95756197852384 0.0 3.5150293743172587 -2.9291911452643826 1.1755370278617245 -0.04394543711986204 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4807 55.6810040473938 -0.0066790922710632875 0.16211425654491898 0.0 -0.08187484942297588 -0.07096793741692792 0.1528427868399038 -0.9777832011525801 0.2746581282254915 75.33325640818018 5.0545981801507205 -66.19924769736242 88.92670705067609 0.0 3.276165624098205 -2.978332385543823 0.9777832011525801 -0.2746581282254915 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4808 55.69227647781372 -0.03865721625294799 0.1327528236924404 0.0 -0.09414376613510692 -0.03101679633767543 0.12516056247278234 -0.7470702966035391 0.48339852765801306 75.41016092313993 5.0574031735914255 -66.16839276951465 88.89725461954868 0.29802310249736214 2.682207922476259 -2.682207922476259 0.7470702966035391 -0.48339852765801306 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4809 55.70359420776367 -0.06218216558191101 0.10163581656681824 0.0 -0.0986831089961982 0.002859942188425913 0.09582316680777228 -0.516357392054498 0.6372071306907071 75.50903730288597 5.0602081670321315 -66.14314782854831 88.87200967858233 0.28061158870599967 2.525504298353997 -2.525504298353997 0.516357392054498 -0.6372071306907071 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4810 55.71526789665222 -0.07953973643526563 0.05615236113861134 0.0 -0.09141439974111888 0.038473445953454824 0.05294095378766406 -0.1977538267091445 0.7470702966035391 75.6298872549656 5.065818153913542 -66.1080854105395 88.8341422671328 0.7373799791548823 1.7205532846947253 -2.4579332638496076 0.1977538267091445 -0.7470702966035391 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4811 55.726834535598755 -0.0879400025800023 0.044465194053463886 0.0 -0.09276380492800064 0.050841617938693906 0.04192218698930675 -0.10986327263453775 0.7800293744434356 75.67383269208545 5.072830637515304 -66.08985295317493 88.81029982288682 0.5971882990643331 1.4929707476608327 -2.090159046725166 0.10986327263453775 -0.7800293744434356 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
4812 55.73865485191345 -0.09431646856938208 0.01578208150747255 0.0 -0.0844488186821929 0.06956932954196271 0.0148794891402302 0.08789066079631251 0.7910157337234011 75.76172356632517 5.079843121117067 -66.07723048269175 88.79066486880188 0.5280484639881725 0.7920726959822588 -1.5841453919645176 -0.08789066079631251 -0.7910157337234011 0.0 8.599999999999996 0.11999999999999998 -0.1 8.599999999999996 0.11999999999999998 -0.1
