i t roll_deg pitch_deg yaw_deg
1695 17.21733021736145 0.0 -0.01098635927996551 0.0
1696 17.227447986602783 0.0 -0.01098635927996551 0.0
1697 17.237582683563232 0.0 -0.01098635927996551 0.0
1698 17.24775767326355 0.0 -0.01098635927996551 0.0
1699 17.257898569107056 0.0 -0.01098635927996551 0.0
1700 17.26804828643799 0.0 -0.01098635927996551 0.0
1701 17.278233528137207 0.0 -0.01098635927996551 0.0
1702 17.28838849067688 0.0 -0.01098635927996551 0.0
1703 17.298556804656982 0.0 -0.01098635927996551 0.0
1704 17.308700799942017 0.0 -0.01098635927996551 0.0
1705 17.31885290145874 0.0 -0.01098635927996551 0.0
1706 17.32900834083557 0.0 -0.01098635927996551 0.0
1707 17.339186429977417 0.0 -0.01098635927996551 0.0
1708 17.3493595123291 0.0 -0.01098635927996551 0.0
1709 17.359524250030518 0.0 -0.01098635927996551 0.0
1710 17.36966562271118 0.0 -0.01098635927996551 0.0
1711 17.37984275817871 0.0 -0.01098635927996551 0.0
1712 17.390016317367554 0.0 -0.01098635927996551 0.0
1713 17.40016222000122 0.0 -0.01098635927996551 0.0
1714 17.410308599472046 0.0 -0.01098635927996551 0.0
1715 17.420440196990967 0.0 -0.01098635927996551 0.0
1716 17.430575370788574 0.0 -0.01098635927996551 0.0
1717 17.440722942352295 0.0 -0.01098635927996551 0.0
1718 17.4509015083313 0.0 -0.01098635927996551 0.0
1719 17.461074829101562 0.0 -0.01098635927996551 0.0
1720 17.471208572387695 0.0 -0.01098635927996551 0.0
1721 17.481468439102173 0.0 -0.01098635927996551 0.0
1722 17.491658210754395 0.0 -0.01098635927996551 0.0
1723 17.501805067062378 0.0 -0.01098635927996551 0.0
1724 17.511969566345215 0.0 -0.01098635927996551 0.0
1725 17.52212643623352 0.0 -0.01098635927996551 0.0
1726 17.532286643981934 0.0 -0.01098635927996551 0.0
1727 17.542434692382812 0.0 -0.01098635927996551 0.0
1728 17.552613019943237 0.0 -0.01098635927996551 0.0
1729 17.562782287597656 0.0 -0.01098635927996551 0.0
1730 17.572937488555908 0.0 -0.01098635927996551 0.0
1731 17.583096742630005 0.0 -0.01098635927996551 0.0
1732 17.593283653259277 0.0 -0.01098635927996551 0.0
1733 17.603452444076538 0.0 -0.01098635927996551 0.0
1734 17.613593816757202 0.0 -0.01098635927996551 0.0
1735 17.62372851371765 0.0 -0.01098635927996551 0.0
1736 17.633861780166626 0.0 -0.01098635927996551 0.0
1737 17.64400839805603 0.0 -0.01098635927996551 0.0
1738 17.654165506362915 0.0 -0.01098635927996551 0.0
1739 17.664315938949585 0.0 -0.01098635927996551 0.0
1740 17.674468517303467 0.0 -0.01098635927996551 0.0
1741 17.6846661567688 0.0 -0.01098635927996551 0.0
1742 17.694849014282227 0.0 -0.01098635927996551 0.0
1743 17.70502471923828 0.0 -0.01098635927996551 0.0
1744 17.71516442298889 0.0 -0.01098635927996551 0.0
1745 17.72529625892639 0.0 -0.01098635927996551 0.0
1746 17.735432624816895 0.0 -0.01098635927996551 0.0
1747 17.745592832565308 0.0 -0.01098635927996551 0.0
1748 17.75573205947876 0.0 -0.01098635927996551 0.0
1749 17.765883207321167 0.0 -0.01098635927996551 0.0
1750 17.776014804840088 0.0 -0.01098635927996551 0.0
1751 17.786139965057373 0.0 -0.01098635927996551 0.0
1752 17.796290159225464 0.0 -0.01098635927996551 0.0
1753 17.806459426879883 0.0 -0.01098635927996551 0.0
1754 17.816598892211914 0.0 -0.01098635927996551 0.0
1755 17.826733112335205 0.0 -0.01098635927996551 0.0
1756 17.836860179901123 0.0 -0.01098635927996551 0.0
1757 17.847015857696533 0.0 -0.01098635927996551 0.0
1758 17.857156991958618 0.0 -0.01098635927996551 0.0
1759 17.86728811264038 0.0 -0.01098635927996551 0.0
1760 17.87742304801941 0.0 -0.01098635927996551 0.0
1761 17.887547492980957 0.0 -0.01098635927996551 0.0
1762 17.897916078567505 0.0 -0.01098635927996551 0.0
1763 17.90815782546997 0.0 -0.01098635927996551 0.0
1764 17.918339252471924 0.0 -0.01098635927996551 0.0
1765 17.928544282913208 0.0 -0.01098635927996551 0.0
1766 17.938735246658325 0.0 -0.01098635927996551 0.0
1767 17.94900345802307 0.0 -0.01098635927996551 0.0
1768 17.959238290786743 0.0 -0.01098635927996551 0.0
1769 17.96944808959961 0.0 -0.01098635927996551 0.0
1770 17.97957992553711 0.0 -0.01098635927996551 0.0
1771 17.989799976348877 0.0 -0.01098635927996551 0.0
1772 17.999929428100586 0.0 -0.01098635927996551 0.0
1773 18.01006817817688 0.0 -0.01098635927996551 0.0
1774 18.020241737365723 0.0 -0.01098635927996551 0.0
1775 18.03038763999939 0.0 -0.01098635927996551 0.0
1776 18.040531158447266 0.0 -0.01098635927996551 0.0
1777 18.050759077072144 0.0 -0.01098635927996551 0.0
1778 18.06090474128723 0.0 -0.01098635927996551 0.0
1779 18.071061849594116 0.0 -0.01098635927996551 0.0
1780 18.081213235855103 0.0 -0.01098635927996551 0.0
1781 18.09139347076416 0.0 -0.01098635927996551 0.0
1782 18.101540565490723 0.0 -0.01098635927996551 0.0
1783 18.111690759658813 0.0 -0.01098635927996551 0.0
1784 18.121967792510986 0.0 -0.01098635927996551 0.0
1785 18.13213276863098 0.0 -0.01098635927996551 0.0
1786 18.142292499542236 0.0 -0.01098635927996551 0.0
1787 18.152507305145264 0.0 -0.01098635927996551 0.0
1788 18.162704944610596 0.0 -0.01098635927996551 0.0
1789 18.172857522964478 0.0 -0.01098635927996551 0.0
1790 18.183060884475708 0.0 -0.01098635927996551 0.0
1791 18.193289041519165 0.0 -0.01098635927996551 0.0
1792 18.20344567298889 0.0 -0.01098635927996551 0.0
1793 18.213616132736206 0.0 -0.01098635927996551 0.0
1794 18.22384262084961 0.0 -0.01098635927996551 0.0
1795 18.234031915664673 0.0 -0.01098635927996551 0.0
1796 18.244248867034912 0.0 -0.01098635927996551 0.0
1797 18.254429817199707 0.0 -0.01098635927996551 0.0
1798 18.264594793319702 0.0 -0.01098635927996551 0.0
1799 18.274757623672485 0.0 -0.01098635927996551 0.0
1800 18.285319566726685 0.0 -0.01098635927996551 0.0
1801 18.29552149772644 0.0 -0.01098635927996551 0.0
1802 18.30574131011963 0.0 -0.01098635927996551 0.0
1803 18.316662073135376 0.0 -0.01098635927996551 0.0
1804 18.327105283737183 0.0 -0.01098635927996551 0.0
1805 18.33755087852478 0.0 -0.01098635927996551 0.0
1806 18.347749948501587 0.0 -0.01098635927996551 0.0
1807 18.358072996139526 0.0 -0.01098635927996551 0.0
1808 18.368312120437622 0.0 -0.01098635927996551 0.0
1809 18.378472089767456 0.0 -0.01098635927996551 0.0
1810 18.388614416122437 0.0 -0.01098635927996551 0.0
1811 18.398741722106934 0.0 -0.01098635927996551 0.0
1812 18.408854961395264 0.0 -0.01098635927996551 0.0
1813 18.4189555644989 0.0 -0.01098635927996551 0.0
1814 18.429054021835327 0.0 -0.01098635927996551 0.0
1815 18.43919062614441 0.0 -0.01098635927996551 0.0
1816 18.449318408966064 0.0 -0.01098635927996551 0.0
1817 18.459420919418335 0.0 -0.01098635927996551 0.0
1818 18.46952509880066 0.0 -0.01098635927996551 0.0
1819 18.4796245098114 0.0 -0.01098635927996551 0.0
1820 18.48973059654236 0.0 -0.01098635927996551 0.0
1821 18.499839067459106 0.0 -0.01098635927996551 0.0
1822 18.510017156600952 0.0 -0.01098635927996551 0.0
1823 18.520127534866333 0.0 -0.01098635927996551 0.0
1824 18.530263900756836 0.0 -0.01098635927996551 0.0
1825 18.540403842926025 0.0 -0.01098635927996551 0.0
1826 18.550532817840576 0.0 -0.01098635927996551 0.0
1827 18.56065845489502 0.0 -0.01098635927996551 0.0
1828 18.570762157440186 0.0 -0.01098635927996551 0.0
1829 18.58086585998535 0.0 -0.01098635927996551 0.0
1830 18.590972423553467 0.0 -0.01098635927996551 0.0
1831 18.601080179214478 0.0 -0.01098635927996551 0.0
1832 18.611183166503906 0.0 -0.01098635927996551 0.0
1833 18.62128520011902 0.0 -0.01098635927996551 0.0
1834 18.631412744522095 0.0 -0.01098635927996551 0.0
1835 18.641576290130615 0.0 -0.01098635927996551 0.0
1836 18.65171217918396 0.0 -0.01098635927996551 0.0
1837 18.661835432052612 0.0 -0.01098635927996551 0.0
1838 18.671947956085205 0.0 -0.01098635927996551 0.0
1839 18.682082891464233 0.0 -0.01098635927996551 0.0
1840 18.692206621170044 0.0 -0.01098635927996551 0.0
1841 18.702308654785156 0.0 -0.01098635927996551 0.0
1842 18.712408542633057 0.0 -0.01098635927996551 0.0
1843 18.722509622573853 0.0 -0.01098635927996551 0.0
1844 18.73287034034729 0.0 -0.01098635927996551 0.0
1845 18.74303674697876 0.0 -0.01098635927996551 0.0
1846 18.753172159194946 0.0 -0.01098635927996551 0.0
1847 18.763298511505127 0.0 -0.01098635927996551 0.0
1848 18.773414611816406 0.0 -0.01098635927996551 0.0
1849 18.783520936965942 0.0 -0.01098635927996551 0.0
1850 18.793630838394165 0.0 -0.01098635927996551 0.0
1851 18.803739547729492 0.0 -0.01098635927996551 0.0
1852 18.813844442367554 0.0 -0.01098635927996551 0.0
1853 18.82395315170288 0.0 -0.01098635927996551 0.0
1854 18.8340847492218 0.0 -0.01098635927996551 0.0
1855 18.844197988510132 0.0 -0.01098635927996551 0.0
1856 18.854331254959106 0.0 -0.01098635927996551 0.0
1857 18.864479064941406 0.0 -0.01098635927996551 0.0
1858 18.874601364135742 0.0 -0.01098635927996551 0.0
1859 18.88471508026123 0.0 -0.01098635927996551 0.0
1860 18.894819021224976 0.0 -0.01098635927996551 0.0
1861 18.90491533279419 0.0 -0.01098635927996551 0.0
1862 18.91500949859619 0.0 -0.01098635927996551 0.0
1863 18.92512583732605 0.0 -0.01098635927996551 0.0
1864 18.935230493545532 0.0 -0.01098635927996551 0.0
1865 18.945350408554077 0.0 -0.01098635927996551 0.0
1866 18.955514192581177 0.0 -0.01098635927996551 0.0
1867 18.965641975402832 0.0 -0.01098635927996551 0.0
1868 18.975752592086792 0.0 -0.01098635927996551 0.0
1869 18.985858917236328 0.0 -0.01098635927996551 0.0
1870 18.995959758758545 0.0 -0.01098635927996551 0.0
1871 19.006052494049072 0.0 -0.01098635927996551 0.0
1872 19.01615571975708 0.0 -0.01098635927996551 0.0
1873 19.026283740997314 0.0 -0.01098635927996551 0.0
1874 19.036391019821167 0.0 -0.01098635927996551 0.0
1875 19.04655909538269 0.0 -0.01098635927996551 0.0
1876 19.056687355041504 0.0 -0.01098635927996551 0.0
1877 19.06679129600525 0.0 -0.01098635927996551 0.0
1878 19.07701325416565 0.0 -0.01098635927996551 0.0
1879 19.087115049362183 0.0 -0.01098635927996551 0.0
1880 19.097269296646118 0.0 -0.01098635927996551 0.0
1881 19.107372760772705 0.0 -0.01098635927996551 0.0
1882 19.117475271224976 0.0 -0.01098635927996551 0.0
1883 19.127579927444458 0.0 -0.01098635927996551 0.0
1884 19.137683629989624 0.0 -0.01098635927996551 0.0
1885 19.147812604904175 0.0 -0.01098635927996551 0.0
1886 19.158000707626343 0.0 -0.01098635927996551 0.0
1887 19.168139934539795 0.0 -0.01098635927996551 0.0
1888 19.17824697494507 0.0 -0.01098635927996551 0.0
1889 19.188344717025757 0.0 -0.01098635927996551 0.0
1890 19.19843578338623 0.0 -0.01098635927996551 0.0
1891 19.20853853225708 0.0 -0.01098635927996551 0.0
1892 19.21867346763611 0.0 -0.01098635927996551 0.0
1893 19.228771448135376 0.0 -0.01098635927996551 0.0
1894 19.238869428634644 0.0 -0.01098635927996551 0.0
1895 19.24911403656006 0.0 -0.01098635927996551 0.0
1896 19.259284019470215 0.0 -0.01098635927996551 0.0
1897 19.269416570663452 0.0 -0.01098635927996551 0.0
1898 19.27951145172119 0.0 -0.01098635927996551 0.0
1899 19.289620399475098 0.0 -0.01098635927996551 0.0
1900 19.30027174949646 0.0 -0.01098635927996551 0.0
1901 19.31054949760437 0.0 -0.01098635927996551 0.0
1902 19.320716381072998 0.0 -0.01098635927996551 0.0
1903 19.330864667892456 0.0 -0.01098635927996551 0.0
1904 19.341009855270386 0.0 -0.01098635927996551 0.0
1905 19.35192346572876 0.0 -0.01098635927996551 0.0
1906 19.36214280128479 0.0 -0.01098635927996551 0.0
1907 19.372315406799316 0.0 -0.01098635927996551 0.0
1908 19.38483762741089 0.0 -0.01098635927996551 0.0
1909 19.395057439804077 0.0 -0.01098635927996551 0.0
1910 19.40555429458618 0.0 -0.01098635927996551 0.0
1911 19.415802240371704 0.0 -0.01098635927996551 0.0
1912 19.427547454833984 0.0 -0.01098635927996551 0.0
1913 19.437857389450073 0.0 -0.01098635927996551 0.0
1914 19.44803810119629 0.0 -0.01098635927996551 0.0
1915 19.458255529403687 0.0 -0.01098635927996551 0.0
1916 19.46838879585266 0.0 -0.01098635927996551 0.0
1917 19.478498697280884 0.0 -0.01098635927996551 0.0
1918 19.48862338066101 0.0 -0.01098635927996551 0.0
1919 19.50133180618286 0.0 -0.01098635927996551 0.0
1920 19.51166796684265 0.0 -0.01098635927996551 0.0
1921 19.521830797195435 0.0 -0.01098635927996551 0.0
1922 19.531981468200684 0.0 -0.01098635927996551 0.0
1923 19.542104482650757 0.0 -0.01098635927996551 0.0
1924 19.552274703979492 0.0 -0.01098635927996551 0.0
1925 19.56240725517273 0.0 -0.01098635927996551 0.0
1926 19.57255220413208 0.0 -0.01098635927996551 0.0
1927 19.582661151885986 0.0 -0.01098635927996551 0.0
1928 19.592772960662842 0.0 -0.01098635927996551 0.0
1929 19.602872610092163 0.0 -0.01098635927996551 0.0
1930 19.612969636917114 0.0 -0.01098635927996551 0.0
1931 19.623090505599976 0.0 -0.01098635927996551 0.0
1932 19.633207082748413 0.0 -0.01098635927996551 0.0
1933 19.64333415031433 0.0 -0.01098635927996551 0.0
1934 19.653452157974243 0.0 -0.01098635927996551 0.0
1935 19.66357684135437 0.0 -0.01098635927996551 0.0
1936 19.673737049102783 0.0 -0.01098635927996551 0.0
1937 19.683876752853394 0.0 -0.01098635927996551 0.0
1938 19.69398593902588 0.0 -0.01098635927996551 0.0
1939 19.70409369468689 0.0 -0.01098635927996551 0.0
1940 19.714194774627686 0.0 -0.01098635927996551 0.0
1941 19.724296808242798 0.0 -0.01098635927996551 0.0
1942 19.73440933227539 0.0 -0.01098635927996551 0.0
1943 19.7445125579834 0.0 -0.01098635927996551 0.0
1944 19.7546284198761 0.0 -0.01098635927996551 0.0
1945 19.7647545337677 0.0 -0.01098635927996551 0.0
1946 19.774892807006836 0.0 -0.01098635927996551 0.0
1947 19.785024404525757 0.0 -0.01098635927996551 0.0
1948 19.795133113861084 0.0 -0.01098635927996551 0.0
1949 19.805236339569092 0.0 -0.01098635927996551 0.0
1950 19.81536293029785 0.0 -0.01098635927996551 0.0
1951 19.8254816532135 0.0 -0.01098635927996551 0.0
1952 19.835585832595825 0.0 -0.01098635927996551 0.0
1953 19.84570837020874 0.0 -0.01098635927996551 0.0
1954 19.855820417404175 0.0 -0.01098635927996551 0.0
1955 19.865951776504517 0.0 -0.01098635927996551 0.0
1956 19.876068830490112 0.0 -0.01098635927996551 0.0
1957 19.8861985206604 0.0 -0.01098635927996551 0.0
1958 19.89630937576294 0.0 -0.01098635927996551 0.0
1959 19.906410694122314 0.0 -0.01098635927996551 0.0
1960 19.916515350341797 0.0 -0.01098635927996551 0.0
1961 19.926623106002808 0.0 -0.01098635927996551 0.0
1962 19.93673586845398 0.0 -0.01098635927996551 0.0
1963 19.946852207183838 0.0 -0.01098635927996551 0.0
1964 19.95696496963501 0.0 -0.01098635927996551 0.0
1965 19.967082262039185 0.0 -0.01098635927996551 0.0
1966 19.977195262908936 0.0 -0.01098635927996551 0.0
1967 19.98735213279724 0.0 -0.01098635927996551 0.0
1968 19.99745011329651 0.0 -0.01098635927996551 0.0
1969 20.007566213607788 0.0 -0.01098635927996551 0.0
1970 20.017696380615234 0.0 -0.01098635927996551 0.0
1971 20.02781629562378 0.0 -0.01098635927996551 0.0
1972 20.03792953491211 0.0 -0.01098635927996551 0.0
1973 20.048049926757812 0.0 -0.01098635927996551 0.0
1974 20.058162450790405 0.0 -0.01098635927996551 0.0
1975 20.06827187538147 0.0 -0.01098635927996551 0.0
1976 20.078383207321167 0.0 -0.01098635927996551 0.0
1977 20.088512897491455 0.0 -0.01098635927996551 0.0
1978 20.09861731529236 0.0 -0.01098635927996551 0.0
1979 20.108717441558838 0.0 -0.01098635927996551 0.0
1980 20.118828296661377 0.0 -0.01098635927996551 0.0
1981 20.12893319129944 0.0 -0.01098635927996551 0.0
1982 20.13904070854187 0.0 -0.01098635927996551 0.0
1983 20.14916968345642 0.0 -0.01098635927996551 0.0
1984 20.159282684326172 0.0 -0.01098635927996551 0.0
1985 20.169403553009033 0.0 -0.01098635927996551 0.0
1986 20.179532051086426 0.0 -0.01098635927996551 0.0
1987 20.18967628479004 0.0 -0.01098635927996551 0.0
1988 20.199793338775635 0.0 -0.01098635927996551 0.0
1989 20.209904193878174 0.0 -0.01098635927996551 0.0
1990 20.220001459121704 0.0 -0.01098635927996551 0.0
1991 20.230098724365234 0.0 -0.01098635927996551 0.0
1992 20.240195512771606 0.0 -0.01098635927996551 0.0
1993 20.25031852722168 0.0 -0.01098635927996551 0.0
1994 20.26044225692749 0.0 -0.01098635927996551 0.0
1995 20.27056050300598 0.0 -0.01098635927996551 0.0
1996 20.280678749084473 0.0 -0.01098635927996551 0.0
1997 20.290828227996826 0.0 -0.01098635927996551 0.0
1998 20.300959825515747 0.0 -0.01098635927996551 0.0
1999 20.31107211112976 0.0 -0.01098635927996551 0.0
2000 20.321171522140503 0.0 -0.01098635927996551 0.0
2001 20.331412076950073 0.0 -0.01098635927996551 0.0
2002 20.34154510498047 0.0 -0.01098635927996551 0.0
2003 20.35166621208191 0.0 -0.01098635927996551 0.0
2004 20.36177897453308 0.0 -0.01098635927996551 0.0
2005 20.371898412704468 0.0 -0.01098635927996551 0.0
2006 20.381995916366577 0.0 -0.01098635927996551 0.0
2007 20.392103672027588 0.0 -0.01098635927996551 0.0
2008 20.402238607406616 0.0 -0.01098635927996551 0.0
2009 20.41235065460205 0.0 -0.01098635927996551 0.0
2010 20.422460079193115 0.0 -0.01098635927996551 0.0
2011 20.4325692653656 0.0 -0.01098635927996551 0.0
2012 20.44270658493042 0.0 -0.01098635927996551 0.0
2013 20.452845335006714 0.0 -0.01098635927996551 0.0
2014 20.4629545211792 0.0 -0.01098635927996551 0.0
2015 20.473062753677368 0.0 -0.01098635927996551 0.0
2016 20.483191967010498 0.0 -0.01098635927996551 0.0
2017 20.49329948425293 0.0 -0.01098635927996551 0.0
2018 20.50344491004944 0.0 -0.01098635927996551 0.0
2019 20.513571977615356 0.0 -0.01098635927996551 0.0
2020 20.52370285987854 0.0 -0.01098635927996551 0.0
2021 20.533980131149292 0.0 -0.01098635927996551 0.0
2022 20.54412841796875 0.0 -0.01098635927996551 0.0
2023 20.55426549911499 0.0 -0.01098635927996551 0.0
2024 20.56439208984375 0.0 -0.01098635927996551 0.0
2025 20.574495553970337 0.0 -0.01098635927996551 0.0
2026 20.58461904525757 0.0 -0.01098635927996551 0.0
2027 20.594732761383057 0.0 -0.01098635927996551 0.0
2028 20.604868173599243 0.0 -0.01098635927996551 0.0
2029 20.614982843399048 0.0 -0.01098635927996551 0.0
2030 20.6251118183136 0.0 -0.01098635927996551 0.0
2031 20.635225534439087 0.0 -0.01098635927996551 0.0
2032 20.64535093307495 0.0 -0.01098635927996551 0.0
2033 20.65546727180481 0.0 -0.01098635927996551 0.0
2034 20.665578365325928 0.0 -0.01098635927996551 0.0
2035 20.67568874359131 0.0 -0.01098635927996551 0.0
2036 20.68581986427307 0.0 -0.01098635927996551 0.0
2037 20.69593119621277 0.0 -0.01098635927996551 0.0
2038 20.706064701080322 0.0 -0.01098635927996551 0.0
2039 20.716177225112915 0.0 -0.01098635927996551 0.0
2040 20.726290225982666 0.0 -0.01098635927996551 0.0
2041 20.73639726638794 0.0 -0.01098635927996551 0.0
2042 20.746530294418335 0.0 -0.01098635927996551 0.0
2043 20.756694078445435 0.0 -0.01098635927996551 0.0
2044 20.766885995864868 0.0 -0.01098635927996551 0.0
2045 20.776995182037354 0.0 -0.01098635927996551 0.0
2046 20.78709602355957 0.0 -0.01098635927996551 0.0
2047 20.797207355499268 0.0 -0.01098635927996551 0.0
2048 20.80738925933838 0.0 -0.01098635927996551 0.0
2049 20.817511558532715 0.0 -0.01098635927996551 0.0
2050 20.827625036239624 0.0 -0.01098635927996551 0.0
2051 20.837807655334473 0.0 -0.01098635927996551 0.0
2052 20.847958087921143 0.0 -0.01098635927996551 0.0
2053 20.85808300971985 0.0 -0.01098635927996551 0.0
2054 20.86820101737976 0.0 -0.01098635927996551 0.0
2055 20.878304481506348 0.0 -0.01098635927996551 0.0
2056 20.888413667678833 0.0 -0.01098635927996551 0.0
2057 20.898513078689575 0.0 -0.01098635927996551 0.0
2058 20.908618927001953 0.0 -0.01098635927996551 0.0
2059 20.92133855819702 0.0 -0.01098635927996551 0.0
2060 20.93157386779785 0.0 -0.01098635927996551 0.0
2061 20.94173312187195 0.0 -0.01098635927996551 0.0
2062 20.951892375946045 0.0 -0.01098635927996551 0.0
2063 20.962052822113037 0.0 -0.01098635927996551 0.0
2064 20.972212314605713 0.0 -0.01098635927996551 0.0
2065 20.982373237609863 0.0 -0.01098635927996551 0.0
2066 20.992531538009644 0.0 -0.01098635927996551 0.0
2067 21.002691984176636 0.0 -0.01098635927996551 0.0
2068 21.012842416763306 0.0 -0.01098635927996551 0.0
2069 21.023006200790405 0.0 -0.01098635927996551 0.0
2070 21.033313035964966 0.0 -0.01098635927996551 0.0
2071 21.043623447418213 0.0 -0.01098635927996551 0.0
2072 21.053852558135986 0.0 -0.01098635927996551 0.0
2073 21.064000606536865 0.0 -0.01098635927996551 0.0
2074 21.07463026046753 0.0 -0.01098635927996551 0.0
2075 21.084944009780884 0.0 -0.01098635927996551 0.0
2076 21.09511113166809 0.0 -0.01098635927996551 0.0
2077 21.105287551879883 0.0 -0.01098635927996551 0.0
2078 21.115443468093872 0.0 -0.01098635927996551 0.0
2079 21.12559413909912 0.0 -0.01098635927996551 0.0
2080 21.13574457168579 0.0 -0.01098635927996551 0.0
2081 21.145888566970825 0.0 -0.01098635927996551 0.0
2082 21.156049966812134 0.0 -0.01098635927996551 0.0
2083 21.166213989257812 0.0 -0.01098635927996551 0.0
2084 21.176384687423706 0.0 -0.01098635927996551 0.0
2085 21.186554670333862 0.0 -0.01098635927996551 0.0
2086 21.19671106338501 0.0 -0.01098635927996551 0.0
2087 21.206866979599 0.0 -0.01098635927996551 0.0
2088 21.217016458511353 0.0 -0.01098635927996551 0.0
2089 21.227171421051025 0.0 -0.01098635927996551 0.0
2090 21.23729419708252 0.0 -0.01098635927996551 0.0
2091 21.24744987487793 0.0 -0.01098635927996551 0.0
2092 21.257604598999023 0.0 -0.01098635927996551 0.0
2093 21.2677583694458 0.0 -0.01098635927996551 0.0
2094 21.277907609939575 0.0 -0.01098635927996551 0.0
2095 21.28806161880493 0.0 -0.01098635927996551 0.0
2096 21.29820418357849 0.0 -0.01098635927996551 0.0
2097 21.308348178863525 0.0 -0.01098635927996551 0.0
2098 21.318498849868774 0.0 -0.01098635927996551 0.0
2099 21.32866358757019 0.0 -0.01098635927996551 0.0
2100 21.33884859085083 0.0 -0.01098635927996551 0.0
2101 21.349023580551147 0.0 -0.01098635927996551 0.0
2102 21.359201192855835 0.0 -0.01098635927996551 0.0
2103 21.369354963302612 0.0 -0.01098635927996551 0.0
2104 21.37951636314392 0.0 -0.01098635927996551 0.0
2105 21.38968539237976 0.0 -0.01098635927996551 0.0
2106 21.39985728263855 0.0 -0.01098635927996551 0.0
2107 21.410016775131226 0.0 -0.01098635927996551 0.0
2108 21.421000719070435 0.0 -0.01098635927996551 0.0
2109 21.431230783462524 0.0 -0.01098635927996551 0.0
2110 21.441487073898315 0.0 -0.01098635927996551 0.0
2111 21.451725959777832 0.0 -0.01098635927996551 0.0
2112 21.461877584457397 0.0 -0.01098635927996551 0.0
2113 21.47203779220581 0.0 -0.01098635927996551 0.0
2114 21.482189893722534 0.0 -0.01098635927996551 0.0
2115 21.49234914779663 0.0 -0.01098635927996551 0.0
2116 21.50250744819641 0.0 -0.01098635927996551 0.0
2117 21.512659788131714 0.0 -0.01098635927996551 0.0
2118 21.522834062576294 0.0 -0.01098635927996551 0.0
2119 21.533015251159668 0.0 -0.01098635927996551 0.0
2120 21.54317283630371 0.0 -0.01098635927996551 0.0
2121 21.55332660675049 0.0 -0.01098635927996551 0.0
2122 21.563482999801636 0.0 -0.01098635927996551 0.0
2123 21.573634386062622 0.0 -0.01098635927996551 0.0
2124 21.583806037902832 0.0 -0.01098635927996551 0.0
2125 21.593985319137573 0.0 -0.01098635927996551 0.0
2126 21.604155778884888 0.0 -0.01098635927996551 0.0
2127 21.614292860031128 0.0 -0.01098635927996551 0.0
2128 21.624409198760986 0.0 -0.01098635927996551 0.0
2129 21.634535312652588 0.0 -0.01098635927996551 0.0
2130 21.64466953277588 0.0 -0.01098635927996551 0.0
2131 21.65479326248169 0.0 -0.01098635927996551 0.0
2132 21.664916038513184 0.0 -0.01098635927996551 0.0
2133 21.67503023147583 0.0 -0.01098635927996551 0.0
2134 21.685165882110596 0.0 -0.01098635927996551 0.0
2135 21.69527316093445 0.0 -0.01098635927996551 0.0
2136 21.705376863479614 0.0 -0.01098635927996551 0.0
2137 21.715485095977783 0.0 -0.01098635927996551 0.0
2138 21.72560691833496 0.0 -0.01098635927996551 0.0
2139 21.735721588134766 0.0 -0.01098635927996551 0.0
2140 21.74586057662964 0.0 -0.01098635927996551 0.0
2141 21.755977630615234 0.0 -0.01098635927996551 0.0
2142 21.766102075576782 0.0 -0.01098635927996551 0.0
2143 21.776219129562378 0.0 -0.01098635927996551 0.0
2144 21.78632402420044 0.0 -0.01098635927996551 0.0
2145 21.796428203582764 0.0 -0.01098635927996551 0.0
2146 21.806523323059082 0.0 -0.01098635927996551 0.0
2147 21.816630363464355 0.0 -0.01098635927996551 0.0
2148 21.82673716545105 0.0 -0.01098635927996551 0.0
2149 21.836843967437744 0.0 -0.01098635927996551 0.0
2150 21.84698486328125 0.0 -0.01098635927996551 0.0
2151 21.857102632522583 0.0 -0.01098635927996551 0.0
2152 21.867214918136597 0.0 -0.01098635927996551 0.0
2153 21.877331495285034 0.0 -0.01098635927996551 0.0
2154 21.887442111968994 0.0 -0.01098635927996551 0.0
2155 21.897540807724 0.0 -0.01098635927996551 0.0
2156 21.90764021873474 0.0 -0.01098635927996551 0.0
2157 21.91774082183838 0.0 -0.01098635927996551 0.0
2158 21.92784094810486 0.0 -0.01098635927996551 0.0
2159 21.93794083595276 0.0 -0.01098635927996551 0.0
2160 21.94807267189026 0.0 -0.01098635927996551 0.0
2161 21.958187580108643 0.0 -0.01098635927996551 0.0
2162 21.968310832977295 0.0 -0.01098635927996551 0.0
2163 21.978414297103882 0.0 -0.01098635927996551 0.0
2164 21.98851752281189 0.0 -0.01098635927996551 0.0
2165 21.99861764907837 0.0 -0.01098635927996551 0.0
2166 22.008741855621338 0.0 -0.01098635927996551 0.0
2167 22.018845558166504 0.0 -0.01098635927996551 0.0
2168 22.028948068618774 0.0 -0.01098635927996551 0.0
2169 22.039108276367188 0.0 -0.01098635927996551 0.0
2170 22.04927349090576 0.0 -0.01098635927996551 0.0
2171 22.059398412704468 0.0 -0.01098635927996551 0.0
2172 22.069503784179688 0.0 -0.01098635927996551 0.0
2173 22.07961869239807 0.0 -0.01098635927996551 0.0
2174 22.08972454071045 0.0 -0.01098635927996551 0.0
2175 22.099830865859985 0.0 -0.01098635927996551 0.0
2176 22.10992693901062 0.0 -0.01098635927996551 0.0
