i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 theta_x_dot theta_y_dot e_x e_y abort K_x_0 K_x_1 K_y_0 K_y_1 Q_scale R_scale
769 8.331952810287476 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 13.029785713937423 -3.427734543756572 11.162113707688277 8.050331174823846 -1.2916994794447318 -9.123241165893575 7.606584045301103 -2.8852560171831767 -6.819696040614782 -0.7300310882042969 0.23133706156404218 -13.029785713937423 3.427734543756572 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
770 8.343230485916138 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 12.480469457486441 -3.2739259407238777 11.535643093017935 8.12887099116359 -1.3197494138517836 -9.193366001911203 7.6423621604728735 -2.465278116281572 -6.902778725588401 -0.754304453887949 0.2327479484614982 -12.480469457486441 3.2739259407238777 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
771 8.354370594024658 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 11.942138706541776 -3.131103696971149 11.953117915467455 8.214423291105097 -1.3492018449791878 -9.270503321530596 7.455330216630801 -2.683918877987088 -6.858903799300337 -0.7716820684894575 0.23083300165683518 -11.942138706541776 3.131103696971149 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
772 8.366061449050903 -0.96 0.779915648177704 0.0 -0.96 0.41618095530397947 0.7353115247732747 11.151123399705199 -2.922363457621186 12.634279021014486 8.326623028733303 -1.3870692564287077 -9.372885582116334 7.9203956179711 -2.6401318726570335 -7.0403516604187555 -0.8534934974570365 0.2469832196903391 -11.151123399705199 2.922363457621186 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
773 8.376867294311523 -0.96 0.6980447687326524 0.0 -0.96 0.45477525799551427 0.658122919390205 10.612793502534181 -2.7795412138684576 13.106682224769248 8.405162845073049 -1.413716694115407 -9.444412914854315 7.869721076126737 -2.529553203040737 -7.0265366751131575 -0.8572519452497056 0.24387113350161832 -10.612793502534181 2.7795412138684576 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
774 8.38758373260498 -0.96 0.7864229751771564 0.0 -0.96 0.413113371938172 0.7414466915048896 10.349121733588655 -2.7136231649103704 13.34838895911766 8.489312648294204 -1.4417666285224586 -9.520147737753357 8.044914265884817 -2.6816380886282722 -6.853075115383363 -0.7718269043891797 0.21660327866758994 -10.349121733588655 2.7136231649103704 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
775 8.398255109786987 -0.96 0.5979222233499614 0.0 -0.96 0.50197347852202 0.5637264783371934 9.547119213698466 -2.5378419500394513 14.084478445969934 8.565047471193244 -1.467011569488805 -9.584662586889573 7.871006329145672 -2.915187529313212 -6.704931317420387 -0.8795954030487818 0.23073657184464033 -9.547119213698466 2.5378419500394513 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
776 8.408943176269531 -0.96 0.5484516872834493 0.0 -0.96 0.5252941128697296 0.5170852096417743 9.041748394367344 -2.4169923181249477 14.578861198473797 8.64498978425334 -1.4964640006162095 -9.651982429466498 7.93034794754342 -2.937165906497563 -6.461764994294637 -0.8686869156593644 0.22404834116215297 -9.041748394367344 2.4169923181249477 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
777 8.419654846191406 -0.96 0.4428435295319121 0.0 -0.96 0.5750782758662166 0.4175168836488002 8.569335799102474 -2.2741700743722193 15.040281458043179 8.72493209731344 -1.5259164317436138 -9.717899775323069 7.91542881469896 -3.224804331914391 -6.156444633654747 -0.8489480964176793 0.2257963232759473 -8.569335799102474 2.2741700743722193 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
778 8.430444717407227 -0.96 0.19180313486553383 0.0 -0.8742535825681214 0.6934198528131122 0.18083372975500916 7.921142736018624 -2.0654297816614036 15.688480070655729 8.848351808704468 -1.5750038169559544 -9.813269552307046 7.745308990902133 -3.2768614961509024 -5.660033493351559 -0.8887968334044388 0.24814776545103906 -7.921142736018624 2.0654297816614036 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
779 8.441439390182495 -0.96 0.13995307374328858 0.0 -0.8498112293518036 0.7178622060294299 0.13194902332237374 7.536621441880301 -1.9335938971886406 16.062009455985386 8.922684134883154 -1.6072612415240637 -9.866564427680444 7.851259863888335 -3.6639212698145562 -5.234173242592223 -0.8332449308518859 0.24041791822403052 -7.536621441880301 1.9335938971886406 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
780 8.452144384384155 -0.96 0.10033392478007169 0.0 -0.8311345834206498 0.7365388519605838 0.09459573146006622 7.16308608013512 -1.8127441585524315 16.39160706457352 9.002626447943252 -1.6451286529735836 -9.917054309613137 7.891016806184844 -3.945508403092422 -4.208542296631917 -0.788310702537825 0.23171265904730956 -7.16308608013512 1.8127441585524315 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
781 8.462920665740967 -0.96 0.12794485348014817 0.0 -0.8441505000331048 0.7235229353481288 0.120627564684976 6.811523436949869 -1.7248537111995306 16.677245575663456 9.081166264282995 -1.6858010578638087 -9.959129211223715 7.7524944341097735 -4.463557401457142 -3.5238611064135332 -0.7444840959120718 0.21382894159559712 -6.811523436949869 1.7248537111995306 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
782 8.473612785339355 -0.9203622266448794 0.2617971040916662 0.0 -0.8748849496693845 0.628060272871761 0.24682467679762346 6.459961220651443 -1.691894633359634 16.896972761262763 9.162511074063445 -1.7334859463557966 -9.995594125952882 7.646239196722005 -4.705377967213542 -2.9408612295084637 -0.7105079324710225 0.18183700399875324 -6.459961220651443 1.691894633359634 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
783 8.484298944473267 -0.7654741915670735 0.46438943141864486 0.0 -0.8439223375812566 0.4060917828246047 0.4378305547566519 6.086425858906262 -1.7028809926395996 17.07275450974221 9.236843400242133 -1.7797683381274318 -10.023644060359933 7.300445623581999 -4.866963749054666 -2.433481874527333 -0.6902404107602791 0.14188624016211077 -6.086425858906262 1.7028809926395996 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
784 8.495305061340332 -0.5578952420967679 0.7499589921971485 0.0 -0.8090536170174786 0.10198549835823507 0.7070681186592436 5.690918205487972 -1.7687989348759812 17.2045908211018 9.309773229700467 -1.8288557233397722 -10.047486504605928 7.321011963063463 -4.967829546364492 -2.3531824166989703 -0.6777034533264477 0.0925904713433179 -5.690918205487972 1.7687989348759812 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
785 8.506324529647827 -0.2660490959230699 0.96 0.0 -0.6697765171394894 -0.2353201627792912 0.9050966799187807 5.262451474229787 -1.8896484600687786 17.281498751156143 9.384105555879154 -1.8779431085521132 -10.069926452131568 7.371216119582619 -4.914144079721746 -2.457072039860873 -0.6778332339185655 0.035806367515417326 -5.262451474229787 1.8896484600687786 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
786 8.51707673072815 0.6888581972915855 0.96 0.0 0.10990202287322604 -0.96 0.9050966799187807 4.548340042022733 -2.186279520297613 17.314447583712283 9.497707790227714 -1.9494704412900947 -10.109196360301441 7.015406687882882 -3.800011955936561 -3.2153947319463207 -0.7739715241957748 -0.06760162329369632 -4.548340042022733 2.186279520297613 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
787 8.528120517730713 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 4.042968795804789 -2.4499512892431388 17.29248169534152 9.569235122965695 -1.9859353560192623 -10.142856281589903 7.024190586073054 -2.926746077530439 -3.804769900789571 -0.7791781113642317 -0.13755996613776825 -4.042968795804789 2.4499512892431388 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
788 8.538816928863525 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 3.526611403750291 -2.801513825706683 17.23755331403628 9.637957462262973 -2.009777800265256 -10.183528686480129 5.544618744631531 -0.8754661175733998 -4.377330587866998 -0.7914716590013153 -0.22451891558785275 -3.526611403750291 2.801513825706683 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
789 8.54996943473816 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 3.273925780641319 -2.9882813998575677 17.193607876916417 9.687044847475313 -2.0139852904263136 -10.227006084811059 4.197296726151391 0.5996138180216273 -4.796910544173018 -0.7124152767180693 -0.2381822936324403 -3.273925780641319 2.9882813998575677 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
790 8.5607750415802 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 2.5158692314795204 -3.6694337542247255 17.01782612843697 9.734729735967301 -1.9943503363413775 -10.298533417549042 1.7911835508973004 2.9853059181621675 -5.373550652691901 -0.8150430249853212 -0.41079035511354944 -2.5158692314795204 3.6694337542247255 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
791 8.571410417556763 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 2.0434570631014726 -4.185791199640076 16.87499321251366 9.748754703170826 -1.9648979052139732 -10.349023299481733 0.8963549554873794 3.8842048071119777 -5.676914718086737 -0.806839389884629 -0.4978377028837848 -2.0434570631014726 4.185791199640076 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
792 8.582106590270996 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 1.6040039458828952 -4.746093975453584 16.699211464034214 9.755767186772589 -1.9270304937644536 -10.403720671575485 0.0 4.766343994401313 -5.957929993001641 -0.7889078780710927 -0.5811515459290628 -1.6040039458828952 4.746093975453584 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
793 8.592787981033325 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 1.2304687842409123 -5.350342028304394 16.512446771369387 9.754364690052236 -1.8807481019928183 -10.459820540389588 -0.5956664771087646 5.063165055424499 -5.956664771087646 -0.753025477080459 -0.6621110771498123 -1.2304687842409123 5.350342028304394 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
794 8.603498458862305 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.7580566558835046 -6.295166365060489 16.22680826027945 9.743144716289416 -1.803610782373426 -10.546775337051448 -1.3847716433181143 5.816040901936081 -6.369949559263326 -0.7568003348821365 -0.8384487943121448 -0.7580566558835046 6.295166365060489 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
795 8.614917039871216 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.5273437513344635 -6.965332360147681 16.007081074680144 9.730522245806243 -1.7447059201186172 -10.609887689467314 -1.5705450395885625 6.5439376649523435 -6.5439376649523435 -0.6759382564894217 -0.8755388884154462 -0.5273437513344635 6.965332360147681 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
796 8.625670909881592 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.362548789021804 -7.624511995954908 15.776370944895453 9.715094781882364 -1.6787885742620456 -10.675805035323886 -1.643917790098477 6.575671160393908 -6.575671160393908 -0.594249435542543 -0.9144263628443773 -0.362548789021804 7.624511995954908 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
797 8.636433362960815 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.26367187566723177 -8.283691845205546 15.545647154732421 9.696862324517781 -1.6072612415240637 -10.745929871341515 -2.050005646788078 6.735732839446541 -6.735732839446541 -0.5074334780328483 -0.9451007592361356 -0.26367187566723177 8.283691845205546 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
798 8.647128105163574 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.23071290454904103 -8.931884908289396 15.29297113657697 9.678629867153198 -1.5413438956674923 -10.810444720477735 -2.0245351430567826 7.085873000698739 -6.8328061078166415 -0.416698992535684 -0.9675407279352665 -0.23071290454904103 8.931884908289396 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
799 8.657904624938965 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 0.2526855163872663 -9.536132961140206 15.040281458043179 9.65759241634791 -1.4684140662091576 -10.880569556495363 -2.1367308632299924 7.211466663401224 -6.944375305497475 -0.32636346852022924 -0.9664154245793756 -0.2526855163872663 9.536132961140206 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
800 8.669009447097778 0.7829690453934786 0.96 0.0 0.18674320857663032 -0.96 0.9050966799187807 0.39550786686170053 -10.382080491263434 14.64477252396442 9.623932495059448 -1.3562143285809507 -10.988561803962513 -1.9291564241438601 6.338656822186969 -6.0630630473092735 -0.21534587069026187 -1.0440828493876368 -0.39550786686170053 10.382080491263434 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
801 8.679692029953003 0.222648088046197 0.96 0.0 -0.27075693731957523 -0.6343397425992054 0.9050966799187807 0.5493164165335417 -10.865479018921448 14.381099901245248 9.60429754097451 -1.2931019761650844 -11.048869162937676 -2.0655327251142657 6.786750382518301 -6.196598175342797 -0.12202693155131693 -0.9931941870836357 -0.5493164165335417 10.865479018921448 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
802 8.690360069274902 -0.3720472801011266 0.96 0.0 -0.7563236721054201 -0.14877300781336056 0.9050966799187807 0.7580566558835046 -11.304932109459598 14.128410222711455 9.583260090169222 -1.224379636867808 -11.113384012073892 -1.766739517555221 7.066958070220884 -6.4780448977024765 -0.029314144730336292 -0.938360388669166 -0.7580566558835046 11.304932109459598 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
803 8.701034545898438 -0.9510148366674844 0.96 0.0 -0.96 0.32395202259115036 0.9050966799187807 0.9997558930320847 -11.67846747120478 13.886717148741385 9.565027632804638 -1.1542548008501785 -11.179301357930465 -1.1736374228891937 6.748415181612863 -6.455005825890564 0.05559200067075565 -0.8728462215431195 -0.9997558930320847 11.67846747120478 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
804 8.711738109588623 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 1.1206054982661615 -11.843262006630615 13.765863781567178 9.556612652482523 -1.084129964832549 -11.250828690668445 0.0 5.952872327472777 -6.5481595602200535 0.08387819101976784 -0.7520103855459295 -1.1206054982661615 11.843262006630615 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
805 8.72245717048645 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 1.5270996577067615 -12.238770086935729 13.480225270477245 9.563625136084285 -1.0322375861795035 -11.315343539804665 1.7783136775392048 4.149398580924811 -6.816869097233618 0.19933605868017984 -0.7302680169265341 -1.5270996577067615 12.238770086935729 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
806 8.733148574829102 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 1.8017578526333191 -12.425537340921496 13.326409410368559 9.586065083609927 -0.9943701747299837 -11.38266338238159 3.23630457811589 2.6478855639130012 -6.7668186633332255 0.24913256609689316 -0.6451856385679843 -1.8017578526333191 12.425537340921496 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
807 8.743937253952026 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 2.131347723897785 -12.502441855881253 13.249515140692555 9.62112750161874 -0.9719302272043422 -11.451385721678866 4.402061269154383 1.1738830051078355 -6.749827279370054 0.3059348611583675 -0.5410286345976202 -2.131347723897785 12.502441855881253 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
808 8.754664182662964 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 2.438964929963173 -12.51342821516122 13.227535591943454 9.66881239011073 -0.9621127501618743 -11.524315551137201 4.990046933025107 0.0 -6.75123996821044 0.3435303226336227 -0.43635086153066127 -2.438964929963173 12.51342821516122 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
809 8.765571594238281 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 2.900390739061255 -12.41455098164153 13.337406014932279 9.744547213009769 -0.9635152468822268 -11.622490321561882 5.792177181857873 -0.5265615619870795 -6.845300305832033 0.4246408870737002 -0.31697703677292904 -2.900390739061255 12.41455098164153 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
810 8.776260375976562 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.164062614728487 -12.271729164775625 13.491208214662626 9.804854571984931 -0.9705277304839897 -11.69261515757951 6.0486451468422056 -1.05193828640734 -7.100583433249546 0.42582828614017726 -0.20693583884102548 -3.164062614728487 12.271729164775625 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
811 8.786924839019775 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.2849121399212846 -12.1838382905359 13.59008203308773 9.867966924400797 -0.9817477042468102 -11.76273999359714 6.550940095065158 -1.4888500216057179 -7.146480103707446 0.38014104718158714 -0.1368369927292977 -3.2849121399212846 12.1838382905359 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
812 8.797701120376587 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.4826661800738403 -11.986084677270167 13.875734204556004 9.92967678009631 -0.9957726714503362 -11.828657339453713 6.872054658736576 -1.7927099109747588 -7.170839643899035 0.3680816795737755 -0.04550089044291099 -3.4826661800738403 11.986084677270167 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
813 8.808544874191284 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.757324308299332 -11.623535674804952 14.44702488711421 10.026449053800638 -1.0196151156963302 -11.928234606598746 7.157117007965569 -2.087492460656624 -6.858903799300337 0.3831521572093711 0.08066596975056292 -3.757324308299332 11.623535674804952 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
814 8.819307804107666 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.9001465520520604 -11.359863905859426 14.941407639618074 10.093768896377563 -1.0378475730609138 -11.994151952455317 7.1540746627974645 -2.0866051099825937 -7.1540746627974645 0.352748982919197 0.14987538313121923 -3.9001465520520604 11.359863905859426 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
815 8.830036640167236 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.031982436524824 -11.052246272907215 15.50170171761256 10.16249123567484 -1.05748252714585 -12.061471795032242 7.143446792967332 -2.083505314615472 -7.143446792967332 0.3251439144535439 0.22010485752175107 -4.031982436524824 11.052246272907215 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
816 8.840724468231201 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.10888673804117 -10.72265677516872 16.12793444185435 10.231213574972116 -1.0771174812307862 -12.128791637609167 7.450577562434053 -2.086161717481535 -7.152554459936691 0.28518854881220046 0.28354126921786404 -4.10888673804117 10.72265677516872 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
817 8.851550579071045 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.152832175161032 -10.371094131983469 16.80908188702304 10.301338410989745 -1.098154932036075 -12.19611148018609 7.5433090536892085 -2.2350545344264323 -6.9845454200826005 0.24231079327309768 0.34011237406085315 -4.152832175161032 10.371094131983469 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
818 8.86233139038086 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.130859456601102 -9.85473652648556 17.88573826627049 10.416343142058658 -1.1332173500448897 -12.304103727653239 7.609539801579142 -2.341396862024351 -7.316865193826097 0.18670894799235183 0.4398721188323303 -4.130859456601102 9.85473652648556 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
819 8.872977256774902 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.10888673804117 -9.6899415641729 18.259281311978487 10.489272971516991 -1.155657297570531 -12.372826066950516 7.789983919924642 -2.396918129207582 -7.1907543876227455 0.14216303791465182 0.4059284586981563 -4.10888673804117 9.6899415641729 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
820 8.883626461029053 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 4.053955155084754 -9.393310717387477 19.039302575572282 10.562202800975328 -1.1780972450961724 -12.44014590952744 7.7551924136893335 -2.386213050365949 -7.158639151097846 0.09574878933990462 0.4218437261321601 -4.053955155084754 9.393310717387477 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
821 8.894313097000122 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.9440919891719224 -8.964843986129292 20.22582937780856 10.671597545162827 -1.2117571663846345 -12.542528170113178 7.760143589948338 -2.3877364892148734 -7.16320946764462 0.040664673087579845 0.47761910426929544 -3.9440919891719224 8.964843986129292 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
822 8.90495491027832 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.8562013283756102 -8.690185857903801 21.005864301780694 10.744527374621164 -1.2355996106306284 -12.609848012690103 7.76344788783633 -2.3887531962573325 -7.1662595887719975 0.0036972464585013666 0.47220300967980544 -3.8562013283756102 8.690185857903801 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
823 8.91559362411499 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.735351589739401 -8.426514088958275 21.79686850955987 10.81885970079985 -1.2580395581562698 -12.677167855267028 7.758492495567498 -2.6856320176964417 -7.161685380523844 -0.036639080350878615 0.4641554678996048 -3.735351589739401 8.426514088958275 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
824 8.926291942596436 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.581542986706707 -8.217773689525753 22.58788637771739 10.891789530258185 -1.281882002402264 -12.745890194564303 8.058610651100198 -2.3877364892148734 -7.16320946764462 -0.07948267837035623 0.4394142003155844 -3.581542986706707 8.217773689525753 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
825 8.936995506286621 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.4057618785574935 -8.06396508649306 23.378904245874907 10.968926849877576 -1.3057244466482578 -12.816015030581932 7.933670951083141 -2.6445569836943803 -7.345991621373279 -0.12085212754308412 0.40163914045317517 -3.4057618785574935 8.06396508649306 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
826 8.948129653930664 -0.96 0.96 0.0 -0.96 0.33128837773122644 0.9050966799187807 3.120117284330331 -7.899170124180399 24.5324685551767 11.086736574387194 -1.3435918580977777 -12.924007278049082 8.065623597164068 -2.5349102733944213 -7.143838043202461 -0.18644921861599045 0.37310026552644504 -3.120117284330331 7.899170124180399 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
827 8.95879578590393 -0.8916008496512402 0.96 0.0 -0.96 0.2754407053331026 0.9050966799187807 2.900390739061255 -7.822266036107464 25.26855804202897 11.172288874328702 -1.3702392957844767 -13.002547094388827 8.080967018676873 -2.693655672892291 -7.183081794379443 -0.22105868037074422 0.3236449029872781 -2.900390739061255 7.822266036107464 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
828 8.969438314437866 -0.5810721322531925 0.96 0.0 -0.9269917492165054 0.021895069297724716 0.9050966799187807 2.669677834512214 -7.73437516186774 25.971685035946766 11.248023697227742 -1.3940817400304708 -13.071269433686105 7.83955684937164 -2.6131856164572134 -7.055601164434476 -0.25253237169968745 0.28774854618547563 -2.669677834512214 7.73437516186774 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
829 8.980126857757568 -0.2279914373718479 0.96 0.0 -0.6387025690543019 -0.26639411086447873 0.9050966799187807 2.4060059588449825 -7.635498355234873 26.630852932366356 11.327966010287838 -1.4193266809968172 -13.144199263144438 8.084306123267046 -2.347056616432368 -7.30195391778959 -0.2881318698019243 0.2624885286933005 -2.4060059588449825 7.635498355234873 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
830 8.99077558517456 0.11694268452583355 0.96 0.0 -0.35706503787953753 -0.548031642039243 0.9050966799187807 2.131347723897785 -7.54760769443856 27.257078826418976 11.40931082006829 -1.4417666285224586 -13.217129092602772 7.812692736602861 -1.89398611796433 -7.339196207111779 -0.32053457976443384 0.23880013820561435 -2.131347723897785 7.54760769443856 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
831 9.00143814086914 0.47939165548196966 0.96 0.0 -0.06112669233307981 -0.8439699875857009 0.9050966799187807 1.8347168504319362 -7.4597170336422485 27.850342227537112 11.493460623289444 -1.4599990858870424 -13.295668908942517 7.723981090694185 -0.8912285873877905 -7.129828699102324 -0.35346571298203083 0.219792135477909 -1.8347168504319362 7.4597170336422485 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
832 9.012124300003052 0.7588678139117104 0.96 0.0 0.16706463547561892 -0.96 0.9050966799187807 1.5600586421651654 -7.393799091405866 28.432615854280698 11.563585459307074 -1.467011569488805 -13.364391248239794 6.78417018217065 0.0 -7.306029426953008 -0.3724662931317046 0.1973601927799807 -1.5600586421651654 7.393799091405866 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
833 9.022812366485596 0.9196675176265896 0.96 0.0 0.29835704377300915 -0.96 0.9050966799187807 1.3293457376161244 -7.349853867729416 29.003906536838905 11.630905301883997 -1.461401582607395 -13.438723574418482 5.685797514942918 1.6245135756979765 -7.3103110906408935 -0.3732838484044094 0.1722330412970248 -1.3293457376161244 7.349853867729416 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
834 9.033529996871948 0.96 0.96 0.0 0.33128837773122644 -0.96 0.9050966799187807 1.1096191656666223 -7.338867508449451 29.56420744502256 11.703835131342332 -1.4277416613189327 -13.543910828444924 3.598452136889253 3.2985811254818147 -7.196904273778506 -0.37031969361978806 0.1413710737935478 -1.1096191656666223 7.338867508449451 0.0 38.94172711344103 4.88414500146046 38.94172711344103 4.88414500146046 1.0 1.0
