i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 enc_pos_1 enc_pos_2 enc_pos_3 
356 1.9481399059295654 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05464806780219078 -2.8815829753875732 0 0 0 0 0 0 1 -15329 15358 
357 1.9535775184631348 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05445631965994835 -2.8819665908813477 0 0 0 0 0 0 1 -15369 15398 
358 1.9589900970458984 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.053881075233221054 -2.8819665908813477 0 0 0 0 0 0 1 -15411 15440 
359 1.9643406867980957 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.053114086389541626 -2.8819665908813477 0 0 0 0 0 0 1 -15454 15482 
360 1.9698054790496826 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.05273059010505676 -2.8819665908813477 0 0 0 0 0 0 1 -15496 15524 
361 1.9752273559570312 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0523470975458622 -2.881774663925171 0 0 0 0 0 0 1 -15540 15568 
362 1.9807283878326416 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0523470975458622 -2.881774663925171 0 0 0 0 0 0 1 -15580 15608 
363 1.9861433506011963 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.8813912868499756 0 0 0 0 0 0 1 -15619 15647 
364 1.9916236400604248 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05138835683465004 -2.8815829753875732 0 0 0 0 0 0 1 -15705 15734 
365 1.9970037937164307 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05119660869240761 -2.8819665908813477 0 0 0 0 0 0 1 -15747 15776 
366 2.0024216175079346 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.051004864275455475 -2.882349967956543 0 0 0 0 0 0 1 -15790 15818 
367 2.0078232288360596 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124143600463867 -0.051004864275455475 -2.8827335834503174 0 0 0 0 0 0 1 -15832 15860 
368 2.013148546218872 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124143600463867 -0.051004864275455475 -2.8831169605255127 0 0 0 0 0 0 1 -15880 15908 
369 2.018462657928467 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124143600463867 -0.051004864275455475 -2.882925271987915 0 0 0 0 0 0 1 -15919 15948 
370 2.023841142654419 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.051004864275455475 -2.8825416564941406 0 0 0 0 0 0 1 -15965 15993 
371 2.029179811477661 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.051004864275455475 -2.8821582794189453 0 0 0 0 0 0 1 -16005 16033 
372 2.0345232486724854 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05119660869240761 -2.881774663925171 0 0 0 0 0 0 1 -16045 16073 
373 2.039865255355835 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05138835683465004 -2.881774663925171 0 0 0 0 0 0 1 -16088 16115 
374 2.045147657394409 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.0517718531191349 -2.8819665908813477 0 0 0 0 0 0 1 -16131 16158 
375 2.0505244731903076 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.881774663925171 0 0 0 0 0 0 1 -16173 16201 
376 2.0558977127075195 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.8815829753875732 0 0 0 0 0 0 1 -16219 16247 
377 2.0612740516662598 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.8815829753875732 0 0 0 0 0 0 1 -16260 16287 
378 2.0667266845703125 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05464806780219078 -2.8827335834503174 0 0 0 0 0 0 1 -16346 16372 
379 2.072049379348755 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05464806780219078 -2.8831169605255127 0 0 0 0 0 0 1 -16388 16414 
380 2.077324867248535 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05445631965994835 -2.8831169605255127 0 0 0 0 0 0 1 -16431 16456 
381 2.082648515701294 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05368933081626892 -2.8831169605255127 0 0 0 0 0 0 1 -16474 16499 
382 2.0880210399627686 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.053114086389541626 -2.882925271987915 0 0 0 0 0 0 1 -16516 16541 
383 2.0933310985565186 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.05253884196281433 -2.8827335834503174 0 0 0 0 0 0 1 -16564 16589 
384 2.0986557006835938 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.051963601261377335 -2.882925271987915 0 0 0 0 0 0 1 -16604 16629 
385 2.104038715362549 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.052155349403619766 -2.8827335834503174 0 0 0 0 0 0 1 -16644 16668 
386 2.1094906330108643 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.0523470975458622 -2.8827335834503174 0 0 0 0 0 0 1 -16691 16715 
387 2.1148509979248047 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05273059010505676 -2.882925271987915 0 0 0 0 0 0 1 -16730 16754 
388 2.12013840675354 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.053114086389541626 -2.8833086490631104 0 0 0 0 0 0 1 -16769 16793 
389 2.12550687789917 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05330583453178406 -2.8833086490631104 0 0 0 0 0 0 1 -16812 16835 
390 2.130850076675415 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05330583453178406 -2.883500576019287 0 0 0 0 0 0 1 -16854 16876 
391 2.1362171173095703 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.05349758267402649 -2.8836922645568848 0 0 0 0 0 0 1 -16897 16919 
392 2.1415882110595703 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05349758267402649 -2.8838839530944824 0 0 0 0 0 0 1 -16980 17001 
393 2.146937370300293 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05253884196281433 -2.8831169605255127 0 0 0 0 0 0 1 -17020 17040 
394 2.15225887298584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.05158010497689247 -2.8827335834503174 0 0 0 0 0 0 1 -17063 17082 
395 2.1575770378112793 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.05081311613321304 -2.8825416564941406 0 0 0 0 0 0 1 -17105 17124 
396 2.162891149520874 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.05023787170648575 -2.8825416564941406 0 0 0 0 0 0 1 -17148 17166 
397 2.168416976928711 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.04947088286280632 -2.8827335834503174 0 0 0 0 0 0 1 -17191 17209 
398 2.1738522052764893 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.04927913472056389 -2.882925271987915 0 0 0 0 0 0 1 -17239 17256 
399 2.179288387298584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.04927913472056389 -2.8831169605255127 0 0 0 0 0 0 1 -17279 17295 
400 2.1847009658813477 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.04966263100504875 -2.8833086490631104 0 0 0 0 0 0 1 -17320 17336 
401 2.190157175064087 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.05023787170648575 -2.8833086490631104 0 0 0 0 0 0 1 -17366 17382 
402 2.195645570755005 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05081311613321304 -2.8833086490631104 0 0 0 0 0 0 1 -17406 17421 
403 2.201164484024048 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05158010497689247 -2.8833086490631104 0 0 0 0 0 0 1 -17446 17461 
404 2.2084972858428955 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.052155349403619766 -2.8838839530944824 0 0 0 0 0 0 1 -17531 17545 
405 2.214144706726074 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.0523470975458622 -2.8836922645568848 0 0 0 0 0 0 1 -17576 17590 
406 2.2198994159698486 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.052922338247299194 -2.883500576019287 0 0 0 0 0 0 1 -17616 17630 
407 2.2254045009613037 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.052922338247299194 -2.883500576019287 0 0 0 0 0 0 1 -17663 17676 
408 2.2308480739593506 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.053881075233221054 -2.8833086490631104 0 0 0 0 0 0 1 -17703 17715 
409 2.2364068031311035 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.053881075233221054 -2.8833086490631104 0 0 0 0 0 0 1 -17786 17799 
410 2.241833209991455 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05368933081626892 -2.8831169605255127 0 0 0 0 0 0 1 -17828 17841 
411 2.2471985816955566 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05368933081626892 -2.882925271987915 0 0 0 0 0 0 1 -17871 17883 
412 2.2525720596313477 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05349758267402649 -2.8827335834503174 0 0 0 0 0 0 1 -17918 17930 
413 2.2579822540283203 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05349758267402649 -2.8825416564941406 0 0 0 0 0 0 1 -17957 17970 
414 2.263374090194702 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05330583453178406 -2.8827335834503174 0 0 0 0 0 0 1 -17998 18011 
415 2.268799304962158 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05330583453178406 -2.882925271987915 0 0 0 0 0 0 1 -18043 18056 
416 2.274197578430176 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.052922338247299194 -2.8833086490631104 0 0 0 0 0 0 1 -18082 18096 
417 2.279582977294922 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052922338247299194 -2.8836922645568848 0 0 0 0 0 0 1 -18122 18135 
418 2.2849841117858887 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05273059010505676 -2.88407564163208 0 0 0 0 0 0 1 -18164 18177 
419 2.2903225421905518 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1239519119262695 -0.0523470975458622 -2.8836922645568848 0 0 0 0 0 0 1 -18205 18219 
420 2.295747756958008 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.123568534851074 -0.0517718531191349 -2.883500576019287 0 0 0 0 0 0 1 -18250 18264 
421 2.301166296005249 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.123568534851074 -0.051004864275455475 -2.8833086490631104 0 0 0 0 0 0 1 -18333 18347 
422 2.3065757751464844 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05158010497689247 -2.8831169605255127 0 0 0 0 0 0 1 -18372 18386 
423 2.311995506286621 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0517718531191349 -2.8831169605255127 0 0 0 0 0 0 1 -18415 18430 
424 2.317577362060547 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05253884196281433 -2.8833086490631104 0 0 0 0 0 0 1 -18458 18472 
425 2.3231043815612793 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.052922338247299194 -2.8836922645568848 0 0 0 0 0 0 1 -18500 18514 
426 2.3285531997680664 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05273059010505676 -2.884267568588257 0 0 0 0 0 0 1 -18543 18557 
427 2.3339529037475586 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.052155349403619766 -2.88484263420105 0 0 0 0 0 0 1 -18590 18604 
428 2.339338779449463 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.05158010497689247 -2.885226249694824 0 0 0 0 0 0 1 -18630 18644 
429 2.3448660373687744 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.123760223388672 -0.05138835683465004 -2.885226249694824 0 0 0 0 0 0 1 -18670 18684 
430 2.3503401279449463 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1239519119262695 -0.05158010497689247 -2.88484263420105 0 0 0 0 0 0 1 -18718 18732 
431 2.355788469314575 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124335527420044 -0.0517718531191349 -2.88484263420105 0 0 0 0 0 0 1 -18758 18772 
432 2.3616058826446533 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.0523470975458622 -2.884650945663452 0 0 0 0 0 0 1 -18839 18854 
433 2.367095470428467 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05330583453178406 -2.88484263420105 0 0 0 0 0 0 1 -18882 18897 
434 2.3724353313446045 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05349758267402649 -2.88484263420105 0 0 0 0 0 0 1 -18927 18942 
435 2.377772808074951 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05368933081626892 -2.884650945663452 0 0 0 0 0 0 1 -18966 18981 
436 2.3831303119659424 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05368933081626892 -2.884650945663452 0 0 0 0 0 0 1 -19008 19023 
437 2.388619899749756 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1262528896331787 -0.054072823375463486 -2.8844592571258545 0 0 0 0 0 0 1 -19047 19063 
438 2.3940000534057617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053881075233221054 -2.884650945663452 0 0 0 0 0 0 1 -19092 19108 
439 2.3993256092071533 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.05368933081626892 -2.88484263420105 0 0 0 0 0 0 1 -19134 19150 
440 2.4047114849090576 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.053114086389541626 -2.8850345611572266 0 0 0 0 0 0 1 -19176 19192 
441 2.4100985527038574 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05273059010505676 -2.885226249694824 0 0 0 0 0 0 1 -19219 19235 
442 2.4155054092407227 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.0523470975458622 -2.885417938232422 0 0 0 0 0 0 1 -19266 19282 
443 2.4212632179260254 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.051963601261377335 -2.885417938232422 0 0 0 0 0 0 1 -19306 19322 
444 2.426703929901123 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1245272159576416 -0.05158010497689247 -2.885226249694824 0 0 0 0 0 0 1 -19393 19409 
445 2.432145118713379 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05158010497689247 -2.88484263420105 0 0 0 0 0 0 1 -19433 19448 
446 2.437584400177002 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.051963601261377335 -2.884650945663452 0 0 0 0 0 0 1 -19473 19488 
447 2.4430346488952637 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.8844592571258545 0 0 0 0 0 0 1 -19515 19530 
448 2.4485459327697754 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.05253884196281433 -2.8844592571258545 0 0 0 0 0 0 1 -19557 19572 
449 2.4541237354278564 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.052155349403619766 -2.8844592571258545 0 0 0 0 0 0 1 -19602 19617 
450 2.4594919681549072 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.884650945663452 0 0 0 0 0 0 1 -19642 19657 
451 2.46490216255188 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.884650945663452 0 0 0 0 0 0 1 -19684 19699 
452 2.470259428024292 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.05253884196281433 -2.8850345611572266 0 0 0 0 0 0 1 -19723 19739 
453 2.475797176361084 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.052922338247299194 -2.885226249694824 0 0 0 0 0 0 1 -19768 19784 
454 2.4812405109405518 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.053114086389541626 -2.8858015537261963 0 0 0 0 0 0 1 -19853 19869 
455 2.486610174179077 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.053114086389541626 -2.8858015537261963 0 0 0 0 0 0 1 -19853 19869 
456 2.4919965267181396 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05253884196281433 -2.88484263420105 0 0 0 0 0 0 1 -19945 19961 
457 2.497389554977417 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.051963601261377335 -2.884650945663452 0 0 0 0 0 0 1 -19985 20001 
458 2.5028011798858643 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.0517718531191349 -2.884650945663452 0 0 0 0 0 0 1 -20024 20041 
459 2.5081357955932617 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.0517718531191349 -2.8850345611572266 0 0 0 0 0 0 1 -20071 20087 
460 2.513476610183716 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0517718531191349 -2.885226249694824 0 0 0 0 0 0 1 -20111 20126 
461 2.518949031829834 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.051963601261377335 -2.8850345611572266 0 0 0 0 0 0 1 -20151 20166 
462 2.5244433879852295 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0523470975458622 -2.88484263420105 0 0 0 0 0 0 1 -20193 20208 
463 2.529935121536255 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.052922338247299194 -2.88484263420105 0 0 0 0 0 0 1 -20235 20250 
464 2.5352983474731445 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.053114086389541626 -2.8850345611572266 0 0 0 0 0 0 1 -20280 20295 
465 2.5407004356384277 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.053114086389541626 -2.885226249694824 0 0 0 0 0 0 1 -20320 20335 
466 2.546114444732666 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.053114086389541626 -2.885417938232422 0 0 0 0 0 0 1 -20362 20377 
467 2.5514700412750244 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05273059010505676 -2.8856096267700195 0 0 0 0 0 0 1 -20451 20466 
468 2.556844711303711 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.0523470975458622 -2.885417938232422 0 0 0 0 0 0 1 -20491 20505 
469 2.562175989151001 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.052155349403619766 -2.885226249694824 0 0 0 0 0 0 1 -20532 20547 
470 2.5675249099731445 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.051963601261377335 -2.885226249694824 0 0 0 0 0 0 1 -20574 20589 
471 2.5728607177734375 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.052155349403619766 -2.8850345611572266 0 0 0 0 0 0 1 -20622 20637 
472 2.5781893730163574 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0523470975458622 -2.8850345611572266 0 0 0 0 0 0 1 -20662 20676 
473 2.583577871322632 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.052155349403619766 -2.88484263420105 0 0 0 0 0 0 1 -20701 20716 
474 2.5889177322387695 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.884650945663452 0 0 0 0 0 0 1 -20751 20765 
475 2.5942564010620117 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.88484263420105 0 0 0 0 0 0 1 -20790 20804 
476 2.599637746810913 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.0523470975458622 -2.885226249694824 0 0 0 0 0 0 1 -20830 20844 
477 2.604997396469116 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05253884196281433 -2.8856096267700195 0 0 0 0 0 0 1 -20870 20884 
478 2.6103768348693848 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.05253884196281433 -2.8856096267700195 0 0 0 0 0 0 1 -20913 20927 
479 2.615669012069702 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.05253884196281433 -2.8856096267700195 0 0 0 0 0 0 1 -20957 20972 
480 2.6211066246032715 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.05253884196281433 -2.8856096267700195 0 0 0 0 0 0 1 -21040 21054 
481 2.626551628112793 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.0523470975458622 -2.8856096267700195 0 0 0 0 0 0 1 -21080 21094 
482 2.631910562515259 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.052155349403619766 -2.8856096267700195 0 0 0 0 0 0 1 -21125 21139 
483 2.637244462966919 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.051963601261377335 -2.8858015537261963 0 0 0 0 0 0 1 -21167 21181 
484 2.6426033973693848 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.051963601261377335 -2.885993242263794 0 0 0 0 0 0 1 -21210 21224 
485 2.6479146480560303 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.052155349403619766 -2.885993242263794 0 0 0 0 0 0 1 -21252 21265 
486 2.6532559394836426 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0523470975458622 -2.8856096267700195 0 0 0 0 0 0 1 -21300 21313 
487 2.6586310863494873 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05253884196281433 -2.884650945663452 0 0 0 0 0 0 1 -21340 21352 
488 2.66398286819458 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.05253884196281433 -2.884267568588257 0 0 0 0 0 0 1 -21380 21392 
489 2.6693272590637207 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.05273059010505676 -2.8844592571258545 0 0 0 0 0 0 1 -21424 21436 
490 2.67474627494812 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1258695125579834 -0.053114086389541626 -2.8850345611572266 0 0 0 0 0 0 1 -21469 21481 
491 2.6800832748413086 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1256775856018066 -0.053114086389541626 -2.8856096267700195 0 0 0 0 0 0 1 -21509 21521 
492 2.685507297515869 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.053114086389541626 -2.8858015537261963 0 0 0 0 0 0 1 -21549 21560 
493 2.6909024715423584 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.052155349403619766 -2.885993242263794 0 0 0 0 0 0 1 -21636 21648 
494 2.696223020553589 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.051963601261377335 -2.8858015537261963 0 0 0 0 0 0 1 -21676 21688 
495 2.701590061187744 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.0517718531191349 -2.8856096267700195 0 0 0 0 0 0 1 -21718 21730 
496 2.7069528102874756 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1247189044952393 -0.052155349403619766 -2.8856096267700195 0 0 0 0 0 0 1 -21763 21775 
497 2.7122979164123535 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.124910593032837 -0.0523470975458622 -2.8856096267700195 0 0 0 0 0 0 1 -21810 21822 
498 2.717644453048706 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.0523470975458622 -2.885417938232422 0 0 0 0 0 0 1 -21849 21862 
499 2.7230637073516846 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0523470975458622 -2.8856096267700195 0 0 0 0 0 0 1 -21889 21901 
500 2.7286298274993896 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.0523470975458622 -2.8861849308013916 0 0 0 0 0 0 1 -21932 21944 
501 2.7340822219848633 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.0523470975458622 -2.8867602348327637 0 0 0 0 0 0 1 -21978 21990 
502 2.7394657135009766 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.0523470975458622 -2.8867602348327637 0 0 0 0 0 0 1 -22018 22029 
503 2.7448532581329346 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.052155349403619766 -2.8863766193389893 0 0 0 0 0 0 1 -22058 22069 
504 2.75019907951355 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1251025199890137 -0.0517718531191349 -2.885993242263794 0 0 0 0 0 0 1 -22102 22113 
505 2.7556183338165283 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1252942085266113 -0.05158010497689247 -2.8850345611572266 0 0 0 0 0 0 1 -22188 22199 
506 2.760927438735962 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.125485897064209 -0.051963601261377335 -2.8850345611572266 0 0 0 0 0 0 1 -22228 22238 
507 2.766326904296875 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.126061201095581 -0.053114086389541626 -2.88484263420105 0 0 0 0 0 0 1 -22271 22281 
508 2.7716870307922363 1 0 0 0.0 -0.8164965809277259 0.8164965809277259 -3.1264445781707764 -0.05368933081626892 -2.885226249694824 0 0 0 0 0 0 1 -22316 22325 
