i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y cost autotune steer_active
2585 30.496870756149292 0.18935583436322218 -0.4338113435097959 0.0 0.35910901983723664 0.04989223716466126 -0.40900125700189793 2.7465821360285614 -1.5051271659304553 -299.71803081856575 34.51824928131786 -42.61626534463369 8.013866260094678 -7.0312335579173775 -1.4062467115834756 8.437480269500853 -2.7465821360285614 -0.49487283406954485 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2586 30.50835680961609 0.19860621691937516 -0.3413912067243725 0.0 0.32309465527383496 -0.0012279388574852523 -0.3218667164163497 2.142334083177751 -1.5490726030503172 -299.707034214002 34.410257033850705 -42.635900298718624 8.14009096492641 -6.75265324850523 -1.1743744780009095 7.9270277265061395 -2.142334083177751 -0.4509273969496828 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2587 30.519771337509155 0.2180118811289131 -0.30371186850561915 0.0 0.32117710337481953 -0.034834807711939135 -0.2863422956628804 1.8896485134296315 -1.6589357689631492 -299.6850683256313 34.341534694553424 -42.647120272481445 8.220033277986508 -6.44422051958164 -0.8787573435793147 7.615896977687394 -1.8896485134296315 -0.34106423103685085 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2588 30.531270503997803 0.22233402892692014 -0.24946900363567018 0.0 0.29913579055380557 -0.06393415833162716 -0.23520163222217844 1.5270996710469746 -1.6809084875230802 -299.6850683256313 34.275617348696855 -42.65553525280356 8.2971705976059 -5.992508685857588 -0.7490635857321984 7.240947995411252 -1.5270996710469746 -0.31909151247691986 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2589 30.54290461540222 0.22283171362333856 -0.17606722428133884 0.0 0.2649402177850737 -0.09894244680637049 -0.16599777097870325 1.043701223430241 -1.6809084875230802 -299.6850683256313 34.21250499628099 -42.662547736405315 8.371502923784586 -5.9731546863398055 -0.5973154686339806 6.869127889290776 -1.043701223430241 -0.31909151247691986 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2590 30.55461096763611 0.2558574042367712 -0.11937994213357139 0.0 0.26518294017790406 -0.15263045135082945 -0.11255248882707461 0.670166048448045 -1.8786623142322247 -299.6960512698166 34.12835519305983 -42.66675522656638 8.465470204048211 -5.502042056305681 0.0 5.7640440589869035 -0.670166048448045 -0.12133768576777534 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2591 30.566218852996826 0.289391613511734 -0.09428944239975202 0.0 0.2807357323915973 -0.19183879357138 -0.08889693882021737 0.5053711394962384 -2.0764163543847807 -299.707034214002 34.07365782096608 -42.66535272984603 8.522972569582667 -5.279490759844104 0.5279490759844104 5.0155162218518985 -0.5053711394962384 0.0764163543847807 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2592 30.57779359817505 0.3342579072928573 -0.10230551518242835 0.0 0.32114772081152704 -0.2246931560938225 -0.09645456471770449 0.5603027758135072 -2.3400881233303066 -299.72901376275115 34.02176544231304 -42.65974274296462 8.572059954795007 -5.1356404540207885 0.9337528098219616 4.435325846654318 -0.5603027758135072 0.3400881233303067 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2593 30.589658975601196 0.4110922891739199 -0.15200103107822438 0.0 0.40730942177143065 -0.26400147534108453 -0.14330794643034614 0.8789062877980078 -2.8015139324283886 -299.8059216928055 33.94322562597329 -42.64151028560003 8.636574803931227 -4.9651070899612595 1.7523907376333856 3.796846598205669 -0.8789062877980078 0.8015139324283888 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2594 30.601256132125854 0.43711764448968093 -0.13907485826032093 0.0 0.4224655791012929 -0.2913445452767184 -0.13112103382457446 0.7800293477630091 -2.955322535461083 -299.8608500741107 33.8927357440406 -42.6246803249558 8.673039718660393 -4.768369639957794 1.7881386149841727 2.9802310249736212 -0.7800293477630091 0.9553225354610827 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2595 30.61288356781006 0.4448910781445132 -0.1682955681332939 0.0 0.44258733583737453 -0.2839167525431149 -0.15867058329425965 0.9558105893143548 -2.999267865859239 -299.88281596248146 33.845050855548614 -42.606447867591214 8.70389464650815 -4.8957261963437695 2.3190281982681014 2.834367797883235 -0.9558105893143548 0.999267865859239 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2596 30.624499559402466 0.44410304606686557 -0.2456272295009812 0.0 0.47839840510932286 -0.24681883227704526 -0.2315795728322776 1.4501953695306276 -3.0871585266555517 -299.9047955112306 33.79175598017521 -42.58260542334522 8.733347077635555 -5.071781375450748 2.685060728179808 2.685060728179808 -1.4501953695306276 1.0871585266555515 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2597 30.636911630630493 0.4352170225071998 -0.33156764268260597 0.0 0.5116556965472796 -0.19905072513006786 -0.3126049714172118 1.9995117860641693 -3.0322268369774297 -299.91577845541593 33.71461866055582 -42.541933018455 8.772616985805426 -5.476465438342192 2.8686247534173384 2.8686247534173384 -1.9995117860641693 1.0322268369774297 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2598 30.648598670959473 0.4397804709186025 -0.3958689779889419 0.0 0.5456936767287367 -0.1724648249989115 -0.37322885172982523 2.4060059588449825 -2.977295254021014 -299.94874094835046 33.65711629502136 -42.512480587327595 8.800666920212478 -5.782407767570633 3.1540406004930728 2.8912038837853165 -2.4060059588449825 0.9772952540210138 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2599 30.662041902542114 0.4076695932276347 -0.4830177070062853 0.0 0.5605575597234413 -0.10516409831367968 -0.4553934614097617 2.9663086812976367 -2.7905275731484234 -300.0036693296557 33.56314901475774 -42.46339320211525 8.848351808704468 -6.249189715129282 2.9758046262520392 3.273385088877243 -2.9663086812976367 0.7905275731484233 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2600 30.673627614974976 0.3708968397366201 -0.5378537664770809 0.0 0.5563826985636287 -0.049289304480069226 -0.5070933940835596 3.317871217761181 -2.6257327175574696 -300.0036693296557 33.50284165578258 -42.433940770987846 8.879206736552224 -6.193991824901012 2.9495199166195296 3.5394238999434355 -3.317871217761181 0.6257327175574695 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2601 30.685238361358643 0.34445389668331217 -0.5797116759030112 0.0 0.5545241337051813 -0.00796672415313171 -0.5465574095520497 3.5925293459866725 -2.46093775524481 -299.9926863854703 33.43832680664636 -42.405890836580795 8.915671651281391 -6.714701200688902 2.9194353046473482 4.087209426506288 -3.5925293459866725 0.46093775524480995 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2602 30.69710111618042 0.31692061286505757 -0.6192471677513642 0.0 0.5506805111948744 0.033151317535196456 -0.5838318287300709 3.8562013283756102 -2.2851565403738907 -299.9926863854703 33.334542049340264 -42.366620928410924 8.982991493858314 -6.9245945175023245 2.1306444669237923 4.793950050578532 -3.8562013283756102 0.2851565403738907 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2603 30.70846199989319 0.278234091000087 -0.6432137938028538 0.0 0.5303910742329205 0.07603670623471095 -0.6064277804676315 4.020996290688269 -2.0324709172649187 -299.9926863854703 33.26581971004299 -42.34698597432599 9.032078879070655 -6.890464951578725 1.7226162378946812 5.454951419999824 -4.020996290688269 0.032470917264918665 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2604 30.71981143951416 0.22325466801451183 -0.6739207646609683 0.0 0.49997596822613277 0.1354026220061259 -0.6353785902322587 4.229736476677379 -1.6699221282431147 -299.9816897809066 33.19990236418642 -42.332961007122464 9.086776251164405 -6.829914727321079 1.3134451398694382 5.779158615425528 -4.229736476677379 -0.33007787175688535 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2605 30.73124051094055 0.1676019665500947 -0.7044489533935244 0.0 0.4689268539411336 0.19523398865130273 -0.6641608425924364 4.438476662666489 -1.3073733392213107 -299.91577845541593 33.09191011671927 -42.317533543198586 9.180743531428028 -6.861821860903953 0.5966801618177351 6.265141699086219 -4.438476662666489 -0.6926266607786894 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2606 30.74255871772766 0.16844241590662506 -0.7353001542695822 0.0 0.48415647353198943 0.20909116019005863 -0.6932476337220481 4.647216848655599 -1.3183596985012762 -299.8059216928055 33.017577790540585 -42.31332605303753 9.249465870725308 -6.858903799300337 0.0 6.5606905906351045 -4.647216848655599 -0.6816403014987239 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2607 30.753889083862305 0.21575076478996474 -0.7185182425998462 0.0 0.5148725096159429 0.1625529860488465 -0.6774254956647894 4.537353682742768 -1.6369630504032182 -299.6960512698166 32.95306294140437 -42.31472854975788 9.313980719861524 -6.742772694002818 -0.5863280603480712 6.742772694002818 -4.537353682742768 -0.3630369495967819 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2608 30.76521611213684 0.28905468397691786 -0.678789081920886 0.0 0.5559964030493973 0.08397208071280188 -0.6399684837621992 4.27368170035383 -2.1093752187812655 -299.5861945072062 32.88574309882745 -42.32174103335964 9.384105555879154 -6.4187492922315155 -0.8752839943952068 7.294033286626723 -4.27368170035383 0.10937521878126567 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2609 30.776614665985107 0.35651183823441734 -0.6391994326846847 0.0 0.5924121992332833 0.010230805275962793 -0.6026430045092461 4.031982649968235 -2.5268556974811913 -299.5312524655226 32.81982575297087 -42.332961007122464 9.461242875498547 -6.276323193821009 -1.3075673320460435 7.845403992276261 -4.031982649968235 0.5268556974811914 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2610 30.788381576538086 0.3861298543616974 -0.6082863795755926 0.0 0.6020226551479906 -0.028524756612902873 -0.5734978985350876 3.8452149690956445 -2.7026370190738165 -299.5861945072062 32.72305347926655 -42.35399845792775 9.584662586889573 -6.627273338937206 -1.1045455564895343 8.284091673671508 -3.8452149690956445 0.7026370190738165 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2611 30.79978036880493 0.39656077358000996 -0.6047574554891177 0.0 0.6088759142577833 -0.03870511725848101 -0.5701707969993024 3.8342286098156793 -2.7575686020302324 -299.59717745139153 32.65573363668962 -42.366620928410924 9.666007396670024 -7.075659129706742 -1.010808447100963 8.086467576807705 -3.8342286098156793 0.7575686020302325 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2612 30.811119556427002 0.43882941805394476 -0.5788059408671066 0.0 0.6311544566370102 -0.08545098226608899 -0.5457034743709211 3.6694336475030194 -3.0322268369774297 -299.5202695213372 32.582803807231286 -42.37503590873304 9.748754703170826 -7.213429127456358 -0.25762246883772705 8.243919002807266 -3.6694336475030194 1.0322268369774297 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2613 30.82308006286621 0.4939950290267331 -0.538457003809135 0.0 0.6571763180428403 -0.14951418634840027 -0.5076621316944399 3.4057618785574935 -3.3947756793600865 -299.5202695213372 32.46639657944202 -42.377840902173745 9.877784401443265 -7.1662595887719975 0.0 8.062042037368498 -3.4057618785574935 1.3947756793600867 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2614 30.83445906639099 0.5115890672360653 -0.5216359962973376 0.0 0.6636122911001506 -0.17180915737635308 -0.4918031337237976 3.29589849920125 -3.51562531127459 -299.56421495845706 32.39767424014474 -42.377840902173745 9.954921721062655 -7.590531792083106 0.29194353046473487 7.88247532254784 -3.29589849920125 1.5156253112745899 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2615 30.845837831497192 0.5041674566907601 -0.5434622493102976 0.0 0.6678415658071699 -0.15546044339889598 -0.512381122408274 3.4387207429539783 -3.471679980876434 -299.59717745139153 32.3219394172457 -42.37503590873304 10.034864034122755 -7.295550979778331 0.5836440783822665 7.587373018969465 -3.4387207429539783 1.4716799808764336 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2616 30.85714292526245 0.5003567671147999 -0.5602535667347683 0.0 0.6726456537413542 -0.14443352544521482 -0.5282121282961394 3.548584122310222 -3.4497073156773554 -299.57519790264246 32.24339960090595 -42.36802342513128 10.112001353742146 -7.5504534070125775 1.0786362010017967 7.2807943567621285 -3.548584122310222 1.4497073156773554 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2617 30.86856484413147 0.5198473574757313 -0.5423515016013444 0.0 0.680120539695926 -0.1687866402705697 -0.5113338994253563 3.4277345971174245 -3.5815432535109712 -299.5861945072062 32.128394869837045 -42.349790967766694 10.218591104488942 -8.177823442289133 1.6355646884578268 7.087446983317249 -3.4277345971174245 1.5815432535109715 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2618 30.879868984222412 0.5307900265400038 -0.5244039058321391 0.0 0.6805946137901948 -0.1861818699307052 -0.4944127438594897 3.3068848584812156 -3.6584475550273186 -299.630139944326 32.048452556776944 -42.334363503842816 10.288715940506572 -8.18321067775836 1.8478217659454363 7.127312525789541 -3.3068848584812156 1.6584475550273183 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2619 30.891398191452026 0.5244677786920322 -0.5151349753800587 0.0 0.67106310432054 -0.18538919189706704 -0.4856739124234729 3.240966916244834 -3.6254885839091275 -299.707034214002 31.964302753555792 -42.316131046478226 10.361645769964907 -8.58259332109214 1.767004507283676 7.320447244460943 -3.240966916244834 1.6254885839091278 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2620 30.902855157852173 0.5238168555397886 -0.5039215050348276 0.0 0.6652455471777883 -0.1901437959833116 -0.4751017511944767 3.164062614728487 -3.6254885839091275 -299.7619762556856 31.87734795689393 -42.29789858911365 10.43457559942324 -8.693161489788757 1.9318136643975017 7.244301241490631 -3.164062614728487 1.6254885839091278 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2621 30.914384126663208 0.523425371007977 -0.49758077668687867 0.0 0.661936853387747 -0.1928131982099323 -0.46912365517781474 3.1201173910520366 -3.6254885839091275 -299.83887052536164 31.744110768460438 -42.26844615798624 10.543970343610743 -9.010859757705736 2.034710267869037 6.976149489836699 -3.1201173910520366 1.6254885839091278 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2622 30.92588472366333 0.5116589001772115 -0.5012047164580498 0.0 0.6540379117760456 -0.18149757341582198 -0.47254033836022363 3.142089896168556 -3.5485842823927807 -299.89379890666686 31.65435097835787 -42.24881120390131 10.615497676348724 -8.47871688351574 2.046586833952075 6.7244995972711035 -3.142089896168556 1.5485842823927807 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2623 30.93715524673462 0.4930735006121261 -0.5214695726303307 0.0 0.648415941388771 -0.15676971340296086 -0.49164622798581015 3.2739259940847307 -3.4277346504782775 -299.93774434378673 31.564591188255307 -42.22777375309602 10.685622512366356 -8.607574808454691 2.151893702113673 6.724667819105227 -3.2739259940847307 1.4277346504782773 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2624 30.948469638824463 0.4626762082064556 -0.5455809204204537 0.0 0.6349628544207095 -0.12058422973364169 -0.5143786246870679 3.4277345971174245 -3.22998077040828 -299.9597238925358 31.477636391593446 -42.20673630229073 10.754344851663632 -8.662919039451545 2.3897707695038743 6.571869616135654 -3.4277345971174245 1.2299807704082801 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2625 30.95983123779297 0.40074267899531657 -0.5566518372239854 0.0 0.5896132198055133 -0.06479683465747299 -0.5248163851480403 3.493652539353806 -2.8234866509883196 -299.9926863854703 31.352814183482067 -42.17447887772262 10.848312131927255 -8.413928581042889 2.103482145260722 6.573381703939757 -3.493652539353806 0.8234866509883197 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2626 30.97110915184021 0.3548400646131708 -0.5558254776097972 0.0 0.5517443424489199 -0.027707056616734577 -0.5240372858321855 3.4826661800738403 -2.5268556974811913 -300.0256352180264 31.26445689009985 -42.15203893019698 10.91563197450418 -8.617090257239871 2.088991577512696 6.528098679727175 -3.4826661800738403 0.5268556974811914 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2627 30.982550382614136 0.3341573262220614 -0.5630118802938824 0.0 0.5382446599818591 -0.007431968722668545 -0.5308126912591906 3.526611403750291 -2.3950198130084286 -300.0146522738411 31.176099596717638 -42.13100147939169 10.982951817081101 -8.508820456290609 1.7017640912581216 6.807056365032486 -3.526611403750291 0.3950198130084285 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2628 30.994121551513672 0.3021912248089669 -0.5749929511372135 0.0 0.5177923784319425 0.024316174746175964 -0.5421085531781183 3.6035157052666382 -2.186279520297613 -300.0036693296557 31.086339806615076 -42.1127690220271 11.054479149819084 -8.616608972061762 1.436101495343627 6.89328717764941 -3.6035157052666382 0.1862795202976127 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2629 31.005672216415405 0.2480470063353072 -0.6033651967375049 0.0 0.4869586140121663 0.0818995488478937 -0.56885816286006 3.7902833861392287 -1.8347170905557741 -300.0256352180264 30.958712605062992 -42.09313406794217 11.159666403845529 -8.182935646983209 1.168990806711887 6.72169713859335 -3.7902833861392287 -0.16528290944422583 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2630 31.016968727111816 0.2745049662202649 -0.5951564426864074 0.0 0.504691804026808 0.05642707129375382 -0.5611188753205619 3.735351589739401 -2.0104981987049877 -299.9597238925358 30.87316030512148 -42.0833165908997 11.229791239863157 -8.077347208788172 0.8077347208788171 7.0003675809497485 -3.735351589739401 0.010498198704987647 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
2631 31.02828621864319 0.27367824904392246 -0.6120404817569701 0.0 0.511976004626006 0.06506129538870728 -0.5770373000147133 3.8452149690956445 -1.9995120528684338 -299.9707068367212 30.793217992061383 -42.077706604018296 11.30131857260114 -7.466443357924756 0.2986577343169903 7.167785623607767 -3.8452149690956445 -0.0004879471315663007 0.0 8.6 0.17 0.02 8.6 0.17 0.02 8.771798861681503 0.0 1.0
