i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 enc_pos_1 enc_pos_2 enc_pos_3 
784 4.313961982727051 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0481286495923996 -2.913029670715332 0 0 0 0 0 0 -11399 -19150 30721 
785 4.319462299346924 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.046786416321992874 -2.9126460552215576 0 0 0 0 0 0 -11446 -19126 30744 
786 4.3249266147613525 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04621117189526558 -2.9122626781463623 0 0 0 0 0 0 -11497 -19100 30770 
787 4.331534385681152 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04601942375302315 -2.911879062652588 0 0 0 0 0 0 -11543 -19077 30792 
788 4.337262392044067 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04640292003750801 -2.9114956855773926 0 0 0 0 0 0 -11592 -19052 30817 
789 4.343839168548584 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.046978164464235306 -2.911112070083618 0 0 0 0 0 0 -11640 -19027 30841 
790 4.350298166275024 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04736165702342987 -2.9114956855773926 0 0 0 0 0 0 -11748 -18972 30894 
791 4.3559510707855225 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04736165702342987 -2.911879062652588 0 0 0 0 0 0 -11794 -18949 30917 
792 4.361764669418335 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04716990888118744 -2.9128377437591553 0 0 0 0 0 0 -11840 -18926 30940 
793 4.368605852127075 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1247189044952393 -0.04640292003750801 -2.91245436668396 0 0 0 0 0 0 -11930 -18880 30986 
794 4.374333381652832 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04640292003750801 -2.9122626781463623 0 0 0 0 0 0 -11978 -18856 31010 
795 4.380140542984009 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04659466817975044 -2.9120707511901855 0 0 0 0 0 0 -12025 -18832 31035 
796 4.385980129241943 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04659466817975044 -2.9120707511901855 0 0 0 0 0 0 -12075 -18807 31060 
797 4.39185905456543 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.0475534051656723 -2.9116873741149902 0 0 0 0 0 0 -12120 -18785 31083 
798 4.397886276245117 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04927913472056389 -2.9120707511901855 0 0 0 0 0 0 -12216 -18736 31132 
799 4.403400421142578 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04927913472056389 -2.9122626781463623 0 0 0 0 0 0 -12264 -18712 31157 
800 4.409112930297852 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04947088286280632 -2.9122626781463623 0 0 0 0 0 0 -12312 -18688 31181 
801 4.414615154266357 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04908738657832146 -2.91245436668396 0 0 0 0 0 0 -12361 -18663 31205 
802 4.420440435409546 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.04908738657832146 -2.91245436668396 0 0 0 0 0 0 -12409 -18639 31229 
803 4.425987482070923 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.048703890293836594 -2.91245436668396 0 0 0 0 0 0 -12462 -18612 31256 
804 4.431471824645996 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.048895638436079025 -2.9120707511901855 0 0 0 0 0 0 -12516 -18585 31283 
805 4.437070846557617 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04908738657832146 -2.911879062652588 0 0 0 0 0 0 -12562 -18562 31305 
806 4.442621469497681 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.127403497695923 -0.04947088286280632 -2.9120707511901855 0 0 0 0 0 0 -12653 -18516 31350 
807 4.4480109214782715 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126828193664551 -0.049854375422000885 -2.91245436668396 0 0 0 0 0 0 -12700 -18492 31374 
808 4.453518390655518 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.049854375422000885 -2.9126460552215576 0 0 0 0 0 0 -12749 -18467 31398 
809 4.459392309188843 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.04966263100504875 -2.91245436668396 0 0 0 0 0 0 -12800 -18441 31423 
810 4.46526837348938 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.04966263100504875 -2.91245436668396 0 0 0 0 0 0 -12847 -18417 31446 
811 4.470780372619629 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.0481286495923996 -2.9126460552215576 0 0 0 0 0 0 -12893 -18394 31469 
812 4.476258277893066 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04736165702342987 -2.9128377437591553 0 0 0 0 0 0 -12945 -18368 31495 
813 4.481804609298706 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04659466817975044 -2.9128377437591553 0 0 0 0 0 0 -12993 -18343 31519 
814 4.487603664398193 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.045827675610780716 -2.91245436668396 0 0 0 0 0 0 -13090 -18293 31567 
815 4.493120193481445 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04621117189526558 -2.91245436668396 0 0 0 0 0 0 -13139 -18269 31592 
816 4.498655319213867 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.124910593032837 -0.046786416321992874 -2.91245436668396 0 0 0 0 0 0 -13187 -18244 31616 
817 4.5041868686676025 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.124910593032837 -0.04716990888118744 -2.91245436668396 0 0 0 0 0 0 -13236 -18219 31640 
818 4.509618282318115 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.0475534051656723 -2.91245436668396 0 0 0 0 0 0 -13294 -18189 31669 
819 4.515237331390381 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.047745153307914734 -2.91245436668396 0 0 0 0 0 0 -13339 -18166 31692 
820 4.521003723144531 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.0481286495923996 -2.9122626781463623 0 0 0 0 0 0 -13384 -18143 31715 
821 4.526531219482422 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.0481286495923996 -2.9122626781463623 0 0 0 0 0 0 -13430 -18120 31737 
822 4.532149076461792 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.047745153307914734 -2.9122626781463623 0 0 0 0 0 0 -13476 -18097 31761 
823 4.537764310836792 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.046978164464235306 -2.91245436668396 0 0 0 0 0 0 -13573 -18048 31809 
824 4.5432448387146 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.046978164464235306 -2.91245436668396 0 0 0 0 0 0 -13573 -18048 31809 
825 4.549258708953857 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.046786416321992874 -2.91245436668396 0 0 0 0 0 0 -13621 -18023 31834 
826 4.555099964141846 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04716990888118744 -2.9122626781463623 0 0 0 0 0 0 -13725 -17971 31886 
827 4.560917615890503 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.0475534051656723 -2.9120707511901855 0 0 0 0 0 0 -13770 -17948 31909 
828 4.566504955291748 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126828193664551 -0.04832039773464203 -2.91245436668396 0 0 0 0 0 0 -13815 -17925 31932 
829 4.5722527503967285 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04947088286280632 -2.9128377437591553 0 0 0 0 0 0 -13912 -17877 31980 
830 4.577738285064697 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04927913472056389 -2.9132213592529297 0 0 0 0 0 0 -13960 -17852 32004 
831 4.583331108093262 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04832039773464203 -2.913604736328125 0 0 0 0 0 0 -14009 -17828 32029 
832 4.588805913925171 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.047745153307914734 -2.9139883518218994 0 0 0 0 0 0 -14069 -17798 32058 
833 4.594265699386597 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.047745153307914734 -2.9143717288970947 0 0 0 0 0 0 -14115 -17775 32081 
834 4.599726438522339 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04736165702342987 -2.9145636558532715 0 0 0 0 0 0 -14160 -17752 32104 
835 4.605183839797974 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04716990888118744 -2.9143717288970947 0 0 0 0 0 0 -14206 -17729 32127 
836 4.610601186752319 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.0475534051656723 -2.914180040359497 0 0 0 0 0 0 -14253 -17706 32150 
837 4.616111755371094 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.047936901450157166 -2.9137966632843018 0 0 0 0 0 0 -14303 -17681 32175 
838 4.621618986129761 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.0481286495923996 -2.9134130477905273 0 0 0 0 0 0 -14351 -17657 32199 
839 4.627294063568115 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.048895638436079025 -2.913029670715332 0 0 0 0 0 0 -14446 -17608 32245 
840 4.632819414138794 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.04832039773464203 -2.913029670715332 0 0 0 0 0 0 -14497 -17582 32271 
841 4.6382715702056885 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.0481286495923996 -2.9126460552215576 0 0 0 0 0 0 -14545 -17558 32295 
842 4.64372444152832 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047745153307914734 -2.91245436668396 0 0 0 0 0 0 -14593 -17533 32319 
843 4.649184465408325 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047745153307914734 -2.91245436668396 0 0 0 0 0 0 -14640 -17510 32342 
844 4.654674530029297 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047745153307914734 -2.9128377437591553 0 0 0 0 0 0 -14689 -17485 32366 
845 4.660134315490723 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047745153307914734 -2.9134130477905273 0 0 0 0 0 0 -14737 -17461 32390 
846 4.665751695632935 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047745153307914734 -2.9137966632843018 0 0 0 0 0 0 -14785 -17436 32414 
847 4.671298265457153 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.047745153307914734 -2.9137966632843018 0 0 0 0 0 0 -14844 -17407 32443 
848 4.676842451095581 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04736165702342987 -2.9137966632843018 0 0 0 0 0 0 -14890 -17384 32465 
849 4.68239426612854 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.0475534051656723 -2.9137966632843018 0 0 0 0 0 0 -14981 -17338 32511 
850 4.68804669380188 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.047745153307914734 -2.913604736328125 0 0 0 0 0 0 -15027 -17315 32534 
851 4.693631887435913 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.047745153307914734 -2.913604736328125 0 0 0 0 0 0 -15078 -17290 32559 
852 4.699084520339966 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04736165702342987 -2.9137966632843018 0 0 0 0 0 0 -15124 -17266 32582 
853 4.704589128494263 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04736165702342987 -2.9137966632843018 0 0 0 0 0 0 -15172 -17242 32606 
854 4.7100324630737305 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1252942085266113 -0.04659466817975044 -2.9139883518218994 0 0 0 0 0 0 -15216 -17220 32628 
855 4.715552091598511 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04640292003750801 -2.9137966632843018 0 0 0 0 0 0 -15267 -17195 32653 
856 4.721019268035889 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04640292003750801 -2.9137966632843018 0 0 0 0 0 0 -15315 -17171 32678 
857 4.726604461669922 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.046786416321992874 -2.9137966632843018 0 0 0 0 0 0 -15363 -17146 32702 
858 4.732139348983765 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04736165702342987 -2.9137966632843018 0 0 0 0 0 0 -15459 -17098 32751 
859 4.7376344203948975 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.047936901450157166 -2.9137966632843018 0 0 0 0 0 0 -15507 -17074 32775 
860 4.743210554122925 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.047936901450157166 -2.9137966632843018 0 0 0 0 0 0 -15556 -17050 32799 
861 4.748777389526367 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.048703890293836594 -2.9134130477905273 0 0 0 0 0 0 -15600 -17027 32822 
862 4.754268646240234 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.048703890293836594 -2.9132213592529297 0 0 0 0 0 0 -15651 -17001 32847 
863 4.759742021560669 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.04832039773464203 -2.9132213592529297 0 0 0 0 0 0 -15699 -16977 32871 
864 4.765167236328125 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.0481286495923996 -2.9132213592529297 0 0 0 0 0 0 -15747 -16952 32895 
865 4.770799398422241 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.047936901450157166 -2.9134130477905273 0 0 0 0 0 0 -15795 -16928 32919 
866 4.776410102844238 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.047936901450157166 -2.9137966632843018 0 0 0 0 0 0 -15843 -16903 32943 
867 4.782504320144653 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0475534051656723 -2.9139883518218994 0 0 0 0 0 0 -15939 -16855 32990 
868 4.788114309310913 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0475534051656723 -2.9139883518218994 0 0 0 0 0 0 -15991 -16828 33016 
869 4.793713569641113 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04736165702342987 -2.9137966632843018 0 0 0 0 0 0 -16044 -16801 33043 
870 4.7994184494018555 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.04736165702342987 -2.913604736328125 0 0 0 0 0 0 -16090 -16778 33065 
871 4.805080413818359 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04736165702342987 -2.9132213592529297 0 0 0 0 0 0 -16135 -16755 33088 
872 4.810629606246948 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04736165702342987 -2.913029670715332 0 0 0 0 0 0 -16180 -16732 33110 
873 4.81612753868103 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04736165702342987 -2.913029670715332 0 0 0 0 0 0 -16228 -16707 33134 
874 4.822189807891846 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04716990888118744 -2.9132213592529297 0 0 0 0 0 0 -16277 -16683 33158 
875 4.827861070632935 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04640292003750801 -2.9139883518218994 0 0 0 0 0 0 -16383 -16629 33212 
876 4.833321571350098 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04621117189526558 -2.914180040359497 0 0 0 0 0 0 -16429 -16606 33235 
877 4.838815927505493 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04716990888118744 -2.914180040359497 0 0 0 0 0 0 -16474 -16583 33257 
878 4.844304800033569 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04736165702342987 -2.914180040359497 0 0 0 0 0 0 -16520 -16560 33280 
879 4.849836826324463 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0481286495923996 -2.914180040359497 0 0 0 0 0 0 -16568 -16536 33304 
880 4.855501413345337 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04908738657832146 -2.914180040359497 0 0 0 0 0 0 -16616 -16512 33328 
881 4.861132383346558 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04908738657832146 -2.9139883518218994 0 0 0 0 0 0 -16665 -16487 33352 
882 4.866695404052734 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.048895638436079025 -2.913604736328125 0 0 0 0 0 0 -16713 -16463 33376 
883 4.872653961181641 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.048703890293836594 -2.9134130477905273 0 0 0 0 0 0 -16818 -16410 33428 
884 4.8788743019104 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.047936901450157166 -2.9132213592529297 0 0 0 0 0 0 -16864 -16387 33451 
885 4.884479999542236 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0475534051656723 -2.9134130477905273 0 0 0 0 0 0 -16909 -16364 33473 
886 4.890071153640747 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04736165702342987 -2.913604736328125 0 0 0 0 0 0 -16956 -16341 33496 
887 4.895739555358887 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.04736165702342987 -2.913604736328125 0 0 0 0 0 0 -17004 -16316 33521 
888 4.901418924331665 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04736165702342987 -2.913604736328125 0 0 0 0 0 0 -17052 -16292 33544 
889 4.907088279724121 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04736165702342987 -2.913604736328125 0 0 0 0 0 0 -17100 -16268 33568 
890 4.912974119186401 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.047936901450157166 -2.913604736328125 0 0 0 0 0 0 -17203 -16216 33619 
891 4.91851019859314 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.047936901450157166 -2.9134130477905273 0 0 0 0 0 0 -17248 -16193 33641 
892 4.924104928970337 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.047745153307914734 -2.9134130477905273 0 0 0 0 0 0 -17293 -16170 33664 
893 4.929613351821899 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.04716990888118744 -2.913604736328125 0 0 0 0 0 0 -17343 -16145 33688 
894 4.935115575790405 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.046786416321992874 -2.9137966632843018 0 0 0 0 0 0 -17389 -16121 33712 
895 4.940611362457275 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04659466817975044 -2.914180040359497 0 0 0 0 0 0 -17437 -16097 33736 
896 4.946163654327393 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04659466817975044 -2.9143717288970947 0 0 0 0 0 0 -17486 -16073 33760 
897 4.951694011688232 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.046786416321992874 -2.9143717288970947 0 0 0 0 0 0 -17539 -16047 33787 
898 4.957158803939819 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.0475534051656723 -2.913604736328125 0 0 0 0 0 0 -17635 -15998 33836 
899 4.962641000747681 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1256775856018066 -0.047745153307914734 -2.913029670715332 0 0 0 0 0 0 -17680 -15976 33858 
900 4.968076229095459 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.047936901450157166 -2.913029670715332 0 0 0 0 0 0 -17727 -15952 33882 
901 4.973645925521851 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.047936901450157166 -2.9132213592529297 0 0 0 0 0 0 -17776 -15928 33907 
902 4.979239463806152 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1258695125579834 -0.0481286495923996 -2.9134130477905273 0 0 0 0 0 0 -17824 -15904 33931 
903 4.9853291511535645 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.04851214215159416 -2.913604736328125 0 0 0 0 0 0 -17873 -15879 33956 
904 4.99125862121582 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1264445781707764 -0.04851214215159416 -2.913604736328125 0 0 0 0 0 0 -17930 -15851 33984 
905 4.9970667362213135 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.127211570739746 -0.04851214215159416 -2.913604736328125 0 0 0 0 0 0 -18022 -15804 34029 
906 5.002948999404907 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1270198822021484 -0.04832039773464203 -2.9137966632843018 0 0 0 0 0 0 -18067 -15781 34051 
907 5.00856876373291 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1270198822021484 -0.04832039773464203 -2.9137966632843018 0 0 0 0 0 0 -18115 -15756 34075 
908 5.014075517654419 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.0481286495923996 -2.9137966632843018 0 0 0 0 0 0 -18164 -15732 34100 
909 5.019576549530029 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1262528896331787 -0.0475534051656723 -2.9137966632843018 0 0 0 0 0 0 -18212 -15707 34124 
910 5.025121212005615 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04640292003750801 -2.9137966632843018 0 0 0 0 0 0 -18261 -15682 34148 
911 5.030669689178467 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04640292003750801 -2.9137966632843018 0 0 0 0 0 0 -18315 -15655 34175 
912 5.036184549331665 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1247189044952393 -0.04601942375302315 -2.9137966632843018 0 0 0 0 0 0 -18360 -15632 34198 
913 5.0418760776519775 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1245272159576416 -0.045827675610780716 -2.9145636558532715 0 0 0 0 0 0 -18452 -15585 34245 
914 5.04738450050354 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1245272159576416 -0.045827675610780716 -2.9145636558532715 0 0 0 0 0 0 -18500 -15561 34269 
915 5.052933692932129 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04601942375302315 -2.914180040359497 0 0 0 0 0 0 -18549 -15536 34294 
916 5.058541774749756 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1251025199890137 -0.04601942375302315 -2.914180040359497 0 0 0 0 0 0 -18549 -15536 34294 
917 5.06453800201416 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04601942375302315 -2.9139883518218994 0 0 0 0 0 0 -18647 -15487 34343 
918 5.070374488830566 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04601942375302315 -2.9139883518218994 0 0 0 0 0 0 -18699 -15461 34370 
919 5.076030254364014 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04621117189526558 -2.9139883518218994 0 0 0 0 0 0 -18748 -15436 34394 
920 5.081777095794678 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.125485897064209 -0.04640292003750801 -2.914180040359497 0 0 0 0 0 0 -18793 -15414 34417 
921 5.088610887527466 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126061201095581 -0.0475534051656723 -2.9143717288970947 0 0 0 0 0 0 -18887 -15367 34464 
922 5.094651937484741 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.126636505126953 -0.04832039773464203 -2.9143717288970947 0 0 0 0 0 0 -18936 -15343 34488 
923 5.1003782749176025 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1270198822021484 -0.04927913472056389 -2.914180040359497 0 0 0 0 0 0 -18984 -15318 34512 
924 5.106074810028076 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1270198822021484 -0.04966263100504875 -2.914180040359497 0 0 0 0 0 0 -19033 -15294 34536 
925 5.111639499664307 0 1 0 -0.9428090415820632 0.4714045207910316 0.4714045207910316 -3.1270198822021484 -0.04947088286280632 -2.9143717288970947 0 0 0 0 0 0 -19084 -15268 34562 
