i t_now Tx Ty Tz u1 u2 u3 theta_x theta_y theta_z psi_1 psi_2 psi_3 dpsi_1 dpsi_2 dpsi_3 e_x e_y abort kp_x ki_x kd_x kp_y ki_y kd_y
748 8.718655109405518 0.06259736007512236 -0.10381930918758639 0.0 0.10005142217286925 -0.0021696387800090302 -0.09788178339286022 0.7360840106947463 -0.593261693570845 -90.91186690962071 17.41900926677912 -24.510032684881796 9.55521015576217 -0.8934997156631469 0.0 1.1913329542175293 -0.7360840106947463 0.593261693570845 0.0 7.5 0.15 0.06 7.5 0.15 0.06
749 8.730047225952148 0.07196339524725012 -0.1057561973546087 0.0 0.10861181570596137 -0.008903916636699203 -0.09970789906926215 0.7470703366241788 -0.6591796358072265 -90.90088055034076 17.410594286457005 -24.510032684881796 9.567832626245343 -0.8952106725654805 0.0 1.1936142300873074 -0.7470703366241788 0.6591796358072265 0.0 7.5 0.15 0.06 7.5 0.15 0.06
750 8.741442680358887 0.08141154052753412 -0.11075331313179568 0.0 0.11868185699170378 -0.01426263198587738 -0.10441922500582643 0.7800293210825827 -0.7250977914870196 -90.90088055034076 17.399374312694185 -24.508630188161444 9.586065083609927 -0.7529509951785538 0.0 1.0039346602380717 -0.7800293210825827 0.7250977914870196 0.0 7.5 0.15 0.06 7.5 0.15 0.06
751 8.752892971038818 0.09059579581810638 -0.11332838160988928 0.0 0.12739466895674323 -0.0205476461070772 -0.10684702284966603 0.7910156536821218 -0.7910157337234011 -90.90088055034076 17.39095933237207 -24.50722769144109 9.597285057372748 -0.8166712269133849 0.0 0.8166712269133849 -0.7910156536821218 0.7910157337234011 0.0 7.5 0.15 0.06 7.5 0.15 0.06
752 8.76416802406311 0.09960451470125366 -0.11697258620139296 0.0 0.1364681516424943 -0.02618533975458373 -0.11028281188791057 0.8129883055409867 -0.8569336759597825 -90.90088055034076 17.382544352049955 -24.50582519472074 9.607102534415215 -0.783371841567261 0.261123947189087 1.044495788756348 -0.8129883055409867 0.8569336759597825 0.0 7.5 0.15 0.06 7.5 0.15 0.06
753 8.775513172149658 0.10993548683412573 -0.12358868050709065 0.0 0.14802221183232966 -0.031501686413047694 -0.11652052541928196 0.8569336225989297 -0.9338379774761296 -90.92285326890068 17.374129371727836 -24.504422698000386 9.616920011457685 -1.0306791992302673 0.2576697998075668 1.0306791992302673 -0.8569336225989297 0.9338379774761296 0.0 7.5 0.15 0.06 7.5 0.15 0.06
754 8.787165880203247 0.13027621997769495 -0.13313562050234207 0.0 0.16913082157109943 -0.04360935480485302 -0.12552146676624643 0.9228515915157376 -1.0876465805088236 -90.95581234674059 17.357299411083606 -24.503020201280034 9.633749972101915 -0.8952106725654805 0.0 0.8952106725654805 -0.9228515915157376 1.0876465805088236 0.0 7.5 0.15 0.06 7.5 0.15 0.06
755 8.79849362373352 0.13905502249923932 -0.1412906091663789 0.0 0.18014298233780668 -0.046932918525107115 -0.13321006381269956 0.9777832278330065 -1.1535645227452052 -90.9887680094859 17.347481934041138 -24.503020201280034 9.64216495242403 -0.8811497719492689 0.0 1.1748663625990252 -0.9777832278330065 1.1535645227452052 0.0 7.5 0.15 0.06 7.5 0.15 0.06
756 8.809806823730469 0.13916653642851456 -0.1494778967539891 0.0 0.1840935574616015 -0.04316444488527042 -0.14092911257633106 1.0327148908307018 -1.1535645227452052 -91.01074072804582 17.336261960278318 -24.503020201280034 9.65338492618685 -1.1748663625990252 0.0 0.8811497719492689 -1.0327148908307018 1.1535645227452052 0.0 7.5 0.15 0.06 7.5 0.15 0.06
757 8.82112193107605 0.1392505983778471 -0.1530294993806786 0.0 0.18583643529009233 -0.0415588396452118 -0.14427759564488055 1.0546875293493536 -1.1535645227452052 -91.03271344660575 17.323639489795145 -24.503020201280034 9.664604899949673 -1.4932886715849514 0.0 0.8959732029509708 -1.0546875293493536 1.1535645227452052 0.0 7.5 0.15 0.06 7.5 0.15 0.06
758 8.832464694976807 0.14439066816307966 -0.16931412111457858 0.0 0.19770992900019702 -0.03807904474585179 -0.1596308842543452 1.1755371345834302 -1.1975097464216555 -91.08764524300558 17.302602038989857 -24.503020201280034 9.681434860593903 -1.3820424914787015 0.0 1.1056339931829613 -1.1755371345834302 1.1975097464216555 0.0 7.5 0.15 0.06 7.5 0.15 0.06
759 8.843737125396729 0.14797584436707528 -0.176828023578127 0.0 0.20417930070288248 -0.03746424126833807 -0.1667150594345444 1.2304687709006992 -1.230468824261552 -91.12060432084547 17.288577071786328 -24.503020201280034 9.692654834356723 -1.5480096251132298 0.0 1.2900080209276916 -1.2304687709006992 1.230468824261552 0.0 7.5 0.15 0.06 7.5 0.15 0.06
760 8.855035543441772 0.14825869910124076 -0.18136996830841273 0.0 0.20655134390526747 -0.035554097912643676 -0.1709972459926238 1.2634277953797428 -1.2414551835415175 -91.16454975796535 17.273149607862454 -24.503020201280034 9.705277304839898 -1.7625632033156382 0.0 1.2589737166540274 -1.2634277953797428 1.2414551835415175 0.0 7.5 0.15 0.06 7.5 0.15 0.06
761 8.866460800170898 0.1460626481881668 -0.18373322831547304 0.0 0.20587232729433227 -0.032646978399442715 -0.17322534889488952 1.285400407217968 -1.230468824261552 -91.19750883580524 17.25491715049787 -24.503020201280034 9.719302272043423 -1.5252819144671956 0.0 1.5252819144671956 -1.285400407217968 1.230468824261552 0.0 7.5 0.15 0.06 7.5 0.15 0.06
762 8.877782344818115 0.14413089262467 -0.1862806382892554 0.0 0.20549591605949816 -0.029868846008710294 -0.17562707005078787 1.3073730724170463 -1.2194824649815865 -91.25244063220507 17.229672209531522 -24.503020201280034 9.740339722848711 -1.7843469724587613 0.0 1.486955810382301 -1.3073730724170463 1.2194824649815865 0.0 7.5 0.15 0.06 7.5 0.15 0.06
763 8.889064073562622 0.14026176002352836 -0.18573487764372879 0.0 0.20207950848393896 -0.02696698650429323 -0.17511252197964572 1.3073730724170463 -1.1975097464216555 -91.28539971004496 17.21143975216694 -24.503020201280034 9.755767186772589 -1.7927099109747588 0.0 1.493924925812299 -1.3073730724170463 1.1975097464216555 0.0 7.5 0.15 0.06 7.5 0.15 0.06
764 8.900372743606567 0.13817069994003983 -0.18394047574017025 0.0 0.19952627590580263 -0.026105532265063923 -0.17342074364073867 1.2963867664979336 -1.18652338714169 -91.29638606932492 17.193207294802356 -24.503020201280034 9.771194650696469 -2.085718513377545 0.0 1.489798938126818 -1.2963867664979336 1.18652338714169 0.0 7.5 0.15 0.06 7.5 0.15 0.06
765 8.911663293838501 0.13343126751942927 -0.17585120112094396 0.0 0.1918432249134126 -0.026049122523520808 -0.16579410238989184 1.2414551301806647 -1.1535645227452052 -91.35131786572475 17.17357234071742 -24.503020201280034 9.786622114620346 -1.7873789979004924 0.0 1.4894824982504102 -1.2414551301806647 1.1535645227452052 0.0 7.5 0.15 0.06 7.5 0.15 0.06
766 8.922963857650757 0.12706518986057586 -0.1677329117041042 0.0 0.1828183459388502 -0.02467824021333487 -0.15814010572551532 1.186523493863396 -1.109619085625343 -91.38427694356466 17.15393738663248 -24.503020201280034 9.802049578544226 -1.754948972286865 0.0 1.4624574769057208 -1.186523493863396 1.109619085625343 0.0 7.5 0.15 0.06 7.5 0.15 0.06
767 8.934495449066162 0.12203281610761489 -0.15282444221818606 0.0 0.17168151006187019 -0.027597244163828766 -0.1440842658980414 1.0876465271479707 -1.076660221228858 -91.41723602140455 17.12588745222543 -24.503020201280034 9.82589202279022 -2.218750304653415 0.0 1.4791668697689433 -1.0876465271479707 1.076660221228858 0.0 7.5 0.15 0.06 7.5 0.15 0.06
768 8.945809602737427 0.12012592596270165 -0.1428921923770042 0.0 0.1654424333015846 -0.03072238235706147 -0.13472005094452313 1.0217285582311628 -1.0656738619488926 -91.45019509924444 17.103447504699787 -24.503020201280034 9.844124480154802 -1.7737085894251317 0.0 1.5203216480786843 -1.0217285582311628 1.0656738619488926 0.0 7.5 0.15 0.06 7.5 0.15 0.06
769 8.957081079483032 0.11838539911703903 -0.13627939025628757 0.0 0.16090399426828583 -0.03241855295336736 -0.12848544131491846 0.9777832278330065 -1.054687502668927 -91.48315417708434 17.083812550614855 -24.503020201280034 9.860954440799034 -1.758616577244622 0.0 1.4655138143705184 -0.9777832278330065 1.054687502668927 0.0 7.5 0.15 0.06 7.5 0.15 0.06
770 8.96843671798706 0.11885354419596669 -0.12852512545286768 0.0 0.15763083764086547 -0.03645618729343285 -0.12117465034743263 0.9228515915157376 -1.054687502668927 -91.51611325492424 17.06698258997062 -24.503020201280034 9.87497940800256 -1.8123457711774236 0.0 1.5534392324377917 -0.9228515915157376 1.054687502668927 0.0 7.5 0.15 0.06 7.5 0.15 0.06
771 8.979877710342407 0.1177389209551903 -0.12097271170634845 0.0 0.15316050959275546 -0.03910634321130984 -0.11405416638144562 0.8679199551984688 -1.0437011433889616 -91.54907233276414 17.037530158843214 -24.503020201280034 9.898821852248554 -1.4936067309399215 0.0 1.4936067309399215 -0.8679199551984688 1.0437011433889616 0.0 7.5 0.15 0.06 7.5 0.15 0.06
772 8.991169452667236 0.116526516180658 -0.10635553779610367 0.0 0.1452799833771713 -0.04500702072068187 -0.1002729626564894 0.7580566692237177 -1.032714784108996 -91.60400412916397 17.01929770147863 -24.503020201280034 9.91284681945208 -1.4894824982504102 0.0 1.1915859986003283 -0.7580566692237177 1.032714784108996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
773 9.002529621124268 0.11669054237965706 -0.09901347052044111 0.0 0.14195282650213736 -0.04860203125704641 -0.09335079524509096 0.7031250262363423 -1.032714784108996 -91.64794956628383 17.003870237554754 -24.503020201280034 9.925469289935252 -1.7896597877744616 0.0 1.1931065251829744 -0.7031250262363423 1.032714784108996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
774 9.013926982879639 0.11714559373257427 -0.09316579975790179 0.0 0.13956775594238224 -0.05173019756440842 -0.08783755837797382 0.6591797116796893 -1.032714784108996 -91.68090864412372 16.987040276910523 -24.503020201280034 9.936689263698073 -1.4888500216057179 0.2977700043211436 1.1910800172845744 -0.6591797116796893 1.032714784108996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
775 9.02554965019226 0.1156915583480832 -0.09168376418926774 0.0 0.13768190275537012 -0.051241620911450736 -0.08644028184391941 0.6481933832489668 -1.0217286382724422 -91.72485408124358 16.970210316266293 -24.50161770455968 9.949311734181247 -1.3584819065794131 0.0 1.0867855252635306 -0.6481933832489668 1.0217286382724422 0.0 7.5 0.15 0.06 7.5 0.15 0.06
776 9.036967754364014 0.11425224645452373 -0.09343049396794355 0.0 0.1373301258296583 -0.04924301135720272 -0.0880871144724556 0.6591797116796893 -1.0107422789924767 -91.80175859620334 16.947770368740652 -24.50161770455968 9.964739198105125 -1.4658201508701778 0.2931640301740356 0.8794920905221068 -0.6591797116796893 1.0107422789924767 0.0 7.5 0.15 0.06 7.5 0.15 0.06
777 9.048283338546753 0.1113844078313237 -0.09897312410028848 0.0 0.137601366300623 -0.04428861002524742 -0.09331275627537558 0.6921386969718565 -0.9887695604325456 -91.8457040333232 16.933745401537124 -24.50021520783933 9.973154178427242 -1.264193906934006 0.0 0.7585163441604036 -0.6921386969718565 0.9887695604325456 0.0 7.5 0.15 0.06 7.5 0.15 0.06
778 9.059604406356812 0.1113997851320062 -0.10334198031310557 0.0 0.13967342038346214 -0.04224166696927062 -0.09743175341419152 0.7141113521657747 -0.9887695604325456 -91.90063582972303 16.9197204343336 -24.498812711118976 9.981569158749355 -1.249106448479325 0.249821289695865 0.749463869087595 -0.7141113521657747 0.9887695604325456 0.0 7.5 0.15 0.06 7.5 0.15 0.06
779 9.071287155151367 0.11573615165847739 -0.10754024092206657 0.0 0.1451931278564984 -0.04380321638126067 -0.10138991147523777 0.7360840106947463 -1.0217286382724422 -91.9775403446828 16.898682983528314 -24.49600771767827 9.992789132512176 -1.188808408860001 0.29720210221500026 0.5944042044300005 -0.7360840106947463 1.0217286382724422 0.0 7.5 0.15 0.06 7.5 0.15 0.06
780 9.082820892333984 0.11752903220213913 -0.11131681260427467 0.0 0.14843730165449434 -0.043486804251088015 -0.10495049740340634 0.7580566692237177 -1.032714784108996 -92.02148578180265 16.88746300976549 -24.493202724237566 9.999801616113938 -1.4691983242746558 0.5876793297098623 0.5876793297098623 -0.7580566692237177 1.032714784108996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
781 9.094205617904663 0.11489873511494345 -0.11768926339222209 0.0 0.14929367518593173 -0.038335173562611805 -0.11095850162331991 0.8020019862816609 -1.0107422789924767 -92.07641757820248 16.874840539282317 -24.48899523407651 10.006814099715703 -1.4926529590810838 0.2985305918162167 0.5970611836324334 -0.8020019862816609 1.0107422789924767 0.0 7.5 0.15 0.06 7.5 0.15 0.06
782 9.10557746887207 0.11075738267920646 -0.12817961175012152 0.0 0.15085747272232233 -0.030008575817829286 -0.12084889690449305 0.8789062877980078 -0.9777832011525801 -92.12036301532234 16.862218068799145 -24.48478774391545 10.013826583317467 -1.3516737859990229 0.2703347571998046 0.5406695143996092 -0.8789062877980078 0.9777832011525801 0.0 7.5 0.15 0.06 7.5 0.15 0.06
783 9.116885662078857 0.1058930928615269 -0.14064840646336188 0.0 0.1527636429141822 -0.020159053616415547 -0.1326045892977667 0.9667968952334675 -0.9448243367560951 -92.17529481172217 16.84398561143456 -24.480580253754393 10.023644060359933 -1.4539671577364568 0.5815868630945827 0.872380294641874 -0.9667968952334675 0.9448243367560951 0.0 7.5 0.15 0.06 7.5 0.15 0.06
784 9.128173589706421 0.10409731051794778 -0.14417742477574105 0.0 0.15296098795696939 -0.017029208286382935 -0.13593177967058645 0.9887695604325456 -0.9338379774761296 -92.20825047446748 16.83136314095139 -24.476372763593336 10.030656543961696 -1.0365829418718302 0.5182914709359151 0.5182914709359151 -0.9887695604325456 0.9338379774761296 0.0 7.5 0.15 0.06 7.5 0.15 0.06
785 9.139457941055298 0.1038680511551138 -0.14893765196983344 0.0 0.15501779109035735 -0.014598026181195767 -0.14041976490916155 1.0217285582311628 -0.9338379774761296 -92.23022319302741 16.818740670468213 -24.472165273432275 10.037669027563458 -1.0282234020180252 0.2570558505045063 0.7711675515135188 -1.0217285582311628 0.9338379774761296 0.0 7.5 0.15 0.06 7.5 0.15 0.06
786 9.151018381118774 0.1008589540278984 -0.15497799745319832 0.0 0.1554083197423044 -0.009293662497147068 -0.14611465724515735 1.0656738619488926 -0.9118652589161985 -92.25219591158734 16.807520696705392 -24.469360279991573 10.046084007885575 -1.2251019569816441 0.24502039139632883 0.7350611741889865 -1.0656738619488926 0.9118652589161985 0.0 7.5 0.15 0.06 7.5 0.15 0.06
787 9.162564992904663 0.09966444232684502 -0.15918929777955534 0.0 0.1564182310347696 -0.006333121765105359 -0.15008510926966423 1.0986328330670834 -0.900878899636233 -92.27416863014727 16.787885742620457 -24.466555286550868 10.058706478368748 -1.1910800172845744 0.0 1.1910800172845744 -1.0986328330670834 0.900878899636233 0.0 7.5 0.15 0.06 7.5 0.15 0.06
788 9.17396068572998 0.09695870305830624 -0.15910904633179693 0.0 0.15417117327785246 -0.004161725798734911 -0.15000944747911754 1.0986328330670834 -0.878906181076302 -92.27416863014727 16.775263272137284 -24.465152789830515 10.068523955411218 -1.1959042595204317 0.2989760648801079 0.8969281946403238 -1.0986328330670834 0.878906181076302 0.0 7.5 0.15 0.06 7.5 0.15 0.06
789 9.18523645401001 0.09100374292233795 -0.15906614900850743 0.0 0.14928874669514497 0.0006802567997155991 -0.14996900349486056 1.0986328330670834 -0.8349609573998515 -92.27416863014727 16.76264080165411 -24.462347796389807 10.078341432453684 -1.1943765981286663 0.0 0.8957824485964997 -1.0986328330670834 0.8349609573998515 0.0 7.5 0.15 0.06 7.5 0.15 0.06
790 9.19652795791626 0.08799011207029928 -0.15661268208239534 0.0 0.14567155200769655 0.0019843006860029823 -0.14765585269369952 1.0876465271479707 -0.8129882388399206 -92.2631822708673 16.75001833117094 -24.460945299669458 10.088158909496153 -1.1959042595204317 0.2989760648801079 1.1959042595204317 -1.0876465271479707 0.8129882388399206 0.0 7.5 0.15 0.06 7.5 0.15 0.06
791 9.207935094833374 0.08214656565365124 -0.1573852506189887 0.0 0.14126450863878198 0.007119728656459583 -0.14838423729524156 1.0986328330670834 -0.7690430151634701 -92.25219591158734 16.731785873806356 -24.45814030622875 10.10358637342003 -1.3208671316185594 0.0 1.0566937052948475 -1.0986328330670834 0.7690430151634701 0.0 7.5 0.15 0.06 7.5 0.15 0.06
792 9.219239950180054 0.08065482931914568 -0.15695220778487762 0.0 0.13984237267231642 0.008133587923532902 -0.1479759605958493 1.0986328330670834 -0.7580566558835046 -92.25219591158734 16.71776090660283 -24.45814030622875 10.114806347182851 -1.1936142300873074 0.0 0.8952106725654805 -1.0986328330670834 0.7580566558835046 0.0 7.5 0.15 0.06 7.5 0.15 0.06
793 9.23055124282837 0.08494187006321448 -0.15235906138430305 0.0 0.1411774968042605 0.002468003835816981 -0.1436455006400775 1.0656738619488926 -0.7910157337234011 -92.25219591158734 16.705138436119654 -24.45814030622875 10.12462382422532 -1.197282499874156 0.0 1.197282499874156 -1.0656738619488926 0.7910157337234011 0.0 7.5 0.15 0.06 7.5 0.15 0.06
794 9.241875648498535 0.09677943468451122 -0.14177521721675168 0.0 0.14585355585612883 -0.012186599191914338 -0.1336669566642145 0.9887695604325456 -0.878906181076302 -92.2631822708673 16.69111346891613 -24.45814030622875 10.13584379798814 -1.0978447908826507 0.0 1.0978447908826507 -0.9887695604325456 0.878906181076302 0.0 7.5 0.15 0.06 7.5 0.15 0.06
795 9.254278659820557 0.11419214925953729 -0.12494196509529507 0.0 0.1521357066216381 -0.03433929225676337 -0.11779641436487473 0.8679199551984688 -0.9997559197125111 -92.29614134870721 16.672881011551546 -24.45814030622875 10.152673758632371 -1.1488811962749017 0.0 0.8616608972061762 -0.8679199551984688 0.9997559197125111 0.0 7.5 0.15 0.06 7.5 0.15 0.06
796 9.26639437675476 0.11957995365610884 -0.11476349030265796 0.0 0.15173665145813947 -0.0435365951572781 -0.10820005630086135 0.8020019862816609 -1.032714784108996 -92.3291004265471 16.661661037788726 -24.45814030622875 10.16249123567484 -1.0859440343419173 0.0 1.0859440343419173 -0.8020019862816609 1.032714784108996 0.0 7.5 0.15 0.06 7.5 0.15 0.06
797 9.278846263885498 0.12318435480512278 -0.10341119271045829 0.0 0.14932810826627324 -0.051831100778068025 -0.09749700748820522 0.7250976847653138 -1.054687502668927 -92.3950185822269 16.64342858042414 -24.45814030622875 10.179321196319071 -1.0185161367847395 0.0 0.7638871025885546 -0.7250976847653138 1.054687502668927 0.0 7.5 0.15 0.06 7.5 0.15 0.06
798 9.291329622268677 0.12648980589006023 -0.09249287153867962 0.0 0.1468800518157236 -0.05967693624716819 -0.08720311556855544 0.6481933832489668 -1.076660221228858 -92.43896401934676 16.632208606661322 -24.45814030622875 10.187736176641186 -1.0543106336046506 0.26357765840116265 0.790732975203488 -0.6481933832489668 1.076660221228858 0.0 7.5 0.15 0.06 7.5 0.15 0.06
799 9.303931951522827 0.13829570485651183 -0.07035534032746017 0.0 0.1460837956644881 -0.0797521446801755 -0.06633165098431261 0.48339846095694694 -1.1645508820251707 -92.52685489358647 16.61537864601709 -24.455335312788048 10.198956150404008 -1.0321962983275703 0.0 0.5160981491637852 -0.48339846095694694 1.1645508820251707 0.0 7.5 0.15 0.06 7.5 0.15 0.06
800 9.316264390945435 0.14570072254914168 -0.0555984290110696 0.0 0.14517349258477083 -0.09275479101537594 -0.05241870156939491 0.37353517498219596 -1.2194824649815865 -92.59277304926627 16.602756175533916 -24.455335312788048 10.205968634005771 -1.1918391505014543 0.29795978762536357 0.29795978762536357 -0.37353517498219596 1.2194824649815865 0.0 7.5 0.15 0.06 7.5 0.15 0.06
801 9.328338146209717 0.1536538308849083 -0.0356996758653202 0.0 0.14228681615766106 -0.10862883897028824 -0.033657977187372845 0.23071290454904103 -1.2744140479380026 -92.66967756422603 16.590133705050743 -24.452530319347343 10.210176124166829 -1.1790640776398371 0.2947660194099593 0.2947660194099593 -0.23071290454904103 1.2744140479380026 0.0 7.5 0.15 0.06 7.5 0.15 0.06
802 9.340938806533813 0.1642787919373357 -0.018832414817331666 0.0 0.143010757418074 -0.12525538645346967 -0.017755370964604316 0.10986327263453775 -1.3513183494543497 -92.76855479774572 16.571901247686156 -24.446920332465933 10.215786111048237 -1.1915859986003283 0.5957929993001642 0.2978964996500821 -0.10986327263453775 1.3513183494543497 0.0 7.5 0.15 0.06 7.5 0.15 0.06
803 9.353010416030884 0.19254203790908953 0.0056523583021022995 0.0 0.15454536838088642 -0.15987446289436993 0.005329094513483488 -0.06591794223638149 -1.5600587488868711 -92.91137746838527 16.559278777202984 -24.44131034558452 10.219993601209296 -1.1546984359892856 0.6928190615935714 0.0 0.06591794223638149 1.5600587488868711 0.0 7.5 0.15 0.06 7.5 0.15 0.06
804 9.365439891815186 0.20153593251123264 0.015933888751849284 0.0 0.15704209263809923 -0.1720647070209055 0.015022614382806242 -0.1428222437527285 -1.6259766911232527 -93.04321377974486 16.5410463198384 -24.43149286854205 10.221396097929649 -1.1783211261101334 0.8837408445826 0.0 0.1428222437527285 1.6259766911232527 0.0 7.5 0.15 0.06 7.5 0.15 0.06
805 9.377403736114502 0.1931644496357974 0.01895536026223771 0.0 0.14878247016357296 -0.16665375520525602 0.017871285041683064 -0.16479490895180662 -1.5600587488868711 -93.14209101326455 16.52982634607558 -24.423077888219936 10.221396097929649 -1.1751124594491715 0.5875562297245858 -0.2937781148622929 0.16479490895180662 1.5600587488868711 0.0 7.5 0.15 0.06 7.5 0.15 0.06
806 9.38949990272522 0.1818450697647841 0.019300961508972078 0.0 0.13937731721056687 -0.15757443823245315 0.01819712102188626 -0.17578126823177215 -1.4721680880905585 -93.24096824678423 16.520008869033113 -24.41466290789782 10.219993601209296 -1.2986080744005428 1.0388864595204343 -0.2597216148801086 0.17578126823177215 1.4721680880905585 0.0 7.5 0.15 0.06 7.5 0.15 0.06
807 9.401898622512817 0.16814044236119893 0.01849170068468183 0.0 0.12856902500372067 -0.14600316760346793 0.01743414259974726 -0.18676757415088477 -1.3952637865742117 -93.37280455814383 16.50177641166853 -24.39783294725359 10.217188607768591 -1.104110781619828 1.3801384770247849 0.0 0.18676757415088477 1.3952637865742117 0.0 7.5 0.15 0.06 7.5 0.15 0.06
808 9.413798332214355 0.16285182287714559 0.013794515959740915 0.0 0.12646515939149108 -0.1394707537625829 0.013005594371091807 -0.16479490895180662 -1.3732910680142807 -93.43871929872903 16.49055643790571 -24.383807980050065 10.215786111048237 -1.0513468668310242 1.3141835835387803 0.0 0.16479490895180662 1.3732910680142807 0.0 7.5 0.15 0.06 7.5 0.15 0.06
809 9.426325798034668 0.1509593118933276 0.006821388937002716 0.0 0.12004212843712715 -0.12647339560308118 0.00643126716595402 -0.12084963191450326 -1.2963867664979336 -93.51562381368879 16.475128973981832 -24.362770529244774 10.214383614327886 -1.053716544216819 1.317145680271024 0.0 0.12084963191450326 1.2963867664979336 0.0 7.5 0.15 0.06 7.5 0.15 0.06
810 9.438349962234497 0.13967108052128674 0.0007425008357805456 0.0 0.11369094144943365 -0.11439097795078979 0.0007000365013561371 -0.08789060743545962 -1.2194824649815865 -93.54858289152868 16.465311496939364 -24.34874556204125 10.214383614327886 -1.0159338792847419 1.2699173491059275 0.0 0.08789060743545962 1.2194824649815865 0.0 7.5 0.15 0.06 7.5 0.15 0.06
811 9.45030689239502 0.12448485686779329 -0.005063399005541647 0.0 0.10402836919161171 -0.09925455082804942 -0.004773818363562292 -0.05493163631726888 -1.109619085625343 -93.57055561008862 16.455494019896893 -24.33331809811737 10.214383614327886 -0.8965459537732279 1.1953946050309705 0.0 0.05493163631726888 1.109619085625343 0.0 7.5 0.15 0.06 7.5 0.15 0.06
812 9.462419748306274 0.11095077492697007 -0.008934104002959985 0.0 0.0948025053953653 -0.08637935136294013 -0.008423154032425178 -0.032958971118190745 -1.0107422789924767 -93.58154196936859 16.442871549413724 -24.313683144032435 10.214383614327886 -0.9447603370512538 1.4171405055768806 0.0 0.032958971118190745 1.0107422789924767 0.0 7.5 0.15 0.06 7.5 0.15 0.06
813 9.474530696868896 0.11200590557672534 -0.009596746286092993 0.0 0.09597638853125873 -0.08692848936296116 -0.00904789916829756 -0.032958971118190745 -1.0217286382724422 -93.55956925080865 16.434456569091605 -24.29965817682891 10.214383614327886 -0.8184186269320675 1.3640310448867792 0.0 0.032958971118190745 1.0217286382724422 0.0 7.5 0.15 0.06 7.5 0.15 0.06
814 9.487396955490112 0.11464028733402508 -0.009714950003384822 0.0 0.09818307399565801 -0.0890237312939491 -0.009159342701708907 -0.032958971118190745 -1.0437011433889616 -93.53759653224873 16.42604158876949 -24.287035706345733 10.214383614327886 -0.5515126702133647 1.1030253404267294 0.0 0.032958971118190745 1.0437011433889616 0.0 7.5 0.15 0.06 7.5 0.15 0.06
815 9.500342607498169 0.11844323723698871 -0.006283194511823096 0.0 0.0996704245358956 -0.09374657194012997 -0.0059238525957656125 -0.05493163631726888 -1.054687502668927 -93.47167837656893 16.417626608447375 -24.270205745701503 10.214383614327886 -0.5974426923759686 0.896164038563953 0.0 0.05493163631726888 1.054687502668927 0.0 7.5 0.15 0.06 7.5 0.15 0.06
816 9.513743162155151 0.12149122780576702 -0.00015844644087694337 0.0 0.09927186448465287 -0.09912247974758759 -0.00014938473706528003 -0.09887696671542513 -1.0656738619488926 -93.37280455814383 16.40921162812526 -24.256180778497978 10.214383614327886 -0.23067380268957013 0.9226952107582805 0.0 0.09887696671542513 1.0656738619488926 0.0 7.5 0.15 0.06 7.5 0.15 0.06
817 9.527144193649292 0.1326600037216747 0.010721427924552527 0.0 0.10326230987163751 -0.11337056905757605 0.010108259185938537 -0.17578126823177215 -1.1425781634652397 -93.27392732462414 16.40360164124385 -24.242155811294452 10.214383614327886 -0.5965532625914872 0.8948298938872308 0.0 0.17578126823177215 1.1425781634652397 0.0 7.5 0.15 0.06 7.5 0.15 0.06
818 9.539725542068481 0.14087799298615342 0.01911147388978353 0.0 0.10601716441053072 -0.12403563479177812 0.018018470381247435 -0.23071290454904103 -1.1975097464216555 -93.19702280966438 16.39939415108279 -24.233740830972337 10.214383614327886 -0.5956664771087646 0.5956664771087646 0.0 0.23071290454904103 1.1975097464216555 0.0 7.5 0.15 0.06 7.5 0.15 0.06
819 9.55225396156311 0.14968114430572865 0.02739942153476784 0.0 0.10929793137642829 -0.13513035373352567 0.025832422357097415 -0.285644487505457 -1.2524415428214832 -93.12011829470461 16.395186660921734 -24.226728347370575 10.214383614327886 -0.5207934349619704 0.7811901524429555 0.0 0.285644487505457 1.2524415428214832 0.0 7.5 0.15 0.06 7.5 0.15 0.06
820 9.565467357635498 0.15796356725523011 0.041099781294278374 0.0 0.10960208986939675 -0.14835133528068775 0.038749245411291 -0.38452150758173503 -1.307373125777899 -92.999268342625 16.389576674040324 -24.21270338016705 10.214383614327886 -0.5432875151472346 0.814931272720852 0.0 0.38452150758173503 1.307373125777899 0.0 7.5 0.15 0.06 7.5 0.15 0.06
821 9.577963590621948 0.16735419295917026 0.05646463142552992 0.0 0.11002644383628725 -0.16326180887387556 0.053235365037588314 -0.4943847802162728 -1.3732910680142807 -92.87841839054538 16.382564190438558 -24.198678412963524 10.214383614327886 -0.5952872327472777 0.8929308491209165 0.0 0.4943847802162728 1.3732910680142807 0.0 7.5 0.15 0.06 7.5 0.15 0.06
822 9.590206861495972 0.17217280234427623 0.06563399737568733 0.0 0.10963834136236097 -0.17151866752333236 0.06188032616097142 -0.5603027224526543 -1.4062501458541772 -92.80151387558561 16.3783567002775 -24.188860935921053 10.214383614327886 -0.5241998581022561 1.0483997162045122 0.0 0.5603027224526543 1.4062501458541772 0.0 7.5 0.15 0.06 7.5 0.15 0.06
